Rk,Player,Tkl/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Tkl/90,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Pos
1015,Juan Foyth,1.5,2024-2025,26,ar ARG,Villarreal,es La Liga,19,1517,16.9,17,2,2,0.1,0,0.1,0.1,0,0,0,1.5,0.9,0.9,0.4,0.2,0.7,0.9,68.8,0.3,1.5,1,0.5,1.1,2.6,7.1,0.2,DF
1016,Wilson Odobert,1.5,2024-2025,19,fr FRA,Tottenham,eng Premier League,16,850,9.4,9,7,0,0.1,0,0.1,0.1,0,0,0,1.5,0.5,0.5,0.4,0.5,0.8,1.5,57.1,0.6,0.6,0,0.6,0.4,1.9,0.5,0.1,"FW,MF"
1017,Yunis Abdelhamid,1.5,2024-2025,36,ma MAR,Saint-Étienne,fr Ligue 1,16,1033,11.5,11,5,17,0,0,0,0,0,0,0,1.5,1,1.3,0.2,0,0.9,1.4,62.5,0.5,2.3,1.6,0.7,1.2,2.7,5,0.1,DF
1018,Gabriel Jesus,1.5,2024-2025,27,br BRA,Arsenal,eng Premier League,17,608,6.8,6,11,1,0.4,0,0.4,0.4,0,0,0,1.5,0.9,0.6,0.4,0.4,0.6,1.3,44.4,0.7,1.5,0.1,1.3,0.6,2.1,1.2,0,FW
1019,Hans Nicolussi Caviglia,1.5,2024-2025,24,it ITA,Venezia,it Serie A,35,2861,31.8,33,2,0,0.1,0.1,0.2,0.1,0,0,0,1.5,0.9,0.5,0.7,0.3,0.9,2,45.3,1.1,1.2,0.4,0.8,0.9,2.4,1.7,0.1,MF
1020,Armando Izzo,1.5,2024-2025,32,it ITA,Monza,it Serie A,30,2435,27.1,28,2,1,0,0,0.1,0,0,0,0,1.5,0.6,1.1,0.3,0,0.7,1.3,50,0.7,1.4,1,0.4,1.7,3.1,3.7,0,DF
1021,Finn Ole Becker,1.5,2024-2025,24,de GER,Hoffenheim,de Bundesliga,13,670,7.4,7,6,6,0,0.1,0.1,0,0,0,0,1.5,0.7,0.5,0.8,0.1,0.1,0.5,25,0.4,0.9,0.4,0.5,1.3,2.8,2.7,0,MF
1022,Mattias Svanberg,1.5,2024-2025,25,se SWE,Wolfsburg,de Bundesliga,20,1219,13.5,14,6,2,0.2,0.1,0.3,0.2,0,0,0,1.5,0.7,0.4,0.8,0.2,0.7,1.4,47.4,0.7,0.8,0.3,0.5,1.1,2.6,1.9,0,MF
1023,Anass Zaroury,1.5,2024-2025,23,ma MAR,Lens,fr Ligue 1,28,1405,15.6,16,12,4,0.1,0.1,0.3,0.1,0,0,0,1.5,1.1,0.4,0.8,0.3,0.6,1.7,34.6,1.1,0.6,0,0.6,0.4,1.9,1,0,"FW,MF"
1024,David Neres,1.5,2024-2025,27,br BRA,Napoli,it Serie A,28,1283,14.3,13,15,1,0.1,0.3,0.4,0.1,0,0,0,1.5,0.8,0.7,0.3,0.5,0.7,1.1,66.7,0.4,0.5,0,0.5,0.5,2,0.3,0,FW
1025,Andreas Hanche-Olsen,1.5,2024-2025,27,no NOR,Mainz 05,de Bundesliga,22,1284,14.3,12,10,6,0.1,0.1,0.1,0.1,0,0,0,1.5,0.9,0.8,0.6,0.1,0.6,0.8,75,0.2,1.8,1.3,0.5,0.8,2.3,6,0.1,DF
1026,Fali Candé,1.5,2024-2025,26,gw GNB,Venezia,it Serie A,17,1530,17,17,0,0,0.1,0.1,0.1,0.1,0,0,0,1.5,1.1,0.8,0.6,0.1,0.9,1.4,69.6,0.4,1.2,0.9,0.4,0.9,2.4,5.3,0.1,DF
1027,Moi Gómez,1.5,2024-2025,30,es ESP,Osasuna,es La Liga,26,796,8.8,6,20,10,0,0,0,0,0,0,0,1.5,1,0.5,0.8,0.2,0.5,0.9,50,0.5,0.6,0.2,0.3,0.7,2.1,0.8,0.1,"MF,FW"
1028,Giacomo Raspadori,1.5,2024-2025,24,it ITA,Napoli,it Serie A,26,1103,12.3,11,15,12,0.5,0.1,0.6,0.5,0,0,0,1.5,0.7,0.5,0.8,0.2,0.7,1,66.7,0.3,0.8,0.2,0.7,0.2,1.7,1.1,0,"FW,MF"
1029,Julian Chabot,1.5,2024-2025,26,de GER,Stuttgart,de Bundesliga,31,2269,25.2,27,4,0,0.1,0,0.2,0.1,0,0,0,1.5,1,0.8,0.6,0.1,0.6,1.3,46.9,0.7,1.2,0.8,0.4,1.5,3,5.4,0,DF
1030,Dante,1.5,2024-2025,40,br BRA,Nice,fr Ligue 1,25,1964,21.8,21,4,1,0,0,0,0,0,0,0,1.5,0.7,0.8,0.6,0.1,0.7,1.3,51.7,0.6,1.3,0.6,0.7,1.6,3,3.4,0,DF
1031,Enzo Millot,1.5,2024-2025,22,fr FRA,Stuttgart,de Bundesliga,29,1843,20.5,22,7,2,0.3,0.2,0.5,0.3,0,0,0,1.5,0.6,0.5,0.7,0.2,0.6,1.7,34.3,1.1,1.3,0,1.3,0.6,2.1,0.3,0,"MF,FW"
1032,Eric Smith,1.5,2024-2025,27,se SWE,St. Pauli,de Bundesliga,32,2827,31.4,32,0,0,0,0,0.1,0,0,0,0,1.5,0.9,0.8,0.5,0.1,0.7,1.3,57.5,0.5,1.2,0.3,0.9,1.2,2.6,3.3,0.1,"DF,MF"
1033,Álex Suárez,1.5,2024-2025,31,es ESP,Las Palmas,es La Liga,30,2460,27.3,30,0,5,0,0,0,0,0,0,0,1.5,0.8,1.1,0.3,0,0.7,1,74.1,0.3,1.4,0.9,0.5,0.5,1.9,3.9,0.1,DF
1034,Luis Díaz,1.5,2024-2025,27,co COL,Liverpool,eng Premier League,36,2399,26.7,28,8,2,0.5,0.2,0.7,0.5,0,0,0,1.5,1,0.5,0.8,0.2,0.6,1.5,38.5,0.9,0.7,0,0.7,0.3,1.7,0.3,0,FW
1035,Han-Noah Massengo,1.5,2024-2025,23,fr FRA,Auxerre,fr Ligue 1,17,1046,11.6,11,6,0,0,0,0,0,0,0,0,1.5,0.9,0.4,0.7,0.3,0.7,1,66.7,0.3,1,0.3,0.7,1.5,2.9,0.9,0.2,MF
1036,Mathias Jensen,1.5,2024-2025,28,dk DEN,Brentford,eng Premier League,24,862,9.6,8,16,0,0,0.2,0.2,0,0,0,0,1.5,1,0.6,0.6,0.2,0.8,1.7,50,0.8,1.6,0.4,1.1,0.8,2.3,1.4,0.2,MF
1037,Khvicha Kvaratskhelia,1.5,2024-2025,23,ge GEO,2 Teams,2 Comps,31,2094,23.3,26,5,2,0.4,0.3,0.6,0.3,0,0,0,1.5,0.9,0.3,0.9,0.2,0.7,1.6,44.7,0.9,0.9,0,0.9,0.3,1.7,0.5,0,"FW,MF"
1038,Carles Aleñá,1.5,2024-2025,26,es ESP,2 Teams,es La Liga,24,1542,17.1,18,6,8,0,0.1,0.1,0,0,0,0,1.5,0.9,0.5,0.6,0.4,0.6,1.8,36.7,1.1,1.2,0.1,1.1,0.1,1.6,0.6,0,"MF,FW"
1039,Konstantinos Koulierakis,1.5,2024-2025,20,gr GRE,Wolfsburg,de Bundesliga,30,2468,27.4,28,2,1,0,0.1,0.1,0,0,0,0,1.5,0.7,0.9,0.5,0.1,0.9,1.5,62.5,0.5,1.2,0.5,0.7,1.2,2.7,5.4,0.1,DF
1040,Paul Nebel,1.5,2024-2025,21,de GER,Mainz 05,de Bundesliga,31,2345,26.1,26,5,2,0.4,0.2,0.5,0.4,0,0,0,1.5,0.9,0.4,0.7,0.3,0.4,1.3,31.4,0.9,2.1,0.2,1.9,0.5,2,1.2,0.1,MF
1041,César Tárrega,1.5,2024-2025,22,es ESP,Valencia,es La Liga,34,3026,33.6,34,0,3,0.1,0,0.1,0.1,0,0,0,1.5,1.1,1,0.4,0.1,0.6,0.9,61.3,0.4,1.2,0.6,0.6,0.7,2.1,6.6,0.1,DF
1042,Saúl Coco,1.5,2024-2025,25,gq EQG,Torino,it Serie A,32,2845,31.6,32,0,3,0.1,0,0.1,0.1,0,0,0,1.5,0.8,1,0.4,0,0.6,0.9,63.3,0.3,1.6,1,0.6,1.2,2.7,5,0.1,DF
1043,Emmanuel Gyasi,1.5,2024-2025,30,gh GHA,Empoli,it Serie A,37,3217,35.7,37,0,0,0.1,0,0.1,0.1,0,0,0,1.5,0.8,0.9,0.4,0.2,0.7,1.1,63.2,0.4,0.8,0.3,0.5,0.3,1.8,2.2,0,"DF,FW"
1044,Yuri Berchiche,1.5,2024-2025,34,es ESP,Athletic Club,es La Liga,30,2044,22.7,22,8,5,0,0.1,0.1,0,0,0,0,1.5,0.9,0.8,0.5,0.1,0.8,1.5,57.6,0.6,1.1,0.2,0.9,1.2,2.6,3.2,0.1,DF
1045,Sammie Szmodics,1.5,2024-2025,28,ie IRL,Ipswich Town,eng Premier League,20,992,11,13,7,2,0.4,0,0.4,0.4,0,0,0,1.5,0.9,0.4,0.9,0.2,0.6,2.4,26.9,1.7,0.9,0.2,0.7,0.5,2,1.3,0,"FW,MF"
1046,Óscar Trejo,1.5,2024-2025,36,ar ARG,Rayo Vallecano,es La Liga,19,496,5.5,6,13,19,0.2,0,0.2,0.2,0,0,0,1.5,0.9,0.2,0.9,0.4,0.5,1.6,33.3,1.1,1.6,0,1.6,0.7,2.2,0.9,0,MF
1047,Serge Gnabry,1.4,2024-2025,29,de GER,Bayern Munich,de Bundesliga,27,1242,13.8,13,14,2,0.5,0.4,0.9,0.5,0,0.1,0.1,1.4,0.8,0.4,0.5,0.5,0.6,0.9,66.7,0.3,0.8,0,0.8,0.4,1.9,0.7,0,"FW,MF"
1048,Natan,1.4,2024-2025,23,br BRA,Betis,es La Liga,31,2175,24.2,23,8,5,0,0,0.1,0,0,0,0,1.4,1,1,0.4,0.1,1.1,1.2,86.7,0.2,1,0.6,0.4,1.2,2.6,5.1,0.1,DF
1049,Massadio Haïdara,1.4,2024-2025,31,ml MLI,2 Teams,fr Ligue 1,22,1678,18.6,20,2,2,0,0,0,0,0,0,0,1.4,0.9,0.9,0.5,0.1,0.7,1.6,44.8,0.9,1,0.1,0.9,1.4,2.8,3.9,0,DF
1050,Gonçalo Guedes,1.4,2024-2025,27,pt POR,Wolves,eng Premier League,29,995,11.1,10,19,4,0.2,0.4,0.5,0.2,0,0,0,1.4,0.5,0.2,0.5,0.7,0.4,1.4,25,1.1,1,0,1,0.5,1.9,0.4,0,"MF,FW"
1051,Darko Brašanac,1.4,2024-2025,32,rs SRB,Leganés,es La Liga,30,1617,18,15,15,5,0.1,0.1,0.2,0.1,0,0,0,1.4,0.6,0.3,0.8,0.3,0.5,0.9,52.9,0.4,1.3,0.6,0.7,0.9,2.3,1.9,0,MF
1052,Myles Lewis-Skelly,1.4,2024-2025,17,eng ENG,Arsenal,eng Premier League,23,1369,15.2,15,8,9,0.1,0,0.1,0.1,0,0,0,1.4,0.9,0.7,0.6,0.2,0.7,0.7,90.9,0.1,0.3,0.1,0.2,0.5,1.9,1.8,0,DF
1053,Teun Koopmeiners,1.4,2024-2025,26,nl NED,Juventus,it Serie A,28,1994,22.2,23,5,1,0.1,0.1,0.3,0.1,0,0,0,1.4,0.7,0.3,0.9,0.3,0.5,1.4,33.3,0.9,1.6,0.6,1,0.4,1.8,1.2,0.1,"MF,FW"
1054,Luis Pérez,1.4,2024-2025,29,es ESP,Valladolid,es La Liga,30,2558,28.4,28,2,4,0,0,0,0,0,0,0,1.4,1.1,0.9,0.4,0.2,0.8,1.4,60,0.6,0.9,0.3,0.6,1,2.5,3,0,DF
1055,Ümit Akdag,1.4,2024-2025,20,ro ROU,Toulouse,fr Ligue 1,9,500,5.6,6,3,22,0,0,0,0,0,0,0,1.4,0.7,0.5,0.7,0.2,0.9,2.2,41.7,1.3,1.8,1.4,0.4,2,3.4,3.4,0,DF
1056,Arthur Atta,1.4,2024-2025,21,fr FRA,Udinese,it Serie A,27,1251,13.9,12,15,3,0,0.1,0.1,0,0,0,0,1.4,0.9,0.6,0.7,0.1,0.7,1.1,66.7,0.4,0.6,0.4,0.3,0.5,1.9,1.1,0.1,"MF,FW"
1057,Dailon Livramento,1.4,2024-2025,23,cv CPV,Hellas Verona,it Serie A,29,940,10.4,8,21,7,0.1,0.1,0.2,0.1,0,0,0,1.4,1.1,0.2,0.7,0.6,0.7,1.2,53.8,0.6,1,0.2,0.8,0.3,1.7,0.9,0,"FW,MF"
1058,Christian Kouamé,1.4,2024-2025,26,ci CIV,2 Teams,it Serie A,26,1129,12.5,10,16,3,0.1,0.1,0.2,0.1,0,0,0,1.4,1,0.3,0.6,0.6,0.2,0.6,28.6,0.4,0.6,0.2,0.3,0.2,1.6,1.1,0,"FW,MF"
1059,Manu Koné,1.4,2024-2025,23,fr FRA,Roma,it Serie A,34,2572,28.6,31,3,1,0.1,0,0.1,0.1,0,0,0,1.4,0.9,0.6,0.6,0.2,0.7,1.4,47.5,0.7,0.9,0.1,0.8,0.8,2.3,1,0,MF
1060,Rafa Mir,1.4,2024-2025,27,es ESP,Valencia,es La Liga,20,753,8.4,5,15,3,0.1,0.2,0.4,0.1,0,0,0,1.4,0.7,1,0.5,0,0.4,1.1,33.3,0.7,0.6,0,0.6,0.6,2,1.1,0,"FW,MF"
1061,Woyo Coulibaly,1.4,2024-2025,25,ml MLI,2 Teams,2 Comps,18,1193,13.3,13,5,9,0,0.1,0.1,0,0,0,0,1.4,1.1,1,0.3,0.2,0.5,1,53.8,0.5,1.7,0.2,1.4,1,2.4,2,0,DF
1062,Beñat Turrientes,1.4,2024-2025,22,es ESP,Real Sociedad,es La Liga,21,942,10.5,11,10,13,0,0,0,0,0,0,0,1.4,0.6,0.4,1,0.1,0.4,1.4,26.7,1.1,1.4,0.3,1.1,0.5,1.9,1.3,0.1,MF
1063,Ronald Araújo,1.4,2024-2025,25,uy URU,Barcelona,es La Liga,12,754,8.4,11,1,7,0.1,0.1,0.2,0.1,0,0,0,1.4,1.1,0.7,0.6,0.1,0.5,0.6,80,0.1,0.7,0.5,0.2,1.1,2.5,3,0,DF
1064,Pavel Kade?ábek,1.4,2024-2025,32,cz CZE,Hoffenheim,de Bundesliga,24,1576,17.5,18,6,4,0.1,0,0.1,0.1,0,0,0,1.4,0.8,0.8,0.2,0.4,0.9,1.8,48.4,0.9,0.7,0.2,0.6,1.1,2.6,3.1,0.1,DF
1065,Kialonda,1.4,2024-2025,26,ao ANG,Lecce,it Serie A,24,2144,23.8,24,0,5,0,0,0,0,0,0,0,1.4,0.5,1,0.4,0,0.5,0.7,70.6,0.2,1.8,1.2,0.7,1.3,2.8,5.5,0,DF
1066,Lee Jae-sung,1.4,2024-2025,31,kr KOR,Mainz 05,de Bundesliga,33,2650,29.4,31,2,0,0.2,0.2,0.4,0.2,0,0,0,1.4,0.7,0.5,0.6,0.2,0.5,1.3,38.5,0.8,1.3,0.1,1.2,1.2,2.6,1.3,0,MF
1067,Leon Goretzka,1.4,2024-2025,29,de GER,Bayern Munich,de Bundesliga,26,1325,14.7,13,13,5,0.3,0.1,0.3,0.3,0,0,0,1.4,0.7,0.3,0.8,0.3,0.7,1.4,50,0.7,1.8,0.5,1.4,1.4,2.8,1.7,0.1,"MF,DF"
1068,Rico Lewis,1.4,2024-2025,19,eng ENG,Manchester City,eng Premier League,28,1893,21,21,7,8,0,0.1,0.1,0,0,0,0,1.4,0.9,0.6,0.6,0.2,0.6,1,61.9,0.4,1.3,0.3,1,0.6,2,2.1,0,"DF,MF"
1069,Keane Lewis-Potter,1.4,2024-2025,23,eng ENG,Brentford,eng Premier League,38,3093,34.4,36,2,0,0,0.1,0.1,0,0,0,0,1.4,0.8,0.8,0.5,0.2,0.9,1.5,62,0.6,0.8,0.3,0.5,0.6,2,2.2,0.1,"DF,FW"
1070,Jannik Vestergaard,1.4,2024-2025,31,dk DEN,Leicester City,eng Premier League,18,1391,15.5,16,2,2,0,0,0,0,0,0,0,1.4,0.6,1,0.4,0,0.6,1,60,0.4,1.4,0.9,0.5,1,2.5,4.8,0.1,DF
1071,Carlo Boukhalfa,1.4,2024-2025,25,ma MAR,St. Pauli,de Bundesliga,25,1646,18.3,19,6,7,0.1,0,0.1,0.1,0,0,0,1.4,0.6,0.4,0.9,0.1,0.4,1,36.8,0.7,1.2,0.2,1,0.7,2.1,1.4,0.1,MF
1072,Jackson Tchatchoua,1.4,2024-2025,22,cm CMR,Hellas Verona,it Serie A,36,3167,35.2,36,0,0,0.1,0.1,0.1,0.1,0,0,0,1.4,0.9,1,0.4,0.1,0.8,1.2,65.1,0.4,0.6,0.3,0.3,0.4,1.8,2.1,0.1,"DF,MF"
1073,Trevoh Chalobah,1.4,2024-2025,25,eng ENG,2 Teams,eng Premier League,25,1970,21.9,23,2,5,0.1,0,0.2,0.1,0,0,0,1.4,1.1,0.5,0.8,0,0.9,1.4,61.3,0.5,1.1,0.5,0.6,1.3,2.7,4.8,0.2,DF
1074,Marc Bartra,1.4,2024-2025,33,es ESP,Betis,es La Liga,25,2099,23.3,23,2,6,0.1,0,0.1,0.1,0,0,0,1.4,0.8,0.9,0.6,0,0.6,1.1,57.7,0.5,1.8,1.1,0.7,1.4,2.8,6.3,0,DF
1075,Matteo Darmian,1.4,2024-2025,34,it ITA,Inter,it Serie A,29,1781,19.8,20,9,4,0.2,0.1,0.3,0.2,0,0,0,1.4,0.9,0.6,0.6,0.2,0.7,1.3,56,0.6,0.7,0.3,0.4,0.5,1.9,2,0,DF
1076,Maximilian Beier,1.4,2024-2025,21,de GER,Dortmund,de Bundesliga,29,1591,17.7,17,12,1,0.5,0.3,0.7,0.5,0,0,0,1.4,0.9,0.5,0.6,0.3,0.7,1.8,38.7,1.1,0.8,0.1,0.8,0.4,1.8,0.8,0.1,"FW,MF"
1077,Andrew Robertson,1.4,2024-2025,30,sct SCO,Liverpool,eng Premier League,33,2482,27.6,29,4,5,0,0,0,0,0,0,0,1.4,0.8,0.9,0.4,0.1,1.1,1.8,60.8,0.7,0.4,0.1,0.2,0.8,2.2,2,0.1,DF
1078,Dara O'Shea,1.4,2024-2025,25,ie IRL,Ipswich Town,eng Premier League,35,3122,34.7,35,0,1,0,0.1,0.1,0,0,0,0,1.4,0.9,1,0.4,0.1,0.6,1,64.7,0.3,1.8,1.4,0.3,1,2.4,6.5,0.1,DF
1079,Iván Martín,1.4,2024-2025,25,es ESP,Girona,es La Liga,32,2039,22.7,24,8,1,0,0,0.1,0,0,0,0,1.4,0.8,0.6,0.6,0.2,0.7,1.5,44.1,0.8,0.9,0.3,0.6,0.5,1.9,0.7,0,MF
1080,Kamaldeen Sulemana,1.4,2024-2025,22,gh GHA,Southampton,eng Premier League,26,1402,15.6,17,9,2,0.1,0.1,0.1,0.1,0,0,0,1.4,1.1,0.6,0.3,0.5,0.6,1,66.7,0.3,1,0.3,0.8,0.4,1.8,0.6,0,"FW,MF"
1081,Brais Méndez,1.4,2024-2025,27,es ESP,Real Sociedad,es La Liga,27,1531,17,19,8,5,0.2,0.1,0.3,0.2,0,0,0,1.4,0.8,0.4,0.8,0.2,0.5,1.4,37.5,0.9,0.8,0.1,0.8,0.4,1.8,0.9,0.1,MF
1082,Rodrigo De Paul,1.4,2024-2025,30,ar ARG,Atlético Madrid,es La Liga,34,2106,23.4,23,11,0,0.1,0.2,0.3,0.1,0,0,0,1.4,1.1,0.5,0.7,0.2,0.6,1.4,42.4,0.8,1.1,0.1,1,0.3,1.7,0.6,0.1,MF
1083,Niklas Stark,1.4,2024-2025,29,de GER,Werder Bremen,de Bundesliga,26,2106,23.4,25,1,1,0,0,0,0,0,0,0,1.4,0.9,0.9,0.5,0.1,0.6,0.9,66.7,0.3,1.8,1.2,0.6,1.5,2.9,5.5,0,DF
1084,Yaser Asprilla,1.4,2024-2025,20,co COL,Girona,es La Liga,27,1405,15.6,15,12,3,0.2,0.1,0.3,0.2,0,0,0,1.4,0.8,0.4,0.5,0.5,0.5,1.5,34.8,1,0.9,0,0.9,0.4,1.9,0.4,0.1,"FW,MF"
1085,R?zvan Marin,1.4,2024-2025,28,ro ROU,Cagliari,it Serie A,33,1406,15.6,13,20,5,0.2,0.1,0.3,0.1,0.1,0.1,0,1.4,0.8,0.5,0.7,0.2,0.8,1.6,52,0.8,0.4,0,0.4,0.1,1.5,1.3,0.1,MF
1086,Mamadou Sarr,1.4,2024-2025,18,fr FRA,Strasbourg,fr Ligue 1,27,2365,26.3,27,0,2,0,0,0,0,0,0,0,1.4,0.8,0.9,0.4,0.1,0.6,0.9,66.7,0.3,1,0.8,0.2,1,2.4,4.5,0.1,DF
1087,Ibrahima Konaté,1.4,2024-2025,25,fr FRA,Liverpool,eng Premier League,31,2560,28.4,30,1,1,0,0.1,0.1,0,0,0,0,1.4,0.9,0.9,0.5,0.1,0.9,1.2,71.4,0.4,1,0.5,0.5,0.6,2,4.7,0.1,DF
1088,Harry Winks,1.4,2024-2025,28,eng ENG,Leicester City,eng Premier League,22,1538,17.1,17,5,3,0,0.1,0.1,0,0,0,0,1.4,0.6,0.7,0.6,0.1,0.8,1.8,43.3,1,1.1,0.4,0.7,0.5,1.9,1.2,0,MF
1089,Milos Kerkez,1.4,2024-2025,20,hu HUN,Bournemouth,eng Premier League,38,3336,37.1,38,0,0,0.1,0.1,0.2,0.1,0,0,0,1.4,0.7,0.7,0.5,0.2,0.6,1,63.2,0.4,1,0.3,0.7,1.2,2.6,2.9,0.1,DF
1090,Edmond Tapsoba,1.4,2024-2025,25,bf BFA,Leverkusen,de Bundesliga,29,2507,27.9,29,0,2,0,0,0,0,0,0,0,1.4,0.9,0.7,0.6,0.1,0.8,1.4,56.4,0.6,0.8,0.5,0.3,0.9,2.3,3.2,0.1,DF
1091,Joakim Mæhle,1.4,2024-2025,27,dk DEN,Wolfsburg,de Bundesliga,28,2188,24.3,25,3,0,0.1,0.2,0.3,0.1,0,0,0,1.4,0.6,1.1,0.2,0.1,0.7,1.9,37.8,1.2,1,0.1,0.9,1,2.4,2.3,0.1,DF
1092,Thilo Kehrer,1.4,2024-2025,27,de GER,Monaco,fr Ligue 1,27,2383,26.5,27,0,6,0.2,0,0.2,0.2,0,0,0,1.4,0.9,1,0.4,0,0.8,1.4,57.9,0.6,0.7,0.4,0.3,1.4,2.8,4.3,0,DF
1093,Unai Núñez,1.4,2024-2025,27,es ESP,Athletic Club,es La Liga,10,645,7.2,7,3,23,0,0,0,0,0,0,0,1.4,0.7,1,0.4,0,0.6,1,57.1,0.4,0.6,0.6,0,2.4,3.8,6.4,0.1,DF
1094,Nicola Zalewski,1.4,2024-2025,22,pl POL,2 Teams,it Serie A,23,968,10.8,8,15,8,0.1,0.1,0.2,0.1,0,0,0,1.4,0.9,0.6,0.4,0.5,0.6,1.2,46.2,0.7,1.1,0.3,0.8,0.6,2,1.2,0.3,"DF,FW"
1095,Nikola Maksimovi?,1.4,2024-2025,32,rs SRB,Montpellier,fr Ligue 1,7,581,6.5,7,0,0,0,0,0,0,0,0,0,1.4,0.8,0.9,0.5,0,0.9,1.1,85.7,0.2,0.8,0.6,0.2,0.9,2.3,4.6,0.2,DF
1096,Rubén Peña,1.4,2024-2025,33,es ESP,Osasuna,es La Liga,25,775,8.6,7,18,11,0,0,0,0,0,0,0,1.4,0.6,0.5,0.3,0.6,0.6,2.8,20.8,2.2,1.3,0,1.3,0.7,2.1,1.4,0,"FW,DF"
