Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
92,Jamal Musiala,0.5,2024-2025,21,de GER,Bayern Munich,de Bundesliga,25,1798,20,21,4,0,0.6,0.1,0.7,0.6,0,0,0,0.5,0.5,0.2,0.7,0.3,0.7,0.1,0.1,-0.1,0.14,3.4,0.18,0.39,1.6,45.6,15.1,0,MF
93,Darwin Núñez,0.5,2024-2025,25,uy URU,Liverpool,eng Premier League,30,1133,12.6,8,22,5,0.4,0.2,0.6,0.4,0,0,0,0.5,0.5,0.1,0.6,0,0.6,-0.1,-0.1,0.1,0.17,2.7,0.15,0.38,1,38.2,14.3,0,FW
94,Jean-Philippe Mateta,0.5,2024-2025,27,fr FRA,Crystal Palace,eng Premier League,37,2648,29.4,33,4,0,0.5,0.1,0.5,0.4,0.1,0.1,0,0.5,0.4,0.1,0.6,0.1,0.5,0,0,0,0.18,2.3,0.18,0.41,1,42.6,15.6,0,FW
95,Kai Havertz,0.5,2024-2025,25,de GER,Arsenal,eng Premier League,23,1875,20.8,21,2,1,0.4,0.1,0.6,0.4,0,0,0,0.5,0.5,0.1,0.6,0.1,0.6,0,0,0,0.18,2.5,0.17,0.43,1,39.6,11.6,0,"FW,MF"
96,Dani Gómez,0.5,2024-2025,26,es ESP,Valencia,es La Liga,14,532,5.9,5,9,7,0.3,0,0.3,0.3,0,0,0,0.5,0.5,0,0.5,0,0.5,-0.1,-0.1,0,0.19,2.4,0.14,0.33,1,42.9,12.1,0,FW
97,Luis Díaz,0.5,2024-2025,27,co COL,Liverpool,eng Premier League,36,2399,26.7,28,8,2,0.5,0.2,0.7,0.5,0,0,0,0.5,0.5,0.2,0.6,0.2,0.6,0,0,0,0.17,2.7,0.18,0.43,1.1,42.3,13.4,0,FW
98,Iago Aspas,0.4,2024-2025,36,es ESP,Celta Vigo,es La Liga,30,1745,19.4,19,11,3,0.5,0.3,0.8,0.3,0.3,0.3,0.1,0.4,0.2,0.2,0.7,0.2,0.4,0.1,0.1,0,0.09,2.4,0.11,0.28,0.9,39.1,21.3,0.2,"FW,MF"
99,Caleb Ekuban,0.4,2024-2025,30,gh GHA,Genoa,it Serie A,18,555,6.2,3,15,0,0.2,0.5,0.6,0.2,0,0,0,0.4,0.4,0.1,0.6,0,0.6,-0.3,-0.3,0.4,0.15,2.9,0.06,0.17,1,33.3,13,0,FW
100,Dominic Solanke,0.4,2024-2025,26,eng ENG,Tottenham,eng Premier League,27,2201,24.5,25,2,1,0.4,0.1,0.5,0.3,0,0,0,0.4,0.4,0.1,0.6,0,0.5,-0.1,-0.1,0,0.17,2.4,0.14,0.33,1,40.7,12.4,0,FW
101,Tim Kleindienst,0.4,2024-2025,28,de GER,Gladbach,de Bundesliga,31,2737,30.4,31,0,0,0.5,0.2,0.8,0.5,0,0.1,0,0.4,0.4,0.2,0.6,0.1,0.6,0.1,0.1,0,0.16,2.4,0.21,0.42,1.2,49.3,12.9,0,FW
102,Vitor Roque,0.4,2024-2025,19,br BRA,Betis,es La Liga,22,1235,13.7,14,8,0,0.3,0,0.3,0.3,0,0,0,0.4,0.4,0.1,0.5,0,0.5,-0.2,-0.2,-0.1,0.15,3,0.1,0.22,1.3,43.9,14.5,0,FW
103,Abdón Prats,0.4,2024-2025,31,es ESP,Mallorca,es La Liga,24,456,5.1,3,21,8,0.4,0,0.4,0.2,0.2,0.2,0,0.4,0.3,0,0.5,0,0.3,0,-0.1,0,0.11,2.6,0.08,0.25,0.8,30.8,14.7,0,"FW,MF"
104,Artem Dovbyk,0.4,2024-2025,27,ua UKR,Roma,it Serie A,32,2418,26.9,27,5,3,0.4,0.1,0.5,0.4,0.1,0.1,0,0.4,0.4,0.1,0.5,0.1,0.5,0,0,0,0.17,2.3,0.16,0.4,0.9,41,13.7,0,FW
105,Gabriel Jesus,0.4,2024-2025,27,br BRA,Arsenal,eng Premier League,17,608,6.8,6,11,1,0.4,0,0.4,0.4,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0,0,-0.1,0.15,3,0.15,0.43,1,35,11.1,0,FW
106,Maximilian Beier,0.4,2024-2025,21,de GER,Dortmund,de Bundesliga,29,1591,17.7,17,12,1,0.5,0.3,0.7,0.5,0,0,0,0.4,0.4,0.2,0.6,0.1,0.6,0,0,0.1,0.18,2.4,0.19,0.62,0.7,31,12.6,0,"FW,MF"
107,Christian Pulisic,0.4,2024-2025,25,us USA,Milan,it Serie A,34,2478,27.5,29,5,0,0.4,0.3,0.7,0.3,0.1,0.1,0,0.4,0.3,0.2,0.7,0.2,0.6,0,0,0.1,0.17,1.9,0.15,0.4,0.7,37.7,16.7,0,"FW,MF"
108,Pedro,0.4,2024-2025,37,es ESP,Lazio,it Serie A,30,1102,12.2,6,24,6,0.8,0.1,0.9,0.7,0.2,0.2,0,0.4,0.3,0.1,0.6,0.2,0.4,0.4,0.3,-0.1,0.1,3,0.22,0.5,1.3,43.2,19.1,0,"FW,MF"
109,Daniel Mosquera,0.4,2024-2025,24,co COL,Hellas Verona,it Serie A,35,1375,15.3,12,23,2,0.3,0.1,0.4,0.3,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.1,-0.1,0,0.12,3.7,0.09,0.33,1,26.3,13.5,0,FW
110,Gianluca Gaetano,0.4,2024-2025,24,it ITA,2 Teams,it Serie A,28,1009,11.2,8,20,7,0.2,0.4,0.5,0.2,0,0,0,0.4,0.4,0.2,0.6,0.2,0.6,-0.3,-0.3,0.2,0.16,2.7,0.07,0.33,0.5,20,17.2,0.2,"MF,FW"
111,Raúl Jiménez,0.4,2024-2025,33,mx MEX,Fulham,eng Premier League,38,2494,27.7,30,8,0,0.4,0.1,0.5,0.3,0.1,0.1,0,0.4,0.3,0.1,0.6,0.1,0.5,0,0,0,0.1,3.4,0.1,0.3,1.1,32.3,14.5,0,FW
112,Borja Iglesias,0.4,2024-2025,31,es ESP,Celta Vigo,es La Liga,37,1952,21.7,24,13,1,0.5,0.1,0.6,0.5,0,0,0,0.4,0.4,0.1,0.6,0.1,0.6,0.1,0.1,0,0.2,2.1,0.24,0.39,1.3,60.9,13.4,0,FW
113,Brennan Johnson,0.4,2024-2025,23,wls WAL,Tottenham,eng Premier League,33,2177,24.2,24,9,2,0.5,0.1,0.6,0.5,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0,0,0,0.19,2.2,0.2,0.55,0.8,37,11.4,0,FW
114,Noni Madueke,0.4,2024-2025,22,eng ENG,Chelsea,eng Premier League,32,2033,22.6,27,5,1,0.3,0.1,0.4,0.3,0,0,0,0.4,0.4,0.2,0.6,0.1,0.6,-0.1,-0.1,-0.1,0.12,3.5,0.09,0.23,1.3,37.5,14.4,0,FW
115,Abdou Harroui,0.4,2024-2025,26,nl NED,Hellas Verona,it Serie A,10,463,5.1,5,5,1,0.2,0.4,0.6,0.2,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.2,-0.2,0.3,0.15,2.9,0.07,0.25,0.8,26.7,17.7,0.2,"MF,FW"
116,Abdallah Sima,0.4,2024-2025,23,sn SEN,Brest,fr Ligue 1,27,1238,13.8,14,13,1,0.5,0.1,0.7,0.5,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0.1,0.1,0.1,0.16,2.7,0.19,0.39,1.3,48.6,13.1,0,"FW,MF"
117,Fábio Silva,0.4,2024-2025,22,pt POR,Las Palmas,es La Liga,24,1866,20.7,22,2,0,0.5,0.1,0.6,0.4,0.1,0.1,0,0.4,0.3,0.1,0.5,0.1,0.4,0.1,0.1,0,0.14,2.2,0.17,0.4,1,43.5,14.8,0,FW
118,Vedat Muriqi,0.4,2024-2025,30,xk KVX,Mallorca,es La Liga,29,2058,22.9,24,5,0,0.3,0.1,0.4,0.2,0.1,0.1,0,0.4,0.3,0.1,0.5,0.1,0.4,-0.1,-0.1,0,0.14,2.3,0.1,0.31,0.7,30.8,12.3,0,FW
119,Joel Pohjanpalo,0.4,2024-2025,29,fi FIN,Venezia,it Serie A,20,1603,17.8,19,1,0,0.3,0,0.3,0.2,0.2,0.2,0.1,0.4,0.2,0.1,0.5,0.1,0.3,-0.1,-0.1,-0.1,0.13,1.9,0.09,0.23,0.7,38.2,16.9,0,FW
120,Raúl,0.4,2024-2025,23,es ESP,Osasuna,es La Liga,32,750,8.3,5,27,2,0.5,0,0.5,0.5,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0.1,0.1,-0.1,0.14,3,0.16,0.33,1.4,48,14.4,0,"FW,MF"
121,Vinicius Júnior,0.4,2024-2025,24,br BRA,Real Madrid,es La Liga,30,2253,25,24,6,0,0.4,0.3,0.8,0.4,0.1,0.1,0,0.4,0.3,0.3,0.7,0.3,0.6,0,0,0,0.11,3.1,0.12,0.38,1,30.8,17.5,0,FW
122,Jude Bellingham,0.4,2024-2025,21,eng ENG,Real Madrid,es La Liga,31,2488,27.6,29,2,0,0.3,0.3,0.6,0.3,0,0.1,0,0.4,0.4,0.1,0.6,0.2,0.5,-0.1,-0.1,0.1,0.17,2.2,0.13,0.36,0.8,36.7,15.6,0,MF
123,Maroan Sannadi,0.4,2024-2025,23,ma MAR,Athletic Club,es La Liga,16,754,8.4,7,9,1,0.1,0.1,0.2,0.1,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.3,-0.3,0,0.18,2.3,0.05,0.14,0.8,36.8,15.1,0,FW
124,Ademola Lookman,0.4,2024-2025,26,ng NGA,Atalanta,it Serie A,31,2247,25,28,3,2,0.6,0.2,0.8,0.6,0,0,0,0.4,0.4,0.3,0.7,0.3,0.7,0.2,0.2,-0.1,0.12,3.2,0.17,0.44,1.3,39.5,14.7,0,"MF,FW"
125,João Pedro,0.4,2024-2025,22,br BRA,Brighton,eng Premier League,27,1948,21.6,23,4,0,0.5,0.3,0.7,0.2,0.2,0.2,0,0.4,0.2,0.2,0.6,0.1,0.5,0.1,0,0,0.12,1.9,0.12,0.33,0.7,35.7,17.2,0,"FW,MF"
126,Romelu Lukaku,0.4,2024-2025,31,be BEL,Napoli,it Serie A,36,2843,31.6,35,1,0,0.4,0.3,0.8,0.3,0.1,0.1,0,0.4,0.3,0.1,0.5,0.1,0.4,0,0,0.2,0.17,1.9,0.18,0.55,0.6,33.3,14.3,0,FW
127,Oliver Burke,0.4,2024-2025,27,sct SCO,Werder Bremen,de Bundesliga,25,908,10.1,9,16,4,0.5,0,0.5,0.5,0,0,0,0.4,0.4,0.2,0.6,0.1,0.6,0.1,0.1,-0.2,0.12,3.5,0.14,0.42,1.2,34.3,13.4,0,FW
128,Tomáš ?van?ara,0.4,2024-2025,23,cz CZE,Gladbach,de Bundesliga,28,831,9.2,7,21,5,0.2,0,0.2,0.2,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.2,-0.2,-0.1,0.16,2.6,0.08,0.22,1,37.5,13.9,0,FW
129,Danny Welbeck,0.4,2024-2025,33,eng ENG,Brighton,eng Premier League,30,2115,23.5,24,6,0,0.4,0.2,0.6,0.4,0,0,0,0.4,0.4,0.1,0.5,0.1,0.4,0,0,0.1,0.15,2.5,0.15,0.39,1,39,15.3,0.4,FW
130,Chris Wood,0.4,2024-2025,32,nz NZL,Nott'ham Forest,eng Premier League,36,2959,32.9,35,1,0,0.6,0.1,0.7,0.5,0.1,0.1,0,0.4,0.3,0.1,0.5,0,0.4,0.2,0.2,0,0.17,2,0.26,0.53,1,49.2,13.5,0,FW
131,Mohamed Meité,0.4,2024-2025,16,fr FRA,Rennes,fr Ligue 1,12,544,6,5,7,4,0.3,0,0.3,0.3,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.1,-0.1,-0.1,0.16,2.5,0.13,0.4,0.8,33.3,10.8,0,FW
132,Fermin López,0.4,2024-2025,21,es ESP,Barcelona,es La Liga,28,1252,13.9,12,16,3,0.4,0.4,0.8,0.4,0,0,0,0.4,0.4,0.3,0.7,0.3,0.7,0,0,0.1,0.14,2.9,0.15,0.4,1.1,36.6,18,0,"MF,FW"
133,Mateo Pellegrino,0.4,2024-2025,23,ar ARG,Parma,it Serie A,13,737,8.2,8,5,2,0.4,0.1,0.5,0.4,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0,0,0,0.15,2.7,0.14,0.33,1.1,40.9,12.9,0,FW
134,Paulo Dybala,0.4,2024-2025,30,ar ARG,Roma,it Serie A,24,1417,15.7,16,8,7,0.4,0.2,0.6,0.2,0.2,0.2,0,0.4,0.3,0.3,0.7,0.3,0.6,0,-0.1,-0.1,0.09,3,0.06,0.2,1,31.9,21.1,0.4,"FW,MF"
135,Can Uzun,0.4,2024-2025,18,tr TUR,Eint Frankfurt,de Bundesliga,20,675,7.5,6,14,13,0.5,0.1,0.7,0.5,0,0,0,0.4,0.4,0.1,0.5,0.2,0.5,0.1,0.1,0,0.11,3.6,0.15,0.36,1.5,40.7,16.3,0,"MF,FW"
136,Cédric Bakambu,0.4,2024-2025,33,cd COD,Betis,es La Liga,25,710,7.9,6,19,7,0.3,0.3,0.5,0.3,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.1,-0.1,0.2,0.13,3,0.08,0.18,1.4,45.8,13.7,0,FW
137,Mostafa Mohamed,0.4,2024-2025,26,eg EGY,Nantes,fr Ligue 1,30,1252,13.9,11,19,0,0.4,0,0.4,0.4,0,0,0,0.4,0.4,0,0.4,0,0.4,0,0,0,0.13,3.1,0.12,0.31,1.2,37.2,13.7,0.1,FW
138,Mikel Oyarzabal,0.4,2024-2025,27,es ESP,Real Sociedad,es La Liga,35,2250,25,28,7,2,0.4,0.1,0.5,0.2,0.2,0.2,0,0.4,0.3,0.1,0.5,0.1,0.4,0,-0.1,0,0.17,1.6,0.13,0.38,0.5,33.3,13.4,0,FW
139,Justin Kluivert,0.4,2024-2025,25,nl NED,Bournemouth,eng Premier League,34,2340,26,29,5,0,0.5,0.2,0.7,0.2,0.2,0.2,0,0.4,0.2,0.2,0.6,0.1,0.4,0.1,0,0,0.1,2.2,0.11,0.26,0.9,40.4,20,0,MF
140,João Félix,0.4,2024-2025,24,pt POR,2 Teams,2 Comps,27,1129,12.5,11,16,9,0.2,0.1,0.3,0.2,0,0,0,0.4,0.4,0.2,0.6,0.1,0.6,-0.2,-0.2,-0.1,0.1,3.9,0.06,0.23,1,26.5,17.1,0.1,"FW,MF"
141,Jonathan Rowe,0.4,2024-2025,21,eng ENG,Marseille,fr Ligue 1,28,807,9,6,22,5,0.3,0.3,0.7,0.3,0,0,0,0.4,0.4,0.5,0.9,0.3,0.9,-0.1,-0.1,-0.2,0.1,4,0.08,0.2,1.7,41.7,16.8,0,"FW,MF"
142,Hugo Duro,0.4,2024-2025,24,es ESP,Valencia,es La Liga,31,2166,24.1,25,6,2,0.5,0.1,0.5,0.4,0,0,0,0.4,0.4,0.1,0.4,0,0.4,0.1,0.1,0,0.18,2,0.21,0.63,0.7,33.3,11.1,0,FW
143,Marcus Thuram,0.4,2024-2025,26,fr FRA,Inter,it Serie A,32,2290,25.4,27,5,3,0.6,0.2,0.7,0.6,0,0,0,0.4,0.4,0.2,0.6,0.2,0.6,0.2,0.2,0,0.15,2.6,0.22,0.52,1.1,41.5,13.1,0,FW
144,Eldor Shomurodov,0.4,2024-2025,29,uz UZB,Roma,it Serie A,27,1097,12.2,11,16,10,0.3,0.3,0.7,0.3,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.1,-0.1,0.2,0.16,2.4,0.14,0.31,1.1,44.8,11.9,0,"FW,MF"
145,Andrej Kramari?,0.4,2024-2025,33,hr CRO,Hoffenheim,de Bundesliga,32,2767,30.7,32,0,0,0.4,0.3,0.6,0.3,0.1,0.1,0,0.4,0.3,0.1,0.5,0.2,0.4,0,0,0.1,0.15,2.1,0.12,0.35,0.7,34.8,15.8,0.1,"MF,FW"
146,Luka Jovi?,0.4,2024-2025,26,rs SRB,Milan,it Serie A,15,557,6.2,6,9,6,0.3,0,0.3,0.3,0,0,0,0.4,0.4,0.2,0.6,0.2,0.6,-0.1,-0.1,-0.2,0.22,1.8,0.18,0.5,0.6,36.4,12.6,0,"FW,MF"
147,Mehdi Taremi,0.4,2024-2025,32,ir IRN,Inter,it Serie A,26,816,9.1,7,19,10,0.1,0.2,0.3,0,0.1,0.1,0,0.4,0.3,0.2,0.6,0.1,0.5,-0.3,-0.3,0,0.21,1.4,0,0,0.6,38.5,12,0,FW
148,Daniel Maldini,0.4,2024-2025,22,it ITA,2 Teams,it Serie A,30,1564,17.4,18,12,2,0.3,0,0.3,0.3,0,0,0,0.4,0.4,0.1,0.4,0.1,0.4,0,0,-0.1,0.14,2.8,0.12,0.33,1,36.7,18.8,0.3,"MF,FW"
149,Dominic Calvert-Lewin,0.4,2024-2025,27,eng ENG,Everton,eng Premier League,26,1609,17.9,19,7,0,0.2,0.1,0.2,0.2,0,0,0,0.4,0.4,0,0.4,0,0.4,-0.2,-0.2,0,0.14,2.8,0.06,0.16,1.1,38,12.3,0,FW
150,Benjamin Šeško,0.4,2024-2025,21,si SVN,RB Leipzig,de Bundesliga,33,2380,26.4,30,3,0,0.5,0.2,0.7,0.4,0.1,0.1,0,0.4,0.3,0.1,0.5,0.1,0.4,0.1,0.1,0.1,0.13,2.5,0.17,0.38,1.1,43.9,17.5,0,"FW,MF"
151,Dango Ouattara,0.4,2024-2025,22,bf BFA,Bournemouth,eng Premier League,32,2005,22.3,21,11,0,0.3,0.2,0.5,0.3,0,0,0,0.4,0.4,0.2,0.6,0.1,0.6,-0.1,-0.1,-0.1,0.14,2.8,0.11,0.35,0.9,32.3,13.5,0,FW
152,Marvin Ducksch,0.4,2024-2025,30,de GER,Werder Bremen,de Bundesliga,32,2418,26.9,30,2,0,0.3,0.3,0.6,0.3,0,0.1,0,0.4,0.3,0.3,0.7,0.3,0.6,-0.1,-0.1,0,0.12,2.6,0.1,0.26,1,38.6,17.3,0.3,FW
153,Martin Terrier,0.4,2024-2025,27,fr FRA,Leverkusen,de Bundesliga,15,584,6.5,7,8,0,0.3,0.2,0.5,0.3,0,0,0,0.4,0.4,0.1,0.5,0.3,0.5,-0.1,-0.1,0,0.15,2.5,0.13,0.33,0.9,37.5,13.6,0,"MF,FW"
154,Michael Olise,0.4,2024-2025,22,fr FRA,Bayern Munich,de Bundesliga,34,2334,25.9,28,6,0,0.5,0.6,1,0.5,0,0,0,0.4,0.4,0.5,0.8,0.5,0.8,0.1,0.1,0.1,0.11,3.3,0.14,0.33,1.4,41.9,17.6,0.3,"FW,MF"
155,Ludovic Ajorque,0.4,2024-2025,30,fr FRA,Brest,fr Ligue 1,31,2495,27.7,29,2,0,0.5,0.1,0.5,0.5,0,0,0,0.4,0.3,0.1,0.5,0.1,0.5,0.1,0.1,0,0.18,1.9,0.25,0.52,0.9,47.2,12.1,0,FW
156,Ado Onaiwu,0.4,2024-2025,28,jp JPN,Auxerre,fr Ligue 1,31,957,10.6,9,22,2,0.4,0.1,0.5,0.4,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0,0,0,0.18,2.2,0.17,0.29,1.3,60.9,13.9,0,"MF,FW"
157,Florian Thauvin,0.4,2024-2025,31,fr FRA,Udinese,it Serie A,25,1956,21.7,24,1,0,0.4,0.1,0.5,0.3,0,0.1,0.1,0.4,0.3,0.2,0.6,0.2,0.4,0,0.1,0,0.11,2.3,0.14,0.3,1.1,45.1,18.5,0.1,"FW,MF"
158,Andrea Belotti,0.4,2024-2025,30,it ITA,Como,it Serie A,18,593,6.6,7,11,5,0.3,0,0.3,0.3,0,0,0,0.4,0.4,0.1,0.4,0,0.4,-0.1,-0.1,-0.1,0.13,2.9,0.11,0.67,0.5,15.8,12.7,0,FW
159,Lucas Höler,0.4,2024-2025,30,de GER,Freiburg,de Bundesliga,31,1867,20.7,21,10,2,0.3,0.2,0.5,0.3,0,0,0,0.4,0.3,0.1,0.5,0.1,0.5,-0.1,0,0.1,0.21,1.6,0.18,0.35,0.8,50,10.8,0,"FW,MF"
160,Enzo Millot,0.4,2024-2025,22,fr FRA,Stuttgart,de Bundesliga,29,1843,20.5,22,7,2,0.3,0.2,0.5,0.3,0,0,0,0.4,0.3,0.2,0.5,0.2,0.5,-0.1,0,0.1,0.16,2.1,0.14,0.35,0.8,39.5,16.6,0,"MF,FW"
161,Harvey Barnes,0.4,2024-2025,26,eng ENG,Newcastle Utd,eng Premier League,33,1755,19.5,17,16,1,0.5,0.2,0.7,0.5,0,0,0,0.4,0.4,0.2,0.6,0.2,0.6,0.1,0.1,0,0.11,3.2,0.14,0.45,1,31.7,15.1,0,FW
162,Fer López,0.4,2024-2025,20,es ESP,Celta Vigo,es La Liga,17,671,7.5,7,10,3,0.3,0,0.3,0.3,0,0,0,0.4,0.4,0.2,0.6,0.2,0.6,-0.1,-0.1,-0.2,0.14,2.7,0.1,0.4,0.7,25,15.7,0,"FW,MF"
163,Roberto Piccoli,0.4,2024-2025,23,it ITA,Cagliari,it Serie A,37,3127,34.7,37,0,0,0.3,0,0.3,0.3,0,0,0,0.4,0.3,0,0.4,0,0.4,-0.1,-0.1,0,0.12,2.8,0.09,0.32,0.8,28.9,13.1,0,FW
164,Haris Tabakovic,0.4,2024-2025,30,ba BIH,Hoffenheim,de Bundesliga,22,821,9.1,6,16,8,0.3,0.1,0.4,0.3,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0,0,0,0.11,3.3,0.1,0.3,1.1,33.3,11.2,0,FW
165,Marvin Pieringer,0.4,2024-2025,24,de GER,Heidenheim,de Bundesliga,31,2206,24.5,26,5,0,0.3,0.2,0.4,0.2,0.1,0.1,0,0.4,0.3,0.2,0.5,0.1,0.4,-0.1,-0.1,0,0.12,2.3,0.07,0.24,0.7,29.8,15.1,0,"FW,MF"
166,Abdoulaye Touré,0.4,2024-2025,30,gn GUI,Le Havre,fr Ligue 1,28,2324,25.8,26,2,0,0.4,0,0.4,0.1,0.3,0.3,0,0.4,0.1,0,0.4,0,0.1,0,0,0,0.06,1.5,0.05,0.33,0.2,15.8,25.4,0,MF
167,Abde Ezzalzouli,0.4,2024-2025,22,ma MAR,Betis,es La Liga,32,1984,22,23,9,1,0.1,0.1,0.2,0.1,0,0,0,0.4,0.3,0.1,0.5,0.1,0.4,-0.3,-0.2,0,0.12,2.8,0.03,0.08,1.1,41,15.6,0,"FW,MF"
168,Eberechi Eze,0.4,2024-2025,26,eng ENG,Crystal Palace,eng Premier League,34,2588,28.8,31,3,0,0.3,0.3,0.6,0.2,0,0.1,0,0.4,0.3,0.2,0.6,0.2,0.5,-0.1,-0.1,0.1,0.09,3.5,0.07,0.26,0.9,27,21.5,0.6,"MF,FW"
169,Rafa Mir,0.4,2024-2025,27,es ESP,Valencia,es La Liga,20,753,8.4,5,15,3,0.1,0.2,0.4,0.1,0,0,0,0.4,0.4,0.1,0.4,0.1,0.4,-0.2,-0.2,0.2,0.11,3.2,0.04,0.14,0.8,25.9,16.5,0,"FW,MF"
170,Dani Raba,0.4,2024-2025,28,es ESP,Leganés,es La Liga,29,1879,20.9,24,5,5,0.4,0.3,0.7,0.2,0.2,0.2,0,0.4,0.2,0.3,0.6,0.2,0.4,0,0,0,0.09,1.9,0.1,0.33,0.6,30.8,25.5,0.2,"FW,MF"
171,Florian Wirtz,0.4,2024-2025,21,de GER,Leverkusen,de Bundesliga,31,2351,26.1,25,6,0,0.4,0.5,0.8,0.3,0.1,0.2,0.1,0.4,0.2,0.3,0.6,0.4,0.5,0,0.1,0.2,0.08,2.8,0.11,0.23,1.3,47.3,19.7,0,"MF,FW"
172,Jaime Mata,0.4,2024-2025,35,es ESP,Las Palmas,es La Liga,30,656,7.3,4,26,6,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0,0.4,-0.4,-0.4,0,0.15,2.3,0,0,0.8,35.3,11.3,0,"FW,MF"
173,Takumi Minamino,0.4,2024-2025,29,jp JPN,Monaco,fr Ligue 1,31,2231,24.8,27,4,0,0.2,0.1,0.4,0.2,0,0,0,0.4,0.4,0.3,0.6,0.2,0.6,-0.1,-0.1,-0.1,0.16,2.3,0.11,0.3,0.8,35.1,14.7,0,"MF,FW"
174,Frank Magri,0.4,2024-2025,24,cm CMR,Toulouse,fr Ligue 1,31,1516,16.8,17,14,0,0.3,0.1,0.4,0.3,0,0,0,0.4,0.4,0.1,0.4,0.1,0.4,-0.1,-0.1,0,0.14,2.6,0.11,0.28,1.1,40.9,12.4,0,"FW,MF"
175,Joshua King,0.4,2024-2025,32,no NOR,Toulouse,fr Ligue 1,28,1673,18.6,21,7,0,0.3,0.2,0.5,0.3,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,0,0,0.1,0.13,2.7,0.12,0.3,1.1,40,15.3,0,"FW,MF"
176,Neal Maupay,0.4,2024-2025,27,fr FRA,2 Teams,2 Comps,22,1042,11.6,13,9,11,0.3,0.3,0.7,0.3,0,0,0,0.4,0.4,0.2,0.5,0.1,0.5,0,0,0.2,0.22,1.6,0.21,0.4,0.9,52.6,10.6,0,"FW,MF"
177,Jørgen Strand Larsen,0.4,2024-2025,24,no NOR,Wolves,eng Premier League,35,2587,28.7,30,5,0,0.5,0.1,0.6,0.5,0,0,0,0.4,0.4,0.1,0.5,0,0.5,0.1,0.1,0,0.19,1.9,0.26,0.42,1.1,61.1,11.3,0,FW
178,Jamie Vardy,0.4,2024-2025,37,eng ENG,Leicester City,eng Premier League,35,2823,31.4,35,0,0,0.3,0.1,0.4,0.3,0,0.1,0,0.4,0.3,0.1,0.5,0.1,0.4,-0.1,-0.1,0,0.17,1.8,0.14,0.35,0.7,41.1,12.1,0,FW
179,Cameron Archer,0.4,2024-2025,23,eng ENG,Southampton,eng Premier League,35,1441,16,13,22,2,0.1,0,0.1,0.1,0,0.1,0.1,0.4,0.3,0,0.4,0,0.3,-0.2,-0.2,0,0.18,1.7,0.07,0.2,0.6,35.7,12.8,0,FW
180,Bukayo Saka,0.4,2024-2025,22,eng ENG,Arsenal,eng Premier League,25,1729,19.2,20,5,0,0.3,0.5,0.8,0.3,0.1,0.1,0,0.4,0.3,0.4,0.8,0.4,0.7,0,-0.1,0.1,0.09,3.4,0.08,0.23,1.1,33.3,15.6,0.1,"FW,MF"
181,Morgan Guilavogui,0.4,2024-2025,26,gn GUI,St. Pauli,de Bundesliga,25,1807,20.1,21,4,0,0.3,0.1,0.4,0.3,0,0,0,0.4,0.4,0.1,0.5,0.1,0.5,-0.1,-0.1,0,0.18,2,0.15,0.4,0.7,36.6,13.6,0,"FW,MF"
182,Rémy Labeau Lascary,0.4,2024-2025,21,gp GLP,Lens,fr Ligue 1,14,637,7.1,6,8,0,0.3,0.1,0.4,0.3,0,0,0,0.4,0.4,0.2,0.5,0.1,0.5,-0.1,-0.1,0,0.18,2,0.14,0.4,0.7,35.7,13.2,0,"FW,MF"
183,Nikola Krstovi?,0.4,2024-2025,24,me MNE,Lecce,it Serie A,37,3057,34,37,0,0,0.3,0.1,0.5,0.3,0.1,0.1,0,0.4,0.3,0.1,0.4,0,0.4,0,0,0.1,0.07,3.9,0.07,0.24,1.1,28.4,18.8,0.2,FW
184,Ismaila Sarr,0.4,2024-2025,26,sn SEN,Crystal Palace,eng Premier League,38,2711,30.1,30,8,0,0.3,0.2,0.5,0.3,0,0,0,0.4,0.4,0.3,0.6,0.2,0.6,-0.1,-0.1,-0.1,0.19,2,0.14,0.28,1,49.2,13.2,0,MF
