Rk,Player,Tkl/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Tkl/90,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Pos
1411,Matija Nastasi?,1.1,2024-2025,31,rs SRB,Leganés,es La Liga,26,2110,23.4,24,2,4,0,0,0,0,0,0,0,1.1,0.5,0.9,0.2,0,0.7,1.1,68,0.3,1.7,1.3,0.4,0.9,2,7,0,DF
1412,Ezequiel Ávila,1.1,2024-2025,30,ar ARG,Betis,es La Liga,19,677,7.5,6,13,5,0.3,0,0.3,0.3,0,0,0,1.1,0.4,0.3,0.3,0.5,0.5,1.3,40,0.8,0.5,0,0.5,0.3,1.3,1.1,0,FW
1413,Franck Honorat,1.1,2024-2025,27,fr FRA,Gladbach,de Bundesliga,19,1439,16,18,1,1,0.3,0.4,0.7,0.3,0,0,0,1.1,0.4,0.6,0.3,0.2,0.1,0.5,25,0.4,0.6,0.1,0.5,0.3,1.4,1.8,0.1,FW
1414,Andrea Belotti,1.1,2024-2025,30,it ITA,Como,it Serie A,18,593,6.6,7,11,5,0.3,0,0.3,0.3,0,0,0,1.1,0.8,0.2,0.6,0.3,0.2,0.6,25,0.5,0.6,0,0.6,0.2,1.2,1.2,0,FW
1415,Aimar Oroz,1.1,2024-2025,22,es ESP,Osasuna,es La Liga,37,2966,33,35,2,0,0.2,0.1,0.3,0.1,0,0,0,1.1,0.6,0.5,0.4,0.2,0.4,1.4,30.4,1,0.9,0.1,0.8,0.6,1.7,0.3,0,MF
1416,Cesare Casadei,1.1,2024-2025,21,it ITA,2 Teams,2 Comps,15,1017,11.3,13,2,4,0.1,0.1,0.2,0.1,0,0,0,1.1,0.4,0.4,0.7,0,0.4,0.9,50,0.4,0.4,0.2,0.2,0.4,1.5,2.3,0,MF
1417,Maxime Bernauer,1.1,2024-2025,26,fr FRA,Saint-Étienne,fr Ligue 1,11,763,8.5,9,2,1,0,0,0,0,0,0,0,1.1,1.1,0.6,0.2,0.2,0.6,0.9,62.5,0.4,0.8,0.4,0.5,0.6,1.7,5.2,0.1,DF
1418,Lucas Beltrán,1.1,2024-2025,23,ar ARG,Fiorentina,it Serie A,33,1953,21.7,21,12,4,0.2,0.2,0.4,0.1,0.1,0.1,0,1.1,0.5,0.5,0.3,0.3,0.3,1,33.3,0.6,0.7,0.1,0.6,0.2,1.3,0.6,0,"FW,MF"
1419,Nathan Tella,1.1,2024-2025,25,ng NGA,Leverkusen,de Bundesliga,27,1359,15.1,17,10,3,0.1,0.3,0.4,0.1,0,0,0,1.1,0.7,0.3,0.5,0.3,0.3,0.9,38.5,0.5,1,0.1,0.9,0.3,1.3,0.7,0,"MF,FW"
1420,Adam Hložek,1.1,2024-2025,22,cz CZE,Hoffenheim,de Bundesliga,27,1871,20.8,22,5,0,0.4,0.2,0.6,0.4,0,0,0,1.1,0.5,0.3,0.4,0.3,0.5,1,55,0.4,0.6,0,0.6,0.2,1.3,1,0,"FW,MF"
1421,Mohamed Amoura,1.1,2024-2025,24,dz ALG,Wolfsburg,de Bundesliga,31,2467,27.4,29,2,0,0.4,0.3,0.7,0.3,0.1,0.1,0,1.1,0.8,0.5,0.2,0.4,0.5,1.3,37.8,0.8,1.5,0.1,1.5,0.3,1.4,0.9,0,FW
1422,Álvaro Rodríguez,1.1,2024-2025,20,uy URU,Getafe,es La Liga,22,852,9.5,7,15,8,0.2,0,0.2,0.2,0,0,0,1.1,0.7,0,0.7,0.3,0.5,1.1,50,0.5,2.4,0,2.4,0.3,1.4,1.3,0,FW
1423,Sekou Mara,1.1,2024-2025,22,fr FRA,Strasbourg,fr Ligue 1,25,768,8.5,7,18,7,0.1,0.1,0.2,0.1,0,0,0,1.1,0.7,0,0.6,0.5,0.4,1.1,33.3,0.7,1.3,0,1.3,0.4,1.4,0.4,0,"FW,MF"
1424,Matthias Ginter,1.1,2024-2025,30,de GER,Freiburg,de Bundesliga,32,2561,28.5,28,4,1,0.1,0,0.1,0.1,0,0,0,1.1,0.6,0.5,0.4,0.1,0.5,1,53.6,0.5,1.2,0.8,0.4,0.7,1.7,5.1,0.2,DF
1425,Dan Burn,1.1,2024-2025,32,eng ENG,Newcastle Utd,eng Premier League,37,3330,37,37,0,0,0,0,0.1,0,0,0,0,1.1,0.6,0.6,0.4,0.1,0.5,1,55.6,0.4,1,0.7,0.3,0.7,1.8,5.3,0.1,DF
1426,Diogo Jota,1.1,2024-2025,27,pt POR,Liverpool,eng Premier League,26,1196,13.3,14,12,3,0.5,0.2,0.7,0.5,0,0,0,1.1,0.6,0.2,0.6,0.3,0.5,1.4,36.8,0.9,0.7,0,0.7,0.6,1.7,0.5,0,FW
1427,Lautaro Martínez,1.1,2024-2025,26,ar ARG,Inter,it Serie A,31,2564,28.5,31,0,1,0.4,0.1,0.5,0.4,0,0,0,1.1,0.6,0.4,0.4,0.3,0.5,0.9,52,0.4,0.7,0.1,0.6,0.4,1.4,0.5,0,FW
1428,Nathan Collins,1.1,2024-2025,23,ie IRL,Brentford,eng Premier League,38,3420,38,38,0,0,0.1,0.1,0.1,0.1,0,0,0,1.1,0.6,0.6,0.3,0.1,0.6,0.9,61.1,0.4,2,1.5,0.5,0.9,1.9,5.9,0.1,DF
1429,Giovanni Leoni,1.1,2024-2025,17,it ITA,Parma,it Serie A,17,1199,13.3,14,3,17,0.1,0,0.1,0.1,0,0,0,1.1,0.5,0.8,0.3,0,0.4,0.8,50,0.4,1.5,0.8,0.7,1.1,2.2,4.7,0.1,DF
1430,Max Kilman,1,2024-2025,27,eng ENG,West Ham,eng Premier League,38,3348,37.2,38,0,0,0,0,0,0,0,0,0,1,0.6,0.4,0.5,0.1,0.6,0.7,85.2,0.1,1.6,1.1,0.5,1,2.1,5.7,0.2,DF
1431,Timo Werner,1,2024-2025,28,de GER,Tottenham,eng Premier League,18,516,5.7,4,14,3,0,0.5,0.5,0,0,0,0,1,0.7,0.5,0.5,0,0.5,2.3,23.1,1.7,1.7,0.2,1.6,0.2,1.2,1.2,0,"FW,MF"
1432,Ezri Konsa,1,2024-2025,26,eng ENG,Aston Villa,eng Premier League,34,2936,32.6,33,1,1,0.1,0,0.1,0.1,0,0,0,1,0.6,0.6,0.3,0.1,0.6,0.8,80,0.2,0.6,0.3,0.3,0.7,1.8,3.5,0.1,DF
1433,Zakaria Aboukhlal,1,2024-2025,24,ma MAR,Toulouse,fr Ligue 1,26,1901,21.1,22,4,0,0.3,0.1,0.4,0.3,0,0.1,0,1,0.6,0.3,0.4,0.3,0.2,1.1,17.4,0.9,0.8,0,0.7,0.3,1.3,0.4,0,"MF,FW"
1434,Amin Sarr,1,2024-2025,23,se SWE,Hellas Verona,it Serie A,32,1907,21.2,25,7,4,0.2,0,0.2,0.2,0,0,0,1,0.6,0.1,0.4,0.5,0.2,0.5,50,0.2,0.8,0.1,0.7,0.1,1.2,0.7,0,FW
1435,Gianluca Caprari,1,2024-2025,31,it ITA,Monza,it Serie A,34,1651,18.3,18,16,0,0.2,0.1,0.3,0.1,0.1,0.1,0,1,0.6,0.4,0.4,0.2,0.4,0.8,50,0.4,0.8,0,0.8,0.4,1.5,0.1,0.1,"MF,FW"
1436,Pablo Fornals,1,2024-2025,28,es ESP,Betis,es La Liga,26,1827,20.3,22,4,2,0.1,0,0.1,0.1,0,0,0,1,0.6,0.6,0.3,0.1,0.5,1.5,33.3,1,1.2,0.2,1,1.1,2.2,0.7,0,"MF,FW"
1437,Ado Onaiwu,1,2024-2025,28,jp JPN,Auxerre,fr Ligue 1,31,957,10.6,9,22,2,0.4,0.1,0.5,0.4,0,0,0,1,0.7,0.2,0.6,0.3,0.4,1.3,28.6,0.9,1.1,0,1.1,0.3,1.3,1.1,0,"MF,FW"
1438,Federico Dimarco,1,2024-2025,26,it ITA,Inter,it Serie A,33,2177,24.2,29,4,2,0.2,0.3,0.5,0.2,0,0,0,1,0.6,0.4,0.5,0.1,0.4,0.8,52.6,0.4,1,0.2,0.8,0.6,1.6,1.4,0.1,"DF,FW"
1439,Marc-Oliver Kempf,1,2024-2025,29,de GER,Como,it Serie A,31,2615,29.1,30,1,1,0,0,0,0,0,0,0,1,0.7,0.5,0.5,0,0.4,0.8,54.2,0.4,1.2,0.9,0.3,1.1,2.2,4.7,0.1,DF
1440,Amir Rrahmani,1,2024-2025,30,xk KVX,Napoli,it Serie A,38,3406,37.8,38,0,0,0,0.1,0.1,0,0,0,0,1,0.8,0.5,0.5,0,0.4,0.7,64,0.2,1.1,0.7,0.4,0.7,1.7,4.7,0.1,DF
1441,Michael Keane,1,2024-2025,31,eng ENG,Everton,eng Premier League,14,1049,11.7,11,3,22,0.3,0,0.3,0.3,0,0,0,1,0.8,0.7,0.2,0.2,0.7,1.3,53.3,0.6,1.2,0.9,0.3,1.4,2.4,5.6,0.2,DF
1442,Lilian Brassier,1,2024-2025,24,fr FRA,2 Teams,fr Ligue 1,26,2013,22.4,23,3,5,0,0,0.1,0,0,0,0,1,0.8,0.8,0.2,0,0.6,0.8,82.4,0.1,1.1,0.6,0.5,1.4,2.4,4,0.1,DF
1443,Sebastiaan Bornauw,1,2024-2025,25,be BEL,Wolfsburg,de Bundesliga,15,788,8.8,8,7,4,0.2,0.1,0.3,0.2,0,0,0,1,0.7,0.5,0.5,0.1,0.5,0.9,50,0.5,1.6,1.4,0.2,1.4,2.4,4.1,0,DF
1444,Virgil van Dijk,1,2024-2025,33,nl NED,Liverpool,eng Premier League,37,3330,37,37,0,1,0.1,0,0.1,0.1,0,0,0,1,0.5,0.5,0.5,0.1,0.4,0.6,59.1,0.2,0.7,0.4,0.3,1.5,2.5,5.1,0.1,DF
1445,Umar Sadiq,1,2024-2025,27,ng NGA,2 Teams,es La Liga,23,1052,11.7,11,12,13,0.4,0,0.4,0.4,0,0,0,1,0.5,0.3,0.5,0.2,0.4,0.7,62.5,0.3,0.9,0.1,0.8,0.2,1.2,0.8,0,FW
1446,Oleksandr Zinchenko,1,2024-2025,27,ua UKR,Arsenal,eng Premier League,15,527,5.9,5,10,16,0,0.2,0.2,0,0,0,0,1,0.2,0.2,0.5,0.3,0.5,1.4,37.5,0.9,1.4,0.2,1.2,0.9,1.9,1.7,0,"DF,MF"
1447,Carlos Soler,1,2024-2025,27,es ESP,2 Teams,2 Comps,31,1409,15.7,14,17,3,0.1,0.1,0.1,0.1,0,0,0,1,0.7,0.6,0.4,0.1,0.4,1.5,30.4,1,1.2,0.4,0.8,0.5,1.5,1.3,0.1,"MF,FW"
1448,Falaye Sacko,1,2024-2025,29,ml MLI,Montpellier,fr Ligue 1,16,1233,13.7,14,2,12,0,0.1,0.1,0,0,0,0,1,0.6,0.7,0.3,0.1,0.7,1.4,47.4,0.7,1.2,0.5,0.7,0.9,2,1.5,0,DF
1449,Diego López,1,2024-2025,22,es ESP,Valencia,es La Liga,38,2737,30.4,35,3,0,0.3,0.2,0.4,0.3,0,0,0,1,0.6,0.4,0.5,0.1,0.5,1.5,34,1,1,0,1,0.5,1.5,0.5,0,"MF,FW"
1450,Mattéo Guendouzi,1,2024-2025,25,fr FRA,Lazio,it Serie A,37,3270,36.3,37,0,0,0,0.1,0.1,0,0,0,0,1,0.6,0.4,0.5,0.1,0.6,1.3,42.6,0.7,0.9,0.2,0.7,0.9,1.9,1.4,0.1,MF
1451,Álvaro Tejero,1,2024-2025,28,es ESP,Espanyol,es La Liga,28,1238,13.8,13,15,9,0.1,0.3,0.4,0.1,0,0,0,1,0.3,0.5,0.4,0.1,0.5,1.7,30.4,1.2,0.7,0.1,0.6,0.9,2,2.5,0.1,"MF,DF"
1452,Julian Brandt,1,2024-2025,28,de GER,Dortmund,de Bundesliga,30,2303,25.6,28,2,0,0.2,0.4,0.6,0.2,0,0,0,1,0.4,0.5,0.3,0.2,0.6,1.7,34.9,1.1,0.7,0,0.7,0.5,1.6,0.5,0,MF
1453,Adama Traoré,1,2024-2025,28,es ESP,Fulham,eng Premier League,36,1772,19.7,18,18,1,0.1,0.4,0.5,0.1,0,0,0,1,0.7,0.5,0.3,0.3,0.3,0.7,38.5,0.4,0.4,0,0.4,0.1,1.1,0.3,0.2,"FW,MF"
1454,Adam Webster,1,2024-2025,29,eng ENG,Brighton,eng Premier League,14,887,9.9,11,3,7,0,0,0,0,0,0,0,1,0.6,0.5,0.4,0.1,0.6,1.4,42.9,0.8,1.6,0.9,0.7,2,3,4.2,0.2,DF
1455,Valentino Lazaro,1,2024-2025,28,at AUT,Torino,it Serie A,33,2307,25.6,26,7,1,0,0.2,0.2,0,0,0,0,1,0.5,0.4,0.5,0.2,0.6,1.2,50,0.6,1.1,0.2,0.9,0.4,1.4,1.5,0,"DF,FW"
1456,Matias Fernandez-Pardo,1,2024-2025,19,be BEL,Lille,fr Ligue 1,22,1065,11.8,12,10,3,0.3,0.2,0.5,0.3,0,0,0,1,0.8,0.3,0.5,0.3,0.5,1,50,0.5,0.8,0,0.8,0.3,1.3,0.5,0,"FW,MF"
1457,?lkay Gündo?an,1,2024-2025,33,de GER,Manchester City,eng Premier League,33,2223,24.7,25,8,4,0,0.2,0.3,0,0,0,0,1,0.5,0.2,0.6,0.2,0.4,1,41.7,0.6,0.6,0,0.6,0.5,1.5,0.9,0,MF
1458,Bafodé Diakité,1,2024-2025,23,fr FRA,Lille,fr Ligue 1,31,2766,30.7,31,0,1,0.1,0,0.2,0.1,0,0,0,1,0.6,0.6,0.4,0.1,0.6,0.8,69.2,0.3,1,0.6,0.4,0.9,1.9,3.2,0.2,DF
1459,Leonardo Spinazzola,1,2024-2025,31,it ITA,Napoli,it Serie A,27,1517,16.9,17,10,6,0.1,0.1,0.1,0.1,0,0,0,1,0.6,0.4,0.5,0.1,0.6,1.4,43.5,0.8,0.7,0.1,0.7,0.5,1.5,1.8,0.1,"DF,FW"
1460,Danel Sinani,1,2024-2025,27,lu LUX,St. Pauli,de Bundesliga,26,1250,13.9,14,12,7,0.1,0.1,0.3,0.1,0,0,0,1,0.8,0.1,0.5,0.4,0.4,1,42.9,0.6,0.9,0.1,0.8,0.1,1.1,0.9,0,"FW,MF"
1461,Enrico Del Prato,1,2024-2025,24,it ITA,Parma,it Serie A,34,2947,32.7,32,2,1,0.1,0,0.1,0.1,0,0,0,1,0.5,0.7,0.2,0,0.6,0.8,73.1,0.2,2.1,1.1,1,0.6,1.6,4,0.1,DF
1462,Ángel Correa,1,2024-2025,29,ar ARG,Atlético Madrid,es La Liga,31,805,8.9,3,28,3,0.4,0.1,0.6,0.4,0,0,0,1,0.3,0.4,0.1,0.4,0.6,1.7,33.3,1.1,1.1,0,1.1,0.4,1.5,0.9,0,"FW,MF"
1463,Christopher Operi,1,2024-2025,27,ci CIV,Le Havre,fr Ligue 1,13,1169,13,13,0,0,0,0.2,0.2,0,0,0,0,1,0.7,0.5,0.2,0.4,0.5,0.9,58.3,0.4,1.5,0.5,1.1,1.1,2.1,2.3,0,"DF,FW"
1464,Bamo Meïté,1,2024-2025,22,ci CIV,2 Teams,fr Ligue 1,10,450,5,6,4,17,0,0,0,0,0,0,0,1,0.6,0.4,0.2,0.4,0.2,0.4,50,0.2,0.6,0.6,0,0.8,1.8,3,0.6,DF
1465,Mikel Oyarzabal,1,2024-2025,27,es ESP,Real Sociedad,es La Liga,35,2250,25,28,7,2,0.4,0.1,0.5,0.2,0.2,0.2,0,1,0.6,0.4,0.4,0.2,0.4,0.9,43.5,0.5,0.7,0,0.6,0.2,1.2,0.6,0,FW
1466,Wesley Fofana,1,2024-2025,23,fr FRA,Chelsea,eng Premier League,14,1172,13,14,0,1,0,0,0,0,0,0,0,1,0.9,0.5,0.5,0,0.5,1.1,42.9,0.6,1.1,0.7,0.4,1.1,2.1,4.2,0.2,DF
1467,Max Moerstedt,1,2024-2025,,de GER,Hoffenheim,de Bundesliga,12,451,5,5,7,7,0,0,0,0,0,0,0,1,1,0.2,0.6,0.2,0.2,0.4,50,0.2,0.8,0,0.8,0,1,1,0,FW
1468,Nadir Zortea,1,2024-2025,25,it ITA,Cagliari,it Serie A,35,2713,30.1,33,2,1,0.2,0.1,0.3,0.2,0,0,0,1,0.5,0.5,0.4,0.1,0.5,1.2,37.8,0.8,0.4,0,0.4,0.6,1.6,1.6,0.1,"DF,MF"
1469,Nicolas Viola,1,2024-2025,34,it ITA,Cagliari,it Serie A,27,1267,14.1,18,9,10,0.2,0.1,0.3,0.2,0,0,0,1,0.5,0.4,0.5,0.1,0.1,0.7,10,0.6,0.4,0,0.4,0.2,1.2,0.4,0,"FW,MF"
1470,Cameron Burgess,1,2024-2025,28,au AUS,Ipswich Town,eng Premier League,18,1541,17.1,16,2,5,0,0.1,0.1,0,0,0,0,1,0.7,0.8,0.2,0,0.5,0.6,81.8,0.1,1.2,0.9,0.3,0.8,1.8,7.5,0.2,DF
1471,Noah Okafor,1,2024-2025,24,ch SUI,2 Teams,it Serie A,15,454,5,5,10,14,0.2,0,0.2,0.2,0,0,0,1,0.6,0.6,0,0.4,0.4,0.6,66.7,0.2,0.2,0,0.2,0.4,1.4,0.4,0,FW
1472,Juanpe,1,2024-2025,33,es ESP,Girona,es La Liga,12,727,8.1,8,4,26,0,0,0,0,0,0,0,1,0.6,0.6,0.4,0,0.7,1,75,0.2,1.9,1.2,0.6,1,2,6.9,0.1,DF
1473,Chuky san jose,1,2024-2025,20,es ESP,Valladolid,es La Liga,18,728,8.1,9,9,13,0.2,0,0.2,0.2,0,0,0,1,0.2,0.4,0.4,0.2,0.2,1.1,22.2,0.9,0.5,0.1,0.4,0,1,0.5,0,MF
1474,Tim Kleindienst,1,2024-2025,28,de GER,Gladbach,de Bundesliga,31,2737,30.4,31,0,0,0.5,0.2,0.8,0.5,0,0.1,0,1,0.5,0.2,0.5,0.3,0.3,1.2,28.6,0.8,1.5,0.3,1.2,0.4,1.4,2.2,0,FW
1475,John Stones,1,2024-2025,30,eng ENG,Manchester City,eng Premier League,11,548,6.1,6,5,4,0.3,0,0.3,0.3,0,0,0,1,0.3,0.5,0.3,0.2,0.8,0.8,100,0,0.8,0.5,0.3,0.7,1.6,3.1,0.2,"DF,MF"
1476,Lautaro Valenti,1,2024-2025,25,ar ARG,Parma,it Serie A,20,1556,17.3,18,2,10,0.1,0,0.1,0.1,0,0,0,1,0.7,0.8,0.2,0.1,0.4,0.5,77.8,0.1,1.5,0.8,0.8,0.8,1.7,5.4,0.1,DF
1477,Gianluca Gaetano,1,2024-2025,24,it ITA,2 Teams,it Serie A,28,1009,11.2,8,20,7,0.2,0.4,0.5,0.2,0,0,0,1,0.7,0.4,0.5,0.1,0.4,1.3,33.3,0.9,0.7,0,0.7,0.5,1.5,0.7,0,"MF,FW"
1478,Rodrygo,1,2024-2025,23,br BRA,Real Madrid,es La Liga,30,1928,21.4,22,8,1,0.3,0.2,0.5,0.3,0,0,0,1,0.7,0.7,0.2,0.1,0.3,1.1,30.4,0.7,0.8,0,0.8,0.5,1.5,0.4,0,"FW,MF"
1479,Javi Hernández,1,2024-2025,26,es ESP,Leganés,es La Liga,31,2389,26.5,27,4,5,0.1,0,0.1,0.1,0,0,0,1,0.6,0.6,0.3,0.1,0.6,1.7,37,1.1,0.9,0.2,0.8,0.9,1.8,3.7,0,DF
1480,Jordan Pefok,1,2024-2025,28,us USA,2 Teams,2 Comps,25,1288,14.3,16,9,2,0.1,0.1,0.1,0.1,0,0,0,1,0.6,0.4,0.2,0.3,0.3,0.7,50,0.3,0.8,0.2,0.6,0.4,1.4,1.6,0,FW
1481,Martin Valjent,1,2024-2025,28,sk SVK,Mallorca,es La Liga,31,2763,30.7,31,0,6,0.1,0,0.1,0.1,0,0,0,1,0.7,0.7,0.2,0,0.5,0.8,60,0.3,1,0.7,0.4,0.6,1.6,6.4,0,DF
1482,Jim Allevinah,1,2024-2025,29,ga GAB,Angers,fr Ligue 1,28,1750,19.4,23,5,0,0.1,0.2,0.2,0.1,0,0,0,1,0.6,0.3,0.5,0.2,0.3,1.4,17.9,1.2,0.5,0,0.5,0.6,1.6,0.9,0,FW
1483,Aljoscha Kemlein,1,2024-2025,19,de GER,Union Berlin,de Bundesliga,15,922,10.2,11,4,4,0.1,0,0.1,0.1,0,0,0,1,0.4,0.4,0.5,0.1,0.5,1.4,35.7,0.9,1.4,0.3,1.1,0.6,1.6,1.5,0,MF
1484,Federico Baschirotto,1,2024-2025,27,it ITA,Lecce,it Serie A,38,3420,38,38,0,0,0.1,0,0.1,0.1,0,0,0,1,0.7,0.8,0.1,0.1,0.6,0.7,78.6,0.2,1.2,0.8,0.3,0.6,1.6,6.2,0.1,DF
1485,Alex Baena,1,2024-2025,23,es ESP,Villarreal,es La Liga,32,2595,28.8,30,2,0,0.2,0.3,0.6,0.2,0,0,0,1,0.5,0.2,0.5,0.3,0.3,1.4,25.6,1,1,0.1,0.9,0.8,1.7,0.8,0.1,"MF,FW"
1486,Musa Al-Taamari,1,2024-2025,27,jo JOR,2 Teams,fr Ligue 1,26,1683,18.7,19,7,0,0.2,0.1,0.2,0.2,0,0,0,1,0.6,0.3,0.3,0.4,0.4,1,42.1,0.6,0.4,0,0.4,0.3,1.2,0.3,0.1,"FW,MF"
1487,Cole Palmer,1,2024-2025,22,eng ENG,Chelsea,eng Premier League,37,3191,35.5,36,1,0,0.4,0.2,0.6,0.3,0.1,0.1,0,1,0.6,0.3,0.3,0.3,0.3,0.8,44.4,0.4,0.5,0,0.4,0.3,1.3,0.6,0,"MF,FW"
1488,Zinedine Ferhat,1,2024-2025,31,dz ALG,Angers,fr Ligue 1,24,849,9.4,8,16,2,0.2,0,0.2,0.2,0,0,0,1,0.7,0.1,0.5,0.3,0.4,1.4,30.8,1,1,0,1,1.1,2,1.3,0,"FW,MF"
1489,Sorba Thomas,1,2024-2025,24,wls WAL,Nantes,fr Ligue 1,25,1321,14.7,15,10,4,0.1,0.2,0.3,0.1,0,0,0,1,0.4,0.5,0.3,0.1,0.7,1.2,55.6,0.5,0.8,0.1,0.7,0.6,1.6,1.8,0.1,"FW,MF"
1490,Gabriel Magalhães,1,2024-2025,26,br BRA,Arsenal,eng Premier League,28,2363,26.3,28,0,0,0.1,0,0.2,0.1,0,0,0,1,0.6,0.5,0.3,0.2,0.5,0.6,75,0.2,1.6,1.1,0.5,0.6,1.6,3.5,0.1,DF
1491,Fisayo Dele-Bashiru,1,2024-2025,23,ng NGA,Lazio,it Serie A,20,947,10.5,12,8,16,0.3,0.1,0.4,0.3,0,0,0,1,0.6,0.3,0.3,0.4,0.2,0.6,33.3,0.4,1,0.2,0.8,0.4,1.3,0.5,0,"MF,FW"
1492,Joachim Andersen,0.9,2024-2025,28,dk DEN,2 Teams,eng Premier League,30,2673,29.7,30,0,2,0,0,0,0,0,0,0,0.9,0.6,0.7,0.2,0,0.5,0.9,61.5,0.3,1.2,0.9,0.3,1.1,2.1,6.6,0,DF
1493,Stefan de Vrij,0.9,2024-2025,32,nl NED,Inter,it Serie A,26,1726,19.2,18,8,9,0.2,0,0.2,0.2,0,0,0,0.9,0.6,0.6,0.3,0.1,0.5,0.6,75,0.2,1,0.6,0.4,1.2,2.1,4.6,0,DF
1494,Marvin Pieringer,0.9,2024-2025,24,de GER,Heidenheim,de Bundesliga,31,2206,24.5,26,5,0,0.3,0.2,0.4,0.2,0.1,0.1,0,0.9,0.5,0.2,0.5,0.2,0.2,0.4,50,0.2,0.9,0.1,0.8,0.3,1.3,1.3,0,"FW,MF"
1495,Ludovic Ajorque,0.9,2024-2025,30,fr FRA,Brest,fr Ligue 1,31,2495,27.7,29,2,0,0.5,0.1,0.5,0.5,0,0,0,0.9,0.7,0.1,0.4,0.4,0.4,1.2,31.3,0.8,0.7,0.2,0.5,0.2,1.2,0.9,0,FW
1496,Dilane Bakwa,0.9,2024-2025,21,fr FRA,Strasbourg,fr Ligue 1,30,2497,27.7,29,1,0,0.2,0.3,0.5,0.2,0,0,0,0.9,0.5,0.4,0.3,0.3,0.4,0.9,50,0.4,0.8,0,0.7,0.5,1.5,1,0,"MF,DF"
1497,Pau Torres,0.9,2024-2025,27,es ESP,Aston Villa,eng Premier League,24,2020,22.4,23,1,4,0,0,0,0,0,0,0,0.9,0.7,0.5,0.4,0.1,0.4,0.8,58.8,0.3,0.7,0.5,0.2,0.4,1.4,3.3,0.1,DF
