Rk,Player,Tkl/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,Tkl/90,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Pos
490,Jacopo Fazzini,2.1,2024-2025,21,it ITA,Empoli,it Serie A,20,1383,15.4,16,4,2,0.3,0.1,0.3,0.3,0,0,0,2.1,1.2,0.7,1,0.3,0.8,1.5,56.5,0.7,0.8,0.1,0.8,0.4,2.5,1.6,0,MF
491,Finn Jeltsch,2.1,2024-2025,18,de GER,Stuttgart,de Bundesliga,12,780,8.7,9,3,1,0,0,0,0,0,0,0,2.1,1.5,0.7,1.3,0.1,1.4,1.7,80,0.3,1.4,0.7,0.7,1.5,3.6,3.1,0.2,DF
492,Przemys?aw Frankowski,2.1,2024-2025,29,pl POL,Lens,fr Ligue 1,18,1387,15.4,16,2,2,0.3,0.1,0.4,0.1,0.1,0.1,0,2.1,1.4,1.1,0.6,0.3,1.2,1.9,63.3,0.7,0.6,0.1,0.5,1.2,3.3,1.8,0,DF
493,Peter González,2.1,2024-2025,22,do DOM,Getafe,es La Liga,17,477,5.3,2,15,21,0,0,0,0,0,0,0,2.1,1.1,0.4,0.9,0.8,1.1,1.7,66.7,0.6,1.5,0,1.5,0.4,2.5,0.9,0,"MF,FW"
494,Carles Pérez,2.1,2024-2025,26,es ESP,Getafe,es La Liga,27,1431,15.9,15,12,11,0.2,0,0.2,0.2,0,0,0,2.1,1.4,0.7,0.9,0.5,1.3,3,43.8,1.7,1.2,0.1,1.1,0.4,2.5,1.4,0,"MF,FW"
495,Ritsu Doan,2.1,2024-2025,26,jp JPN,Freiburg,de Bundesliga,34,2862,31.8,33,1,0,0.3,0.2,0.5,0.3,0,0,0,2.1,1.3,1,0.8,0.2,0.8,1.4,54.3,0.7,1.8,0.1,1.7,0.4,2.5,1.5,0,"FW,MF"
496,Aarón Martín,2.1,2024-2025,27,es ESP,Genoa,it Serie A,36,3085,34.3,35,1,1,0,0.2,0.2,0,0,0,0,2.1,1.4,1.2,0.8,0.1,1,1.5,64.7,0.5,1,0.3,0.6,0.6,2.6,2.1,0,DF
497,Janik Haberer,2.1,2024-2025,30,de GER,Union Berlin,de Bundesliga,28,1696,18.8,21,7,6,0,0,0,0,0,0,0,2.1,1.5,0.8,1.1,0.1,1.4,2.3,59.1,1,0.8,0,0.8,0.9,3,2,0,"MF,DF"
498,Alexis Saelemaekers,2.1,2024-2025,25,be BEL,2 Teams,it Serie A,23,1479,16.4,18,5,5,0.4,0.2,0.6,0.4,0,0,0,2.1,1.3,1.3,0.4,0.3,1.2,2.2,52.8,1,0.7,0.1,0.7,0.6,2.7,0.5,0.1,"DF,FW"
499,Alexander Bernhardsson,2.1,2024-2025,25,se SWE,Holstein Kiel,de Bundesliga,19,1263,14,15,4,1,0.5,0.1,0.6,0.5,0,0,0,2.1,1.1,0.6,0.6,0.8,1.4,2.2,64.5,0.8,1,0,1,0.4,2.4,1.8,0,"FW,MF"
500,Daler Kuzyaev,2.1,2024-2025,31,ru RUS,Le Havre,fr Ligue 1,12,567,6.3,6,6,12,0.2,0,0.2,0.2,0,0,0,2.1,1.3,1.1,0.6,0.3,0.3,1.4,22.2,1.1,1.1,0.6,0.5,1.4,3.5,1.3,0,MF
501,Yvan Neyou,2.1,2024-2025,27,cm CMR,Leganés,es La Liga,30,2312,25.7,27,3,1,0,0,0.1,0,0,0,0,2.1,1.3,0.8,1,0.2,0.9,1.8,46.8,1,1.4,0.2,1.2,1,3.1,1.5,0,MF
502,Bilal El Khannouss,2.1,2024-2025,20,ma MAR,Leicester City,eng Premier League,32,2182,24.2,27,5,3,0.1,0.1,0.2,0.1,0,0,0,2.1,1.2,0.7,1.2,0.2,0.7,1.3,53.1,0.6,0.9,0.2,0.7,0.2,2.3,0.4,0.1,"MF,FW"
503,Pathé Ciss,2.1,2024-2025,30,sn SEN,Rayo Vallecano,es La Liga,33,2140,23.8,25,8,3,0.2,0,0.2,0.2,0,0,0,2.1,1,1.1,0.9,0,0.8,1.7,48.8,0.9,1.3,0.4,0.9,1.7,3.7,2.6,0.1,"MF,DF"
504,Jonathan Ikone,2.1,2024-2025,26,fr FRA,2 Teams,it Serie A,27,874,9.7,6,21,5,0.2,0,0.2,0.2,0,0,0,2.1,1.1,0.7,0.5,0.8,0.8,1.5,53.3,0.7,0.8,0.1,0.7,0.1,2.2,0.2,0.1,FW
505,Daniel Parejo,2.1,2024-2025,35,es ESP,Villarreal,es La Liga,36,2273,25.3,26,10,0,0.1,0.1,0.2,0.1,0,0.1,0,2.1,1.6,1.1,0.8,0.2,1.1,2.1,53.7,1,1,0.3,0.7,1,3,1.6,0,MF
506,Gaetano Castrovilli,2.1,2024-2025,27,it ITA,2 Teams,it Serie A,21,744,8.3,8,13,13,0,0,0,0,0,0,0,2.1,1.1,1.6,0.4,0.1,0.7,1.8,40,1.1,1.3,0.2,1.1,0.6,2.7,1.2,0,MF
507,Lisandro Martínez,2.1,2024-2025,26,ar ARG,Manchester Utd,eng Premier League,20,1751,19.5,20,0,2,0.1,0.1,0.2,0.1,0,0,0,2.1,1.2,1.3,0.6,0.2,1.1,1.9,58.3,0.8,1.1,0.4,0.7,1.6,3.7,2.9,0.1,DF
508,Finn Porath,2.1,2024-2025,27,de GER,Holstein Kiel,de Bundesliga,31,1970,21.9,20,11,1,0.1,0.1,0.2,0.1,0,0,0,2.1,1.2,1.1,0.6,0.3,1.2,2.4,49.1,1.2,1.2,0.4,0.8,1,3,3.1,0,"DF,MF"
509,Juan Cuadrado,2.1,2024-2025,36,co COL,Atalanta,it Serie A,23,832,9.2,7,16,6,0,0.2,0.2,0,0,0,0,2.1,1,1,0.6,0.4,1.2,2.5,47.8,1.3,1.5,0.2,1.3,0.8,2.8,1,0,"DF,MF"
510,Michel Ndary Adopo,2.1,2024-2025,24,fr FRA,Cagliari,it Serie A,35,2409,26.8,27,8,2,0,0,0.1,0,0,0,0,2.1,1.2,0.6,1.2,0.3,0.6,1.1,51.7,0.5,0.7,0.2,0.6,1,3.1,0.9,0,MF
511,Curtis Jones,2.1,2024-2025,23,eng ENG,Liverpool,eng Premier League,33,1712,19,19,14,1,0.2,0.2,0.3,0.2,0,0,0,2.1,1.2,0.3,1.2,0.5,0.9,1.4,63,0.5,1.2,0.5,0.7,0.4,2.4,0.5,0.2,"MF,DF"
512,Flynn Downes,2.1,2024-2025,25,eng ENG,Southampton,eng Premier League,27,2151,23.9,25,2,2,0,0,0,0,0,0,0,2.1,1,1,0.9,0.2,0.6,1.5,41.7,0.9,1.2,0.4,0.8,1.3,3.4,2.1,0.2,MF
513,Jubal,2,2024-2025,30,br BRA,Auxerre,fr Ligue 1,30,2640,29.3,30,0,0,0.2,0,0.2,0.1,0.1,0.1,0,2,1.3,1.6,0.4,0,1,1.4,70,0.4,2.1,1.2,0.9,0.9,2.9,6.9,0,DF
514,Amadou Haidara,2,2024-2025,26,ml MLI,RB Leipzig,de Bundesliga,28,1320,14.7,16,12,2,0,0.1,0.1,0,0,0,0,2,1.2,0.8,1.1,0.1,0.8,2,41.4,1.2,2.9,0.8,2,1.2,3.3,3.8,0.1,MF
515,Enzo Boyomo,2,2024-2025,22,cm CMR,2 Teams,es La Liga,37,3257,36.2,36,1,0,0.1,0,0.1,0.1,0,0,0,2,1.2,1.4,0.6,0.1,0.9,1.2,78.6,0.2,1.1,0.6,0.4,1.2,3.3,4,0.1,DF
516,Felix Passlack,2,2024-2025,26,de GER,Bochum,de Bundesliga,31,2334,25.9,30,1,0,0,0.2,0.3,0,0,0,0,2,0.9,1.2,0.5,0.3,1.2,2.1,54.5,1,1.6,0.4,1.2,0.7,2.7,2.4,0,"DF,MF"
517,Roberto Navarro,2,2024-2025,22,es ESP,Mallorca,es La Liga,23,1278,14.2,15,8,2,0.1,0,0.1,0.1,0,0,0,2,1.5,1,0.8,0.3,0.6,1.3,47.4,0.7,1.3,0,1.3,1.3,3.4,0.8,0,"MF,FW"
518,Dani Rodríguez,2,2024-2025,36,es ESP,Mallorca,es La Liga,37,2162,24,26,11,0,0.2,0.3,0.5,0.2,0,0,0,2,1.2,0.7,0.9,0.4,0.6,1.1,51.9,0.5,0.9,0.1,0.8,0.5,2.5,1.2,0,"MF,FW"
519,Joan Jordán,2,2024-2025,30,es ESP,Alavés,es La Liga,25,1414,15.7,15,10,4,0.3,0.1,0.4,0.1,0.2,0.3,0.1,2,1.1,0.7,1.1,0.3,1.1,1.9,56.7,0.8,0.8,0,0.8,0.6,2.6,1.3,0,MF
520,Assane Dioussé,2,2024-2025,26,sn SEN,Auxerre,fr Ligue 1,17,663,7.4,7,10,17,0,0,0,0,0,0,0,2,1,1.2,0.7,0.1,0.7,1.9,35.7,1.2,0.8,0.3,0.5,1.6,3.7,2,0,MF
521,Tim Oermann,2,2024-2025,20,de GER,Bochum,de Bundesliga,29,2213,24.6,26,3,4,0,0.1,0.1,0,0,0,0,2,1.3,1,0.9,0.2,1.1,1.7,60.5,0.7,1.3,0.7,0.7,0.9,2.9,2.6,0,DF
522,Paul Wanner,2,2024-2025,18,de GER,Heidenheim,de Bundesliga,29,1771,19.7,20,9,4,0.2,0.1,0.3,0.1,0.1,0.1,0,2,1.4,0.8,1.1,0.2,0.8,1.6,46.9,0.9,0.8,0,0.8,0.2,2.2,1,0,"MF,FW"
523,Jonathan Clauss,2,2024-2025,31,fr FRA,Nice,fr Ligue 1,28,2303,25.6,27,1,0,0.1,0.3,0.4,0.1,0,0,0,2,1.4,1.1,0.7,0.2,1.1,2.2,50,1.1,1,0.1,0.9,1.9,3.9,2.7,0.1,"DF,MF"
524,Diego Coppola,2,2024-2025,20,it ITA,Hellas Verona,it Serie A,34,2927,32.5,33,1,1,0.1,0,0.1,0.1,0,0,0,2,1.1,1.5,0.4,0.1,0.9,1.2,70,0.4,1.4,0.7,0.6,2.2,4.2,6,0.1,DF
525,Tommy Doyle,2,2024-2025,22,eng ENG,Wolves,eng Premier League,24,488,5.4,3,21,9,0,0.2,0.2,0,0,0,0,2,1.1,1.1,0.6,0.4,1.1,2.8,40,1.7,2,0.9,1.1,0.9,3,2,0.2,MF
526,Atakan Karazor,2,2024-2025,27,,Stuttgart,de Bundesliga,32,2618,29.1,31,1,0,0.1,0.1,0.2,0.1,0,0,0,2,1,0.7,1,0.4,1,2,50.9,1,1.3,0.2,1.1,1.1,3.1,1.8,0,MF
527,Felix Nmecha,2,2024-2025,23,de GER,Dortmund,de Bundesliga,26,1509,16.8,19,7,0,0.2,0.1,0.3,0.2,0,0,0,2,1.3,0.4,1.1,0.5,0.7,1.3,54.5,0.6,1.2,0.3,0.9,1.4,3.4,1.8,0.1,MF
528,Adrian Beck,2,2024-2025,27,de GER,Heidenheim,de Bundesliga,32,1598,17.8,18,14,1,0.2,0.1,0.3,0.2,0,0,0,2,1,1,0.7,0.3,0.7,2,34.3,1.3,1.7,0.1,1.6,0.5,2.5,1,0,"MF,FW"
529,Valentin Mihaila,2,2024-2025,24,ro ROU,Parma,it Serie A,21,1288,14.3,16,5,2,0,0.2,0.2,0,0,0,0,2,1,0.6,0.9,0.6,0.6,1.5,40.9,0.9,1.3,0,1.3,0.6,2.6,0.4,0,"FW,MF"
530,Moritz Jenz,2,2024-2025,25,de GER,Mainz 05,de Bundesliga,19,1600,17.8,18,1,4,0,0,0,0,0,0,0,2,1.1,1,1,0,0.9,1.2,76.2,0.3,1.3,0.8,0.5,1.7,3.7,7.2,0.1,DF
531,Sander Berge,2,2024-2025,26,no NOR,Fulham,eng Premier League,31,2224,24.7,26,5,0,0,0,0,0,0,0,0,2,1.2,0.9,0.9,0.2,1.1,1.6,69.2,0.5,1.1,0.3,0.8,0.8,2.9,1.5,0,MF
532,Kenan Y?ld?z,2,2024-2025,19,tr TUR,Juventus,it Serie A,35,2402,26.7,28,7,1,0.3,0.1,0.4,0.3,0,0,0,2,1.1,0.5,1,0.6,0.7,1.2,56.3,0.5,0.9,0,0.9,0.2,2.2,0.5,0.1,"FW,MF"
533,Lutsharel Geertruida,2,2024-2025,24,nl NED,RB Leipzig,de Bundesliga,24,1557,17.3,17,7,7,0.1,0,0.1,0.1,0,0,0,2,1.4,1.4,0.6,0,0.9,1.8,48.4,0.9,0.9,0.2,0.6,0.9,2.9,3.4,0.2,DF
534,Warren Bondo,2,2024-2025,20,fr FRA,2 Teams,it Serie A,24,1780,19.8,22,2,8,0,0,0,0,0,0,0,2,1.4,1.2,0.7,0.2,0.8,1.1,72.7,0.3,0.9,0.3,0.6,0.3,2.3,0.5,0.2,MF
535,Jens Cajuste,2,2024-2025,24,se SWE,Ipswich Town,eng Premier League,30,1959,21.8,25,5,3,0,0,0.1,0,0,0,0,2,1,0.9,1.1,0.1,1,2.3,42.9,1.3,1.1,0.5,0.7,1.3,3.3,1.5,0.1,MF
536,Kiko Femenía,2,2024-2025,33,es ESP,Villarreal,es La Liga,28,2227,24.7,27,1,2,0,0,0,0,0,0,0,2,1.4,1.4,0.6,0.1,1.3,2.3,57.9,1,0.8,0.4,0.4,1.6,3.6,2.5,0.1,DF
537,Marc Cucurella,2,2024-2025,26,es ESP,Chelsea,eng Premier League,36,2988,33.2,33,3,0,0.2,0,0.2,0.2,0,0,0,2,1.4,0.9,0.9,0.2,1,1.8,52.5,0.9,1.5,0.5,1,0.8,2.9,2.9,0.1,DF
538,Héctor Bellerín,2,2024-2025,29,es ESP,Betis,es La Liga,9,580,6.4,6,3,10,0,0.3,0.3,0,0,0,0,2,1.1,1.1,0.6,0.3,1.6,2.6,58.8,1.1,0.8,0.5,0.3,0.9,2.9,3.3,0,DF
539,Hugo Magnetti,2,2024-2025,26,fr FRA,Brest,fr Ligue 1,32,2323,25.8,27,5,0,0,0,0,0,0,0,0,2,1.2,0.8,1,0.2,0.9,2,45.1,1.1,0.8,0.1,0.7,0.7,2.7,1.4,0,MF
540,Youssouf Fofana,2,2024-2025,25,fr FRA,Milan,it Serie A,35,2504,27.8,29,6,0,0,0.2,0.3,0,0,0,0,2,1.2,0.7,1.1,0.2,0.9,1.9,50,0.9,1.2,0.3,0.8,0.7,2.7,0.9,0.1,MF
541,Wahbi Khazri,2,2024-2025,33,tn TUN,Montpellier,fr Ligue 1,30,1118,12.4,10,20,2,0.1,0.1,0.2,0.1,0,0,0,2,1.4,0.4,1.3,0.3,0.6,1.7,38.1,1,1,0.1,1,0.4,2.4,0.6,0,"FW,MF"
542,Anthony Caci,2,2024-2025,27,fr FRA,Mainz 05,de Bundesliga,33,2684,29.8,33,0,0,0,0.2,0.3,0,0,0,0,2,1.3,0.8,0.8,0.4,0.9,1.5,63.6,0.5,1.1,0.3,0.8,0.9,2.9,1.6,0.1,DF
543,Juanmi,2,2024-2025,31,es ESP,2 Teams,es La Liga,24,940,10.4,10,14,10,0,0,0,0,0,0,0,2,1.4,0.7,1,0.4,1,2.4,40,1.4,1,0,1,0.3,2.3,0.7,0,"FW,MF"
544,Hugo Sotelo,2,2024-2025,20,es ESP,Celta Vigo,es La Liga,24,1254,13.9,15,9,12,0,0,0,0,0,0,0,2,1.2,0.6,0.7,0.7,0.9,2.2,41.9,1.3,0.6,0.1,0.6,0.4,2.4,0.6,0.1,MF
545,Matteo Ruggeri,2,2024-2025,22,it ITA,Atalanta,it Serie A,30,1751,19.5,19,11,6,0,0.2,0.2,0,0,0,0,2,1.2,0.8,0.7,0.5,1.3,2,64.1,0.7,1.5,0.2,1.3,1.1,3.1,2.6,0.1,DF
546,Mikel Vesga,2,2024-2025,31,es ESP,Athletic Club,es La Liga,25,988,11,10,15,10,0,0,0,0,0,0.1,0.1,2,1.4,0.6,1.2,0.2,1.1,2.6,42.9,1.5,0.9,0.1,0.8,1.4,3.4,2.4,0,MF
547,Nordi Mukiele,2,2024-2025,26,fr FRA,Leverkusen,de Bundesliga,15,899,10,10,5,12,0.1,0,0.1,0.1,0,0,0,2,1.6,0.8,0.8,0.4,1.2,1.8,66.7,0.6,1,0,1,1.6,3.6,3.7,0.2,DF
548,Jens Stage,2,2024-2025,27,dk DEN,Werder Bremen,de Bundesliga,28,2204,24.5,26,2,1,0.4,0.2,0.6,0.4,0,0,0,2,1.2,0.9,1,0.1,1,1.9,54.3,0.9,1.8,0.4,1.4,0.7,2.7,1.7,0.1,MF
549,Héctor Fort,2,2024-2025,17,es ESP,Barcelona,es La Liga,17,585,6.5,5,12,19,0,0,0,0,0,0,0,2,1.2,0.9,0.6,0.5,1.5,2.5,62.5,0.9,1.8,0,1.8,0.9,2.9,2.5,0,DF
550,Elias Saad,2,2024-2025,24,tn TUN,St. Pauli,de Bundesliga,18,900,10,10,8,2,0.3,0.2,0.5,0.3,0,0,0,2,1.3,0.7,0.8,0.5,1,2,50,1,1.4,0,1.4,0.3,2.3,0.1,0,"FW,MF"
551,Caleb Okoli,2,2024-2025,23,it ITA,Leicester City,eng Premier League,19,1125,12.5,12,7,18,0.1,0,0.1,0.1,0,0,0,2,1.1,0.6,1.2,0.2,0.9,1.4,61.1,0.6,1.9,1.1,0.8,1.2,3.2,6.3,0.2,DF
552,Frank Onyeka,2,2024-2025,26,ng NGA,2 Teams,2 Comps,33,2611,29,30,3,0,0,0,0,0,0,0,0,2,1.6,0.8,1,0.3,0.8,1.4,55,0.6,1.2,0.3,0.9,1.2,3.2,1.2,0.1,MF
553,Aaron Wan-Bissaka,2,2024-2025,26,cd COD,West Ham,eng Premier League,36,3154,35,35,1,1,0.1,0.1,0.2,0.1,0,0,0,2,1.4,0.9,0.9,0.1,0.7,0.9,71.9,0.3,1.1,0.3,0.7,1.9,3.9,3.6,0,DF
554,Marcus Tavernier,2,2024-2025,25,eng ENG,Bournemouth,eng Premier League,29,1939,21.5,20,9,0,0.1,0.2,0.4,0.1,0,0,0,2,1.1,0.7,0.9,0.4,0.5,1.3,37,0.8,0.7,0.1,0.6,0.2,2.2,0.5,0,"FW,MF"
555,Adrien Truffert,2,2024-2025,22,fr FRA,Rennes,fr Ligue 1,33,2752,30.6,31,2,0,0.1,0.1,0.1,0.1,0,0,0,2,1.2,0.9,0.7,0.4,1,1.6,66.7,0.5,1.4,0.2,1.2,0.9,2.9,1.8,0,"DF,MF"
556,Nnamdi Collins,2,2024-2025,20,de GER,Eint Frankfurt,de Bundesliga,24,1489,16.5,15,9,7,0.1,0.1,0.1,0.1,0,0,0,2,1.5,1.5,0.4,0.1,1,1.3,77.3,0.3,1.3,0.7,0.7,1,3,4.5,0.2,DF
557,Clément Akpa,2,2024-2025,22,ci CIV,Auxerre,fr Ligue 1,31,2486,27.6,29,2,1,0,0,0,0,0,0,0,2,1.2,1.3,0.4,0.3,1.1,1.7,67.4,0.5,1.4,0.5,0.9,1.5,3.5,5.1,0.1,DF
558,Anuar,2,2024-2025,29,ma MAR,Valladolid,es La Liga,26,1720,19.1,21,5,2,0.1,0,0.1,0.1,0,0,0,2,1.4,1.1,0.6,0.3,0.8,1.5,53.6,0.7,1.3,0.4,0.8,0.9,2.9,1.4,0.1,"MF,FW"
559,Hakan Çalhano?lu,2,2024-2025,30,tr TUR,Inter,it Serie A,29,1947,21.6,26,3,1,0.2,0.3,0.5,0.1,0.1,0.2,0,2,1.1,0.3,1.1,0.6,1,1.7,58.3,0.7,0.8,0.4,0.4,0.8,2.8,1.1,0,MF
560,Marc Roca,2,2024-2025,27,es ESP,Betis,es La Liga,14,906,10.1,11,3,1,0.2,0.2,0.4,0.2,0,0,0,2,1.4,1,0.9,0.1,0.9,1.7,52.9,0.8,1.7,0.5,1.2,1.4,3.4,1.4,0.2,MF
561,Enzo Fernández,2,2024-2025,23,ar ARG,Chelsea,eng Premier League,36,2947,32.7,32,4,0,0.2,0.2,0.4,0.2,0,0,0,2,1,0.5,0.9,0.5,0.9,2.6,36.9,1.6,1.3,0.2,1.1,0.4,2.4,0.7,0.1,MF
562,Kingsley Ehizibue,2,2024-2025,29,nl NED,Udinese,it Serie A,33,2498,27.8,30,3,1,0,0,0,0,0,0,0,2,1.3,1.1,0.6,0.2,0.9,1.5,61,0.6,1.5,0.5,1,0.8,2.8,2.5,0.2,DF
563,Borna Sosa,2,2024-2025,26,hr CRO,Torino,it Serie A,19,1181,13.1,14,5,9,0,0,0,0,0,0,0,2,1.4,1.1,0.5,0.4,1.2,1.9,64,0.7,1,0.5,0.5,1.1,3,2.5,0,DF
564,Edu Expósito,2,2024-2025,27,es ESP,Espanyol,es La Liga,19,1045,11.6,12,7,5,0,0.2,0.2,0,0,0,0,2,1.1,0.8,1.1,0.1,0.8,2,39.1,1.2,0.3,0,0.3,1.3,3.3,1.8,0.2,MF
565,Baptiste Santamaria,2,2024-2025,29,fr FRA,2 Teams,fr Ligue 1,23,1409,15.7,16,7,9,0,0.1,0.1,0,0,0,0,2,0.9,1.1,0.6,0.3,1.2,2.1,57.6,0.9,1.5,0.4,1.1,1.9,3.9,1.7,0.1,MF
566,Ricardo Rodríguez,2,2024-2025,31,ch SUI,Betis,es La Liga,18,1274,14.2,15,3,17,0,0.1,0.1,0,0,0,0,2,1.1,1.1,0.4,0.5,1.2,1.8,65.4,0.6,0.7,0.1,0.6,0.6,2.5,3.6,0,DF
567,Timothy Weah,2,2024-2025,24,us USA,Juventus,it Serie A,30,1638,18.2,18,12,2,0.3,0.1,0.4,0.3,0,0,0,2,1,0.8,0.7,0.4,0.8,1.4,56,0.6,1.4,0.2,1.2,0.8,2.7,1.5,0.1,"DF,FW"
568,Charalampos Lykogiannis,2,2024-2025,30,gr GRE,Bologna,it Serie A,17,1048,11.6,12,5,17,0,0.3,0.3,0,0,0,0,2,1.2,1.2,0.7,0.1,0.9,1.7,50,0.9,0.9,0.4,0.4,0.9,2.9,3.5,0.1,DF
569,Ryan Yates,2,2024-2025,26,eng ENG,Nott'ham Forest,eng Premier League,35,1915,21.3,18,17,2,0.1,0,0.1,0.1,0,0,0,2,1,1.1,0.7,0.2,0.8,1.7,45.9,0.9,1.8,0.5,1.3,1.2,3.2,2.9,0,MF
570,Ridgeciano Haps,2,2024-2025,31,sr SUR,Venezia,it Serie A,25,1369,15.2,14,11,9,0.1,0.1,0.1,0.1,0,0,0,2,1.1,1.2,0.5,0.2,0.9,1.4,63.6,0.5,1.2,0.2,1,0.5,2.4,3.2,0,DF
571,Jordan Zemura,2,2024-2025,24,zw ZIM,Udinese,it Serie A,23,1415,15.7,13,10,11,0.1,0.1,0.2,0.1,0,0,0,2,0.9,0.9,0.8,0.3,1.1,1.8,58.6,0.8,1.1,0.3,0.8,1,3,2.6,0,DF
572,James Tarkowski,2,2024-2025,31,eng ENG,Everton,eng Premier League,33,2922,32.5,33,0,0,0,0,0.1,0,0,0,0,2,1.2,1.2,0.7,0.1,0.7,1.2,61.5,0.5,1.8,1.3,0.5,1.3,3.2,6.6,0.1,DF
573,Jorge Sáenz,2,2024-2025,27,es ESP,Leganés,es La Liga,23,1690,18.8,19,4,12,0.1,0,0.1,0.1,0,0,0,2,1.2,1,1,0.1,0.6,1.1,55,0.5,1.4,0.9,0.5,1.3,3.3,8.6,0,DF
574,Aihen Muñoz,2,2024-2025,26,es ESP,Real Sociedad,es La Liga,21,1098,12.2,13,8,14,0,0,0,0,0,0,0,2,1,1.1,0.7,0.2,1.1,2.3,50,1.1,0.9,0.5,0.4,1.1,3.1,3.9,0,DF
575,Christopher Trimmel,2,2024-2025,37,at AUT,Union Berlin,de Bundesliga,26,1740,19.3,20,6,7,0,0.2,0.2,0,0,0,0,2,1.3,1.2,0.7,0.1,1.4,2.2,66.7,0.7,0.7,0.3,0.4,0.9,2.9,4.8,0,"DF,MF"
576,Ryan Gravenberch,2,2024-2025,22,nl NED,Liverpool,eng Premier League,37,3160,35.1,37,0,0,0,0.1,0.1,0,0,0,0,2,1,0.8,0.8,0.4,0.9,1.6,57.1,0.7,1,0.3,0.7,1.7,3.7,1.7,0.1,MF
577,Silvan Widmer,2,2024-2025,31,ch SUI,Mainz 05,de Bundesliga,27,504,5.6,3,24,6,0,0.2,0.2,0,0,0,0,2,0.9,0.5,1.1,0.4,1.4,2.1,66.7,0.7,1.2,0.2,1.1,0.9,2.9,4.8,0,DF
578,Maxence Lacroix,2,2024-2025,24,fr FRA,Crystal Palace,eng Premier League,35,3116,34.6,35,0,0,0,0,0.1,0,0,0,0,2,1.2,1.5,0.4,0,0.9,1.4,68.1,0.4,1.4,0.6,0.8,1.6,3.5,6,0.1,DF
579,Iliman Ndiaye,2,2024-2025,24,sn SEN,Everton,eng Premier League,33,2430,27,29,4,0,0.3,0,0.3,0.3,0.1,0.1,0,2,1,0.7,0.6,0.6,0.8,1.8,44.9,1,1.1,0.2,0.9,0.7,2.7,0.9,0,FW
580,Selim Amallah,2,2024-2025,27,ma MAR,Valladolid,es La Liga,24,1376,15.3,18,6,7,0.2,0.1,0.3,0.1,0.1,0.1,0,2,1.2,0.7,1.2,0.1,0.7,1.2,55.6,0.5,1.6,0.1,1.4,0.9,2.9,0.3,0.1,MF
581,Mikayil Ngor Faye,2,2024-2025,20,sn SEN,Rennes,fr Ligue 1,11,688,7.6,7,4,11,0,0,0,0,0,0,0,2,1.6,1.3,0.4,0.3,0.9,1.2,77.8,0.3,1.2,0.5,0.7,1.6,3.5,3.9,0,DF
582,Gabriel Strefezza,2,2024-2025,27,br BRA,Como,it Serie A,37,2619,29.1,32,5,0,0.2,0.1,0.3,0.2,0,0,0,2,1.3,0.7,0.7,0.6,0.7,1.9,38.2,1.2,0.8,0.1,0.8,0.4,2.4,0.9,0,"FW,MF"
583,Juan David Cabal,2,2024-2025,23,co COL,Juventus,it Serie A,7,460,5.1,6,1,5,0,0,0,0,0,0,0,2,0.8,1.4,0.6,0,1.6,2.3,66.7,0.8,0.4,0,0.4,0.4,2.3,2.7,0.2,DF
584,Lukas Kübler,2,2024-2025,31,de GER,Freiburg,de Bundesliga,28,1842,20.5,22,6,3,0.2,0,0.3,0.2,0,0,0,2,1,0.8,1,0.1,1.3,2.3,56.3,1,1.6,0.6,0.9,2.6,4.5,3,0.1,DF
585,Daniele Ghilardi,2,2024-2025,21,it ITA,Hellas Verona,it Serie A,24,2029,22.5,21,3,11,0,0,0,0,0,0,0,2,1.3,1.2,0.8,0,1.1,1.8,61,0.7,1.3,0.7,0.6,1.3,3.3,4.7,0,DF
586,Timo Becker,2,2024-2025,27,de GER,Holstein Kiel,de Bundesliga,30,2445,27.2,28,2,1,0,0.1,0.1,0,0,0,0,2,1.2,1.4,0.3,0.2,1.3,1.7,73.9,0.4,1.1,0.6,0.5,0.6,2.6,4,0,DF
587,Marshall Munetsi,1.9,2024-2025,28,zw ZIM,2 Teams,2 Comps,33,2770,30.8,31,2,0,0.2,0.1,0.3,0.2,0,0,0,1.9,0.9,0.9,0.6,0.4,1.1,2,57.4,0.8,1.3,0.1,1.2,0.7,2.7,1.7,0,"MF,FW"
588,Alessandro Deiola,1.9,2024-2025,28,it ITA,Cagliari,it Serie A,29,1432,15.9,16,13,8,0.1,0.1,0.2,0.1,0,0,0,1.9,1.3,0.7,1.1,0.2,0.6,2,31.3,1.4,1.6,0.8,0.9,0.8,2.8,2.4,0,MF
589,Issiaga Sylla,1.9,2024-2025,30,gn GUI,Montpellier,fr Ligue 1,19,1156,12.8,15,4,1,0.1,0,0.1,0.1,0,0,0,1.9,0.8,1.3,0.5,0.1,1.2,2.3,51.7,1.1,1,0.3,0.7,0.8,2.7,2.6,0.1,DF
590,Max Rosenfelder,1.9,2024-2025,21,de GER,Freiburg,de Bundesliga,25,1249,13.9,13,12,2,0.1,0,0.1,0.1,0,0,0,1.9,1.2,1.2,0.7,0,1,1.4,73.7,0.4,1.2,0.6,0.6,0.5,2.4,4.7,0,DF
