Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
1027,Patrick Osterhage,0.1,2024-2025,24,de GER,Freiburg,de Bundesliga,30,2267,25.2,27,3,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,-0.1,0.08,0.8,0.05,0.33,0.1,14.3,20,0,MF
1028,Nathan Collins,0.1,2024-2025,23,ie IRL,Brentford,eng Premier League,38,3420,38,38,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.15,0.4,0.12,0.33,0.2,35.3,10.7,0,DF
1029,Catena,0.1,2024-2025,29,es ESP,Osasuna,es La Liga,35,3074,34.2,35,0,1,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0.11,0.6,0.05,0.2,0.1,25,10.9,0,DF
1030,Jordan James,0.1,2024-2025,20,wls WAL,Rennes,fr Ligue 1,23,1178,13.1,14,9,8,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.05,1.3,0,0,0.2,17.6,21.7,0,MF
1031,Diogo Dalot,0.1,2024-2025,25,pt POR,Manchester Utd,eng Premier League,33,2814,31.3,31,2,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0,0.08,0.8,0,0,0.2,20,16.1,0,DF
1032,Rico Lewis,0.1,2024-2025,19,eng ENG,Manchester City,eng Premier League,28,1893,21,21,7,8,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,0.14,0.5,0.1,0.5,0.1,20,15.8,0,"DF,MF"
1033,Matheus Nunes,0.1,2024-2025,25,pt POR,Manchester City,eng Premier League,26,1674,18.6,19,7,9,0.1,0.3,0.4,0.1,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0,0,0.1,0.14,0.5,0.11,0.25,0.2,44.4,19,0,"DF,MF"
1034,Jordan Zemura,0.1,2024-2025,24,zw ZIM,Udinese,it Serie A,23,1415,15.7,13,10,11,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.07,0.9,0.07,0.33,0.2,21.4,19,0.2,DF
1035,Cedric Zesiger,0.1,2024-2025,26,ch SUI,2 Teams,de Bundesliga,22,1743,19.4,20,2,9,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0,0.11,0.6,0,0,0.2,25,16.4,0,DF
1036,Antoine Mendy,0.1,2024-2025,20,sn SEN,Nice,fr Ligue 1,18,825,9.2,8,10,10,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.07,1,0,0,0.1,11.1,14.4,0,DF
1037,Chris Richards,0.1,2024-2025,24,us USA,Crystal Palace,eng Premier League,24,1922,21.4,22,2,5,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.12,0.6,0.08,0.17,0.3,50,10.8,0,DF
1038,Kim Min-jae,0.1,2024-2025,27,kr KOR,Bayern Munich,de Bundesliga,27,2283,25.4,27,0,3,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.23,0.3,0.29,0.4,0.2,71.4,6,0,DF
1039,Abdul Fatawu Issahaku,0.1,2024-2025,20,gh GHA,Leicester City,eng Premier League,11,579,6.4,6,5,0,0,0.3,0.3,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,-0.1,-0.1,0.1,0.03,2,0,0,0.8,38.5,31.2,0,FW
1040,Abdoul Ouattara,0.1,2024-2025,18,fr FRA,Strasbourg,fr Ligue 1,17,471,5.2,3,14,6,0.2,0.2,0.4,0.2,0,0,0,0.1,0.1,0.1,0.2,0,0.2,0.1,0.1,0.1,0.07,1,0.2,0.5,0.4,40,21,0,"DF,FW"
1041,Chrislain Matsima,0.1,2024-2025,22,fr FRA,Augsburg,de Bundesliga,30,2551,28.3,28,2,2,0,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.13,0.5,0.07,0.5,0.1,14.3,10.2,0,DF
1042,Karol Linetty,0.1,2024-2025,29,pl POL,Torino,it Serie A,28,1540,17.1,18,10,8,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,-0.1,0.06,1,0.06,0.25,0.2,23.5,20.9,0,MF
1043,Lutsharel Geertruida,0.1,2024-2025,24,nl NED,RB Leipzig,de Bundesliga,24,1557,17.3,17,7,7,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,-0.1,0.14,0.5,0.13,1,0.1,12.5,15.2,0,DF
1044,Facundo Medina,0.1,2024-2025,25,ar ARG,Lens,fr Ligue 1,29,2543,28.3,29,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0,0.07,1,0,0,0.1,11.1,18.3,0,DF
1045,Lucas Tousart,0.1,2024-2025,27,fr FRA,Union Berlin,de Bundesliga,15,561,6.2,6,9,11,0,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0.1,0.04,1.4,0,0,0.8,55.6,19.2,0,MF
1046,Ivan Smol?i?,0.1,2024-2025,23,hr CRO,Como,it Serie A,9,630,7,7,2,6,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.07,1,0,0,0.4,42.9,11.8,0,DF
1047,Daichi Kamada,0.1,2024-2025,27,jp JPN,Crystal Palace,eng Premier League,34,1564,17.4,15,19,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.05,1.2,0,0,0.2,20,20.3,0,MF
1048,Erhan Mašovi?,0.1,2024-2025,25,rs SRB,Bochum,de Bundesliga,16,910,10.1,10,6,13,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0.09,0.7,0.14,0.25,0.4,57.1,11,0,DF
1049,Aitor Ruibal,0.1,2024-2025,28,es ESP,Betis,es La Liga,29,1313,14.6,13,16,2,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0,0.06,1.1,0.06,0.25,0.3,25,19,0,"DF,FW"
1050,Jean-Charles Castelletto,0.1,2024-2025,29,cm CMR,Nantes,fr Ligue 1,30,2620,29.1,30,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.13,0.6,0,0,0.2,29.4,13.3,0,"DF,MF"
1051,Nicolò Fagioli,0.1,2024-2025,23,it ITA,2 Teams,it Serie A,32,1533,17,15,17,6,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,-0.1,0.05,1.3,0.05,0.2,0.3,22.7,22.4,0.1,MF
1052,Antoine Hainaut,0.1,2024-2025,22,fr FRA,Parma,it Serie A,25,1206,13.4,10,15,12,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,0.14,0.4,0.33,0.67,0.2,50,19.1,0,"DF,FW"
1053,Sergio Gómez,0.1,2024-2025,23,es ESP,Real Sociedad,es La Liga,37,2738,30.4,31,6,1,0.1,0.2,0.2,0.1,0,0,0,0.1,0.1,0.3,0.4,0.2,0.4,0,0,-0.1,0.11,0.6,0.11,0.2,0.3,55.6,24,0.2,"MF,DF"
1054,Ladislav Krej?í,0.1,2024-2025,25,cz CZE,Girona,es La Liga,28,2440,27.1,27,1,6,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.09,0.7,0.11,0.4,0.2,27.8,14.8,0,DF
1055,Jules Koundé,0.1,2024-2025,25,fr FRA,Barcelona,es La Liga,32,2605,28.9,29,3,1,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0,0,0,0.11,0.6,0.11,0.33,0.2,33.3,14.1,0,DF
1056,Dominik Kohr,0.1,2024-2025,30,de GER,Mainz 05,de Bundesliga,28,2295,25.5,28,0,0,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.14,0.5,0.15,0.4,0.2,38.5,19.6,0,"DF,MF"
1057,Samu Costa,0.1,2024-2025,23,pt POR,Mallorca,es La Liga,32,2649,29.4,31,1,0,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,-0.1,-0.1,0,0.06,1,0,0,0.3,26.7,18.3,0,MF
1058,Dayot Upamecano,0.1,2024-2025,25,fr FRA,Bayern Munich,de Bundesliga,20,1759,19.5,20,0,2,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.09,0.7,0.15,0.33,0.3,46.2,11.1,0,DF
1059,Maximilian Eggestein,0.1,2024-2025,27,de GER,Freiburg,de Bundesliga,33,2845,31.6,33,0,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.05,1.1,0.06,0.2,0.3,27.8,19.4,0,MF
1060,Nicolas Cozza,0.1,2024-2025,25,fr FRA,2 Teams,2 Comps,27,2051,22.8,23,4,2,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,0,0,-0.1,0.08,0.7,0.06,0.17,0.3,35.3,17.9,0,"DF,MF"
1061,Rasmus Nicolaisen,0.1,2024-2025,27,dk DEN,Toulouse,fr Ligue 1,7,623,6.9,7,0,1,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0.1,0.09,0.7,0,,0,0,8.7,0,DF
1062,Cameron Burgess,0.1,2024-2025,28,au AUS,Ipswich Town,eng Premier League,18,1541,17.1,16,2,5,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0.1,0.11,0.6,0,0,0.1,20,9.6,0,DF
1063,Milan Badelj,0.1,2024-2025,35,hr CRO,Genoa,it Serie A,23,1472,16.4,21,2,11,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,-0.1,0.07,0.9,0.07,0.5,0.1,14.3,21,0,MF
1064,Robin Gosens,0.1,2024-2025,30,de GER,2 Teams,2 Comps,33,2611,29,30,3,0,0.2,0.2,0.3,0.2,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.07,0.8,0.21,0.63,0.3,33.3,14.5,0,DF
1065,Enrico Del Prato,0.1,2024-2025,24,it ITA,Parma,it Serie A,34,2947,32.7,32,2,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.17,0.4,0.33,0.8,0.2,41.7,12,0,DF
1066,Ruben Loftus-Cheek,0.1,2024-2025,28,eng ENG,Milan,it Serie A,19,1037,11.5,10,9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,-0.1,-0.1,-0.2,0.08,0.8,0,0,0.2,22.2,16.6,0,MF
1067,Ibrahima Konaté,0.1,2024-2025,25,fr FRA,Liverpool,eng Premier League,31,2560,28.4,30,1,1,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.09,0.7,0.05,0.33,0.1,15.8,10.5,0,DF
1068,Antoine Joujou,0.1,2024-2025,21,fr FRA,Le Havre,fr Ligue 1,26,943,10.5,9,17,2,0,0.2,0.2,0,0,0,0,0.1,0.1,0.3,0.4,0.3,0.4,-0.1,-0.1,-0.1,0.06,1,0,0,0.2,18.2,18.4,0,"MF,FW"
1069,Ruben Aguilar,0.1,2024-2025,31,fr FRA,Lens,fr Ligue 1,16,1124,12.5,13,3,3,0.1,0.2,0.2,0.1,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0,0.07,0.9,0.09,0.33,0.2,27.3,16,0,"DF,MF"
1070,Juan Herzog,0.1,2024-2025,21,es ESP,Las Palmas,es La Liga,19,1315,14.6,15,4,19,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.07,0.8,0,0,0.1,16.7,10.7,0,DF
1071,Robin Le Normand,0.1,2024-2025,27,es ESP,Atlético Madrid,es La Liga,27,2151,23.9,24,3,3,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.13,0.5,0.09,0.33,0.1,27.3,8.6,0,DF
1072,Max Geschwill,0.1,2024-2025,23,de GER,Holstein Kiel,de Bundesliga,19,1282,14.2,13,6,10,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.6,0.11,0.5,0.1,22.2,12.8,0,DF
1073,Robin Koch,0.1,2024-2025,28,de GER,Eint Frankfurt,de Bundesliga,30,2586,28.7,30,0,0,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.12,0.5,0.2,0.5,0.2,40,17.6,0.1,DF
1074,Virgil van Dijk,0.1,2024-2025,33,nl NED,Liverpool,eng Premier League,37,3330,37,37,0,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.08,0.7,0.11,0.38,0.2,29.6,13.1,0,DF
1075,Nico Schlotterbeck,0.1,2024-2025,24,de GER,Dortmund,de Bundesliga,23,1982,22,23,0,0,0,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0.1,0.08,0.8,0,0,0.2,23.5,17.2,0,DF
1076,Johann Lepenant,0.1,2024-2025,21,fr FRA,Nantes,fr Ligue 1,29,2048,22.8,23,6,1,0.1,0,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0.07,0.9,0.1,0.4,0.2,25,17.1,0,MF
1077,Álex Jiménez,0.1,2024-2025,19,es ESP,Milan,it Serie A,22,1266,14.1,14,8,6,0,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0,0.06,1.1,0,0,0.4,33.3,22.1,0,"DF,FW"
1078,Miguel Gutiérrez,0.1,2024-2025,23,es ESP,Girona,es La Liga,29,2458,27.3,29,0,1,0,0.2,0.2,0,0,0,0,0.1,0.1,0.2,0.2,0.2,0.2,0,0,0,0.06,1,0.04,0.11,0.3,32.1,21.5,0.1,"DF,MF"
1079,Jaka Bijol,0.1,2024-2025,25,si SVN,Udinese,it Serie A,34,2963,32.9,34,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.1,0.6,0.05,0.17,0.2,31.6,11.8,0,DF
1080,Joris Chotard,0.1,2024-2025,22,fr FRA,Montpellier,fr Ligue 1,26,1892,21,23,3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.07,0.9,0.05,0.33,0.1,15.8,21.4,0.1,MF
1081,Kristoffer Ajer,0.1,2024-2025,26,no NOR,Brentford,eng Premier League,24,1438,16,17,7,2,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,-0.1,-0.1,-0.1,0.11,0.6,0,0,0.2,33.3,9.5,0,DF
1082,Sebastiano Luperto,0.1,2024-2025,27,it ITA,Cagliari,it Serie A,36,3240,36,36,0,2,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.1,0.6,0.05,0.2,0.1,23.8,12.4,0,DF
1083,Éder Militão,0.1,2024-2025,26,br BRA,Real Madrid,es La Liga,12,938,10.4,11,1,0,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0.1,0.06,1,0.1,0.33,0.3,30,17.3,0,DF
1084,Tosin Adarabioyo,0.1,2024-2025,26,eng ENG,Chelsea,eng Premier League,22,1409,15.7,15,7,16,0.1,0.1,0.1,0.1,0,0,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0.07,0.8,0.08,0.5,0.1,15.4,12.5,0,DF
1085,Aleix García,0.1,2024-2025,27,es ESP,Leverkusen,de Bundesliga,28,1455,16.2,17,11,6,0.2,0.2,0.4,0.2,0,0,0,0.1,0.1,0.3,0.4,0.2,0.4,0.1,0.1,-0.1,0.06,0.9,0.2,0.6,0.3,33.3,22.5,0.1,MF
1086,Rúben Dias,0.1,2024-2025,27,pt POR,Manchester City,eng Premier League,27,2271,25.2,25,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.07,0.8,0,0,0.3,33.3,19.4,0,DF
1087,Jon Martin,0.1,2024-2025,18,es ESP,Real Sociedad,es La Liga,13,904,10,6,7,24,0,0.1,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0.1,0.07,0.9,0,0,0.1,11.1,10.2,0,DF
1088,Pica,0.1,2024-2025,22,es ESP,Alavés,es La Liga,9,499,5.5,5,4,26,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,-0.1,-0.1,0,0.08,0.7,0,0,0.2,25,10.7,0,DF
1089,Lucas Vázquez,0.1,2024-2025,33,es ESP,Real Madrid,es La Liga,32,2189,24.3,25,7,3,0,0.2,0.2,0,0,0,0,0.1,0.1,0.2,0.3,0.2,0.3,0,0,0,0.1,0.6,0.07,0.33,0.1,20,17,0,DF
1090,Marc Casado,0.1,2024-2025,20,es ESP,Barcelona,es La Liga,23,1611,17.9,20,3,7,0.1,0.2,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.08,0.8,0.07,1,0.1,7.1,22.4,0,MF
1091,Mattia Felici,0.1,2024-2025,23,it ITA,Cagliari,it Serie A,20,925,10.3,9,11,17,0,0.3,0.3,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,0.2,0.06,1,0,0,0.6,60,12.8,0,"MF,FW"
1092,Benito Ramírez,0.1,2024-2025,29,es ESP,Las Palmas,es La Liga,19,478,5.3,2,17,10,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.2,0.2,-0.1,-0.1,-0.2,0.03,1.9,0,0,0.2,10,22.7,0.2,"DF,FW"
1093,Danilo Cataldi,0.1,2024-2025,29,it ITA,2 Teams,it Serie A,25,1728,19.2,23,2,3,0.2,0,0.2,0.2,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.09,0.7,0.23,0.6,0.3,38.5,22.8,0.1,MF
1094,Silvan Widmer,0.1,2024-2025,31,ch SUI,Mainz 05,de Bundesliga,27,504,5.6,3,24,6,0,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,-0.1,-0.1,0.1,0.11,0.5,0,0,0.2,33.3,12.9,0,DF
1095,Edoardo Bove,0.1,2024-2025,22,it ITA,2 Teams,it Serie A,12,851,9.5,11,1,2,0.1,0.2,0.3,0.1,0,0,0,0.1,0.1,0.2,0.2,0.1,0.2,0,0,0,0.08,0.7,0.14,0.5,0.2,28.6,14.6,0,"MF,FW"
1096,Leopold Querfeld,0.1,2024-2025,20,at AUT,Union Berlin,de Bundesliga,27,1747,19.4,17,10,6,0.1,0.1,0.2,0.1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.07,0.8,0.13,0.5,0.2,25,14.1,0,DF
1097,Mahamadou Diawara,0.1,2024-2025,19,fr FRA,2 Teams,fr Ligue 1,17,598,6.6,6,11,4,0,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0.1,0,0.1,-0.1,-0.1,0.1,0.06,1.1,0,0,0.2,14.3,20.4,0,MF
