Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
216,Junior Adamu,0.3,2024-2025,23,at AUT,Freiburg,de Bundesliga,25,1545,17.2,19,6,5,0.1,0.1,0.2,0.1,0,0,0,0.3,0.3,0.1,0.5,0.1,0.5,-0.2,-0.2,0,0.16,2.1,0.06,0.18,0.6,30.6,12.4,0,FW
217,Sergio Camello,0.3,2024-2025,23,es ESP,Rayo Vallecano,es La Liga,23,1134,12.6,14,9,2,0.2,0.2,0.4,0.2,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,-0.1,-0.1,0,0.13,2.5,0.09,0.33,0.7,28.1,16.3,0,FW
218,Kevin Schade,0.3,2024-2025,22,de GER,Brentford,eng Premier League,38,2293,25.5,26,12,0,0.4,0.1,0.5,0.4,0,0,0,0.3,0.3,0.1,0.5,0.1,0.5,0.1,0.1,-0.1,0.15,2.2,0.2,0.41,1.1,49.1,11.5,0,FW
219,Evann Guessand,0.3,2024-2025,23,ci CIV,Nice,fr Ligue 1,33,2565,28.5,30,3,1,0.4,0.3,0.7,0.4,0,0,0,0.3,0.3,0.2,0.5,0.2,0.5,0.1,0.1,0.1,0.15,2.2,0.19,0.44,0.9,42.9,12.7,0,"FW,MF"
220,Álvaro Morata,0.3,2024-2025,31,es ESP,Milan,it Serie A,16,1099,12.2,13,3,0,0.4,0,0.4,0.4,0,0,0,0.3,0.3,0.1,0.4,0,0.4,0.1,0.1,-0.1,0.15,2.2,0.19,0.5,0.8,37,11.3,0,"FW,MF"
221,Toni Martínez,0.3,2024-2025,27,es ESP,Alavés,es La Liga,28,1012,11.2,9,19,8,0.4,0,0.4,0.4,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,-0.1,0.08,4.1,0.09,0.27,1.3,32.6,17.1,0,FW
222,Mohamed Amoura,0.3,2024-2025,24,dz ALG,Wolfsburg,de Bundesliga,31,2467,27.4,29,2,0,0.4,0.3,0.7,0.3,0.1,0.1,0,0.3,0.3,0.1,0.5,0.1,0.4,0,0,0.2,0.1,2.7,0.11,0.32,0.9,34.2,16.8,0,FW
223,Khvicha Kvaratskhelia,0.3,2024-2025,23,ge GEO,2 Teams,2 Comps,31,2094,23.3,26,5,2,0.4,0.3,0.6,0.3,0,0,0,0.3,0.3,0.4,0.7,0.3,0.7,0.1,0.1,-0.1,0.08,3.6,0.1,0.26,1.3,37.3,19.2,0.2,"FW,MF"
224,Senny Mayulu,0.3,2024-2025,18,fr FRA,Paris S-G,fr Ligue 1,20,808,9,8,12,9,0.2,0.2,0.4,0.2,0,0,0,0.3,0.3,0.2,0.6,0.2,0.6,-0.1,-0.1,0,0.12,2.8,0.08,0.25,0.9,32,15.9,0,MF
225,Amine Adli,0.3,2024-2025,24,ma MAR,Leverkusen,de Bundesliga,20,766,8.5,6,14,1,0.2,0,0.2,0.2,0,0,0,0.3,0.3,0.1,0.4,0.2,0.4,-0.1,-0.1,-0.1,0.14,2.3,0.1,0.29,0.8,35,13.1,0,"MF,FW"
226,Jacob Bruun Larsen,0.3,2024-2025,25,dk DEN,2 Teams,de Bundesliga,27,814,9,6,21,5,0.3,0.2,0.6,0.3,0,0,0,0.3,0.3,0.2,0.5,0.3,0.5,0,0,0,0.14,2.2,0.15,0.33,1,45,15.5,0,"FW,MF"
227,Albert Guðmundsson,0.3,2024-2025,27,is ISL,Fiorentina,it Serie A,24,1273,14.1,16,8,3,0.4,0.1,0.5,0.3,0.1,0.1,0,0.3,0.2,0.1,0.4,0.1,0.3,0.1,0.1,-0.1,0.12,1.8,0.16,0.31,0.9,52,20.8,0.1,"FW,MF"
228,Pablo Sarabia,0.3,2024-2025,32,es ESP,Wolves,eng Premier League,23,814,9,7,16,7,0.3,0.2,0.6,0.3,0,0,0,0.3,0.3,0.2,0.5,0.2,0.5,0,0,0,0.17,1.9,0.18,0.38,0.9,47.1,18.9,0.2,"MF,FW"
229,Kaoru Mitoma,0.3,2024-2025,27,jp JPN,Brighton,eng Premier League,36,2603,28.9,28,8,0,0.3,0.1,0.5,0.3,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,0,0,0,0.16,2,0.18,0.37,0.9,47.4,13.9,0,"FW,MF"
230,Wesley Saïd,0.3,2024-2025,29,fr FRA,Lens,fr Ligue 1,24,905,10.1,11,13,2,0.3,0,0.3,0.3,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,-0.1,0.19,1.7,0.18,0.43,0.7,41.2,11.2,0,FW
231,Charles De Ketelaere,0.3,2024-2025,23,be BEL,Atalanta,it Serie A,36,2070,23,25,11,0,0.3,0.3,0.6,0.3,0,0,0,0.3,0.3,0.3,0.6,0.2,0.6,0,0,0,0.15,2.1,0.15,0.35,0.9,41.7,12.2,0,"MF,FW"
232,Casper Tengstedt,0.3,2024-2025,24,dk DEN,Hellas Verona,it Serie A,25,1517,16.9,20,5,4,0.4,0.1,0.4,0.3,0.1,0.1,0,0.3,0.3,0.1,0.4,0.1,0.3,0,0,0,0.12,2.2,0.14,0.5,0.6,27,14.2,0,FW
233,Patrick Cutrone,0.3,2024-2025,26,it ITA,Como,it Serie A,33,2047,22.7,23,10,5,0.3,0.2,0.5,0.3,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,0.1,0.09,3,0.1,0.27,1.1,37.7,15.9,0,FW
234,Lamine Yamal,0.3,2024-2025,17,es ESP,Barcelona,es La Liga,35,2856,31.7,31,4,0,0.3,0.4,0.7,0.3,0,0,0,0.3,0.3,0.4,0.7,0.4,0.7,0,0,0,0.07,4.5,0.06,0.2,1.4,31.9,19.4,0,FW
235,Sammie Szmodics,0.3,2024-2025,28,ie IRL,Ipswich Town,eng Premier League,20,992,11,13,7,2,0.4,0,0.4,0.4,0,0,0,0.3,0.3,0,0.3,0,0.3,0.1,0.1,0,0.16,1.9,0.19,0.33,1.1,57.1,14,0,"FW,MF"
236,Umar Sadiq,0.3,2024-2025,27,ng NGA,2 Teams,es La Liga,23,1052,11.7,11,12,13,0.4,0,0.4,0.4,0,0,0,0.3,0.3,0.1,0.4,0,0.4,0.1,0.1,-0.1,0.16,2.1,0.2,0.71,0.6,28,14.3,0,FW
237,Nicolás Paz,0.3,2024-2025,19,ar ARG,Como,it Serie A,35,2687,29.9,30,5,1,0.2,0.3,0.5,0.2,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,-0.1,-0.1,0.1,0.08,3.7,0.06,0.16,1.2,33.9,20.7,0.4,"MF,FW"
238,Paul Onuachu,0.3,2024-2025,30,ng NGA,Southampton,eng Premier League,25,1050,11.7,11,14,3,0.3,0.1,0.4,0.3,0,0,0,0.3,0.3,0,0.4,0,0.4,0,0,0,0.11,2.9,0.12,0.27,1.3,44.1,10.4,0,FW
239,Keito Nakamura,0.3,2024-2025,24,jp JPN,Reims,fr Ligue 1,32,2649,29.4,31,1,0,0.4,0.1,0.4,0.4,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.1,0.1,0,0.11,2.9,0.13,0.34,1.1,38.1,16.8,0,"FW,MF"
240,Joshua Zirkzee,0.3,2024-2025,23,nl NED,Manchester Utd,eng Premier League,32,1402,15.6,14,18,0,0.2,0.1,0.3,0.2,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,-0.1,-0.1,0,0.17,1.8,0.11,0.27,0.7,39.3,13.1,0,"FW,MF"
241,Son Heung-min,0.3,2024-2025,32,kr KOR,Tottenham,eng Premier League,30,2110,23.4,24,6,0,0.3,0.4,0.7,0.3,0,0.1,0,0.3,0.2,0.4,0.7,0.2,0.6,0,0,0,0.11,2.3,0.11,0.25,1,43.6,17,0,FW
242,Noah Okafor,0.3,2024-2025,24,ch SUI,2 Teams,it Serie A,15,454,5,5,10,14,0.2,0,0.2,0.2,0,0,0,0.3,0.3,0.2,0.5,0.2,0.5,-0.1,-0.1,-0.2,0.11,2.8,0.07,0.14,1.4,50,15.5,0,FW
243,Che Adams,0.3,2024-2025,28,sct SCO,Torino,it Serie A,36,2652,29.5,30,6,1,0.3,0.1,0.4,0.3,0,0,0,0.3,0.3,0.1,0.4,0.1,0.3,0,0,0,0.13,2.1,0.14,0.36,0.8,39.7,15.7,0,FW
244,Abel Ruiz,0.3,2024-2025,24,es ESP,Girona,es La Liga,23,1346,15,17,6,4,0.3,0,0.3,0.2,0.1,0.1,0.1,0.3,0.2,0,0.3,0,0.2,0,0,0,0.14,1.4,0.14,0.43,0.5,33.3,14,0,FW
245,Kingsley Coman,0.3,2024-2025,28,fr FRA,Bayern Munich,de Bundesliga,28,1282,14.2,14,14,0,0.4,0.3,0.6,0.4,0,0,0,0.3,0.3,0.2,0.5,0.3,0.5,0,0,0.1,0.1,3.1,0.11,0.29,1.2,38.6,16.7,0,FW
246,Joan Jordán,0.3,2024-2025,30,es ESP,Alavés,es La Liga,25,1414,15.7,15,10,4,0.3,0.1,0.4,0.1,0.2,0.3,0.1,0.3,0.1,0.1,0.5,0.2,0.3,0,0,0,0.13,0.8,0.15,0.5,0.3,30.8,26.7,0.3,MF
247,Oumar Diakité,0.3,2024-2025,20,ci CIV,Reims,fr Ligue 1,26,1628,18.1,20,6,3,0.2,0.1,0.3,0.2,0,0.1,0.1,0.3,0.3,0.1,0.4,0.1,0.3,-0.1,0,0,0.18,1.4,0.15,0.44,0.5,34.6,12.1,0,FW
248,Marco Grüll,0.3,2024-2025,26,at AUT,Werder Bremen,de Bundesliga,30,1181,13.1,13,17,1,0.5,0.1,0.5,0.5,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.2,0.2,-0.1,0.16,1.9,0.24,0.6,0.8,40,15.9,0.1,"FW,MF"
249,Tino Kadewere,0.3,2024-2025,28,zw ZIM,Nantes,fr Ligue 1,12,512,5.7,6,6,1,0.2,0.4,0.5,0.2,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,-0.1,-0.1,0.2,0.21,1.4,0.13,0.17,1.1,75,15.4,0,"MF,FW"
250,Alfon,0.3,2024-2025,25,es ESP,Celta Vigo,es La Liga,26,1371,15.2,14,12,9,0.3,0.1,0.5,0.3,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,0,0,0,0.1,3,0.11,0.26,1.2,41.3,17.3,0,"FW,MF"
251,Cucho,0.3,2024-2025,25,co COL,Betis,es La Liga,15,1139,12.7,14,1,1,0.4,0.1,0.5,0.4,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.1,0.1,0,0.09,3.4,0.12,0.45,0.9,25.6,15.9,0,FW
252,Marcus Rashford,0.3,2024-2025,26,eng ENG,2 Teams,eng Premier League,25,1422,15.8,16,9,1,0.4,0.2,0.6,0.3,0.1,0.1,0,0.3,0.3,0.3,0.6,0.2,0.5,0.1,0.1,-0.1,0.12,2.2,0.15,0.36,0.9,41.2,18,0.1,"FW,MF"
253,Santiago Castro,0.3,2024-2025,19,ar ARG,Bologna,it Serie A,36,2294,25.5,27,9,1,0.3,0.2,0.5,0.3,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,0,0.11,2.4,0.13,0.4,0.8,32.3,15.8,0,FW
254,Mario Pašali?,0.3,2024-2025,29,hr CRO,Atalanta,it Serie A,34,1967,21.9,23,11,4,0.1,0.2,0.3,0.1,0,0,0,0.3,0.3,0.2,0.5,0.1,0.4,-0.2,-0.1,0,0.13,2.1,0.07,0.27,0.5,24.4,13.5,0,MF
255,Florian Ayé,0.3,2024-2025,27,fr FRA,Auxerre,fr Ligue 1,26,575,6.4,4,22,8,0.3,0,0.3,0.3,0,0,0,0.3,0.3,0,0.3,0,0.3,0,0,0,0.16,1.9,0.17,0.67,0.5,25,13.1,0,FW
256,Irvin Cardona,0.3,2024-2025,26,mt MLT,2 Teams,2 Comps,31,1669,18.5,18,13,2,0.3,0.2,0.5,0.3,0,0.1,0.1,0.3,0.3,0.1,0.4,0.1,0.4,0,0.1,0.1,0.16,1.8,0.18,0.46,0.7,39.4,15.5,0.1,"FW,MF"
257,Shuto Machino,0.3,2024-2025,24,jp JPN,Holstein Kiel,de Bundesliga,32,1953,21.7,23,9,2,0.5,0.1,0.6,0.4,0.1,0.1,0,0.3,0.2,0.1,0.4,0.1,0.4,0.2,0.2,0,0.1,2.3,0.18,0.43,1,42.9,17.2,0.2,"FW,MF"
258,Matheus Cunha,0.3,2024-2025,25,br BRA,Wolves,eng Premier League,33,2597,28.9,29,4,0,0.5,0.2,0.7,0.5,0,0,0,0.3,0.3,0.3,0.6,0.2,0.6,0.2,0.2,-0.1,0.08,3.8,0.14,0.34,1.5,40,20.5,0.4,"MF,FW"
259,Alejandro Garnacho,0.3,2024-2025,20,ar ARG,Manchester Utd,eng Premier League,36,2199,24.4,23,13,0,0.2,0.1,0.3,0.2,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,-0.1,-0.1,-0.1,0.09,3.4,0.07,0.21,1.2,34.5,17,0,"MF,FW"
260,Anthony Gordon,0.3,2024-2025,23,eng ENG,Newcastle Utd,eng Premier League,34,2434,27,28,6,0,0.2,0.2,0.4,0.2,0,0.1,0,0.3,0.2,0.2,0.5,0.2,0.4,-0.1,-0.1,0,0.11,2.1,0.09,0.31,0.6,28.1,17,0,"FW,MF"
261,Arnaud Nordin,0.3,2024-2025,26,fr FRA,2 Teams,2 Comps,22,1246,13.8,14,8,7,0.3,0.1,0.4,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.4,0.1,0.3,0,0,0,0.09,2,0.11,0.27,0.8,40.7,18.5,0,FW
262,Shavy Babicka,0.3,2024-2025,24,ga GAB,Toulouse,fr Ligue 1,30,1186,13.2,11,19,2,0.3,0.2,0.5,0.3,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,0,0.2,1.5,0.2,0.44,0.7,45,14.6,0,"MF,FW"
263,Bruno Fernandes,0.3,2024-2025,29,pt POR,Manchester Utd,eng Premier League,36,3018,33.5,35,1,1,0.2,0.3,0.5,0.1,0.1,0.1,0,0.3,0.2,0.3,0.6,0.2,0.5,-0.1,-0.1,0,0.08,2.8,0.05,0.19,0.8,28,22.6,0.4,MF
264,Christian Kouamé,0.3,2024-2025,26,ci CIV,2 Teams,it Serie A,26,1129,12.5,10,16,3,0.1,0.1,0.2,0.1,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,-0.2,-0.2,-0.1,0.14,2.2,0.04,0.17,0.5,22.2,14.3,0,"FW,MF"
265,Giovani Lo Celso,0.3,2024-2025,28,ar ARG,Betis,es La Liga,25,1457,16.2,15,10,0,0.5,0.2,0.7,0.4,0.1,0.2,0.1,0.3,0.1,0.3,0.6,0.3,0.4,0.2,0.2,-0.1,0.08,1.9,0.19,0.38,1,51.6,22,0.2,"MF,FW"
266,Boulaye Dia,0.3,2024-2025,27,sn SEN,Lazio,it Serie A,35,2177,24.2,27,8,2,0.4,0.1,0.5,0.4,0,0,0,0.3,0.3,0.2,0.5,0.1,0.5,0.1,0.1,0,0.18,1.6,0.23,0.47,0.8,48.7,13.3,0,"MF,FW"
267,Alexander Bernhardsson,0.3,2024-2025,25,se SWE,Holstein Kiel,de Bundesliga,19,1263,14,15,4,1,0.5,0.1,0.6,0.5,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.2,0.2,0,0.15,1.9,0.26,0.5,1,51.9,17.5,0,"FW,MF"
268,Dodi Lukebakio,0.3,2024-2025,26,be BEL,Sevilla,es La Liga,38,3092,34.4,36,2,0,0.3,0.1,0.4,0.3,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,-0.1,0.1,2.7,0.11,0.26,1.1,40.9,19.2,0.1,FW
269,Vincenzo Grifo,0.3,2024-2025,31,it ITA,Freiburg,de Bundesliga,34,2432,27,31,3,0,0.3,0.4,0.7,0.3,0,0.1,0.1,0.3,0.2,0.3,0.5,0.3,0.5,0,0.1,0.2,0.09,2.3,0.13,0.31,1,41.3,20.8,0.4,"FW,MF"
270,Jens Stage,0.3,2024-2025,27,dk DEN,Werder Bremen,de Bundesliga,28,2204,24.5,26,2,1,0.4,0.2,0.6,0.4,0,0,0,0.3,0.3,0.1,0.4,0.2,0.4,0.1,0.1,0.1,0.16,1.8,0.23,0.67,0.6,34.1,12.7,0,MF
271,Rafael Leão,0.3,2024-2025,25,pt POR,Milan,it Serie A,34,2323,25.8,25,9,2,0.3,0.3,0.6,0.3,0,0,0,0.3,0.3,0.3,0.6,0.2,0.6,0,0,0,0.11,2.6,0.12,0.28,1.1,43.9,16.6,0,FW
272,Mamadou Sylla,0.3,2024-2025,30,sn SEN,Valladolid,es La Liga,29,1583,17.6,17,12,6,0.3,0.1,0.3,0.1,0.2,0.2,0,0.3,0.1,0.1,0.4,0,0.2,0,-0.1,0,0.11,1,0.06,0.33,0.2,16.7,17.4,0,"FW,MF"
273,Dan Ndoye,0.3,2024-2025,23,ch SUI,Bologna,it Serie A,30,2143,23.8,26,4,1,0.3,0.2,0.5,0.3,0.1,0.1,0,0.3,0.2,0.2,0.5,0.1,0.4,0,0,0,0.11,2.1,0.12,0.35,0.7,34,17.5,0,FW
274,Gabriel Martinelli,0.3,2024-2025,23,br BRA,Arsenal,eng Premier League,33,2290,25.4,25,8,2,0.3,0.2,0.5,0.3,0,0,0,0.3,0.3,0.2,0.5,0.2,0.5,0,0,0,0.14,2.2,0.15,0.33,0.9,43.6,12.9,0,"FW,MF"
275,Davide Frattesi,0.3,2024-2025,24,it ITA,Inter,it Serie A,28,1225,13.6,9,19,8,0.4,0.1,0.4,0.4,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.1,0.1,0,0.14,2.1,0.18,0.71,0.5,25,13,0,MF
276,George Hirst,0.3,2024-2025,25,sct SCO,Ipswich Town,eng Premier League,26,661,7.3,5,21,0,0.4,0.1,0.5,0.4,0,0,0,0.3,0.3,0,0.3,0,0.3,0.1,0.1,0.1,0.15,1.9,0.21,0.43,1,50,11.3,0,FW
277,Gonçalo Guedes,0.3,2024-2025,27,pt POR,Wolves,eng Premier League,29,995,11.1,10,19,4,0.2,0.4,0.5,0.2,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,-0.1,-0.1,0.2,0.12,2.4,0.07,0.25,0.7,29.6,18.9,0,"MF,FW"
278,James Maddison,0.3,2024-2025,27,eng ENG,Tottenham,eng Premier League,31,1809,20.1,21,10,1,0.4,0.3,0.8,0.4,0,0,0,0.3,0.3,0.2,0.5,0.3,0.5,0.2,0.2,0.1,0.15,1.9,0.23,0.53,0.8,43.6,16.7,0.3,MF
279,Lorenzo Lucca,0.3,2024-2025,23,it ITA,Udinese,it Serie A,33,2353,26.1,27,6,0,0.5,0,0.5,0.4,0,0,0,0.3,0.3,0.1,0.4,0,0.3,0.2,0.2,0,0.11,2.4,0.17,0.44,1,39.1,13.6,0,FW
280,Theo Bair,0.3,2024-2025,24,ca CAN,Auxerre,fr Ligue 1,29,939,10.4,11,18,5,0.2,0.1,0.3,0.2,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,-0.1,-0.1,0,0.12,2.5,0.08,0.15,1.2,50,13.2,0,FW
281,Pere Milla,0.3,2024-2025,31,es ESP,Espanyol,es La Liga,20,456,5.1,1,19,17,0.6,0,0.6,0.6,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.3,0.3,-0.1,0.13,2.2,0.27,0.6,1,45.5,15.7,0.2,"MF,FW"
282,Mathys Tel,0.3,2024-2025,19,fr FRA,2 Teams,2 Comps,21,1167,13,13,8,10,0.2,0.2,0.3,0.1,0.1,0.1,0,0.3,0.2,0.2,0.5,0.2,0.4,-0.1,-0.1,-0.1,0.09,2.5,0.03,0.09,0.8,34.4,16.6,0.1,FW
283,Jordan Pefok,0.3,2024-2025,28,us USA,2 Teams,2 Comps,25,1288,14.3,16,9,2,0.1,0.1,0.1,0.1,0,0,0,0.3,0.3,0.1,0.4,0,0.4,-0.2,-0.2,0,0.12,2.4,0.03,0.11,0.6,26.5,11.4,0,FW
284,Christian Gytkjær,0.3,2024-2025,34,dk DEN,Venezia,it Serie A,29,754,8.4,6,23,9,0.2,0.1,0.4,0.1,0.1,0.1,0,0.3,0.2,0.1,0.3,0,0.3,0,-0.1,0.1,0.1,1.9,0.06,0.2,0.6,31.3,15,0.1,FW
285,Eliesse Ben Seghir,0.3,2024-2025,19,ma MAR,Monaco,fr Ligue 1,33,1750,19.4,19,14,1,0.3,0.2,0.5,0.2,0.1,0.1,0,0.3,0.2,0.3,0.6,0.2,0.5,0,0,-0.1,0.07,3,0.07,0.21,1,32.8,20.9,0.2,"MF,FW"
286,Isaac Romero,0.3,2024-2025,24,es ESP,Sevilla,es La Liga,31,2156,24,26,5,1,0.2,0.1,0.3,0.2,0,0,0,0.3,0.3,0.1,0.4,0.1,0.3,-0.1,-0.1,0,0.11,2.2,0.08,0.24,0.7,32.1,16.9,0,FW
287,Franck Honorat,0.3,2024-2025,27,fr FRA,Gladbach,de Bundesliga,19,1439,16,18,1,1,0.3,0.4,0.7,0.3,0,0,0,0.3,0.3,0.3,0.6,0.3,0.6,0,0,0.1,0.15,1.9,0.13,0.44,0.6,29,15.2,0,FW
288,Esteban Lepaul,0.3,2024-2025,24,fr FRA,Angers,fr Ligue 1,28,1629,18.1,18,10,4,0.5,0,0.5,0.5,0,0,0,0.3,0.3,0,0.3,0.1,0.3,0.2,0.2,0,0.13,2.3,0.22,0.53,0.9,41.5,13.2,0,FW
289,Marco Brescianini,0.3,2024-2025,24,it ITA,Atalanta,it Serie A,29,991,11,9,20,5,0.4,0.2,0.5,0.4,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.1,0.1,0.1,0.16,1.8,0.2,0.5,0.7,40,13.4,0,MF
290,Diego,0.3,2024-2025,24,es ESP,Leganés,es La Liga,28,1195,13.3,13,15,6,0.2,0,0.2,0.2,0,0,0,0.3,0.3,0,0.3,0,0.3,-0.1,-0.1,0,0.13,2.2,0.1,0.33,0.7,31,14.1,0,FW
291,Elias Saad,0.3,2024-2025,24,tn TUN,St. Pauli,de Bundesliga,18,900,10,10,8,2,0.3,0.2,0.5,0.3,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0,0,0.1,0.11,2.6,0.12,0.38,0.8,30.8,17.6,0,"FW,MF"
292,Assane Diao,0.3,2024-2025,18,sn SEN,2 Teams,2 Comps,25,1529,17,16,9,8,0.5,0.2,0.7,0.5,0,0,0,0.3,0.3,0.1,0.4,0.1,0.4,0.2,0.2,0.1,0.14,2.1,0.26,0.64,0.8,40,15.3,0,"FW,MF"
