Rk,Player,Gls/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,Pos
1176,Yerry Mina,0,2024-2025,29,co COL,Cagliari,it Serie A,31,2569,28.5,31,0,1,0,0,0,0,0,0,0,DF
1177,Mattia Viti,0,2024-2025,22,it ITA,Empoli,it Serie A,30,2572,28.6,30,0,0,0,0,0,0,0,0,0,DF
1178,Pierre Ekwah Elimby,0,2024-2025,22,fr FRA,Saint-Étienne,fr Ligue 1,29,2575,28.6,29,0,0,0,0,0,0,0,0,0,MF
1179,Anton Stach,0,2024-2025,25,de GER,Hoffenheim,de Bundesliga,30,2585,28.7,29,1,0,0,0.1,0.1,0,0,0,0,"MF,DF"
1180,Javier Muñoz,0,2024-2025,29,es ESP,Las Palmas,es La Liga,35,2588,28.8,28,7,1,0,0.1,0.1,0,0,0,0,"MF,DF"
1181,Neco Williams,0,2024-2025,23,wls WAL,Nott'ham Forest,eng Premier League,35,2594,28.8,28,7,3,0,0.1,0.1,0,0,0,0,DF
1182,Valentin Rosier,0,2024-2025,27,fr FRA,Leganés,es La Liga,32,2595,28.8,28,4,2,0,0.1,0.1,0,0,0,0,DF
1183,Phillipp Mwene,0,2024-2025,30,at AUT,Mainz 05,de Bundesliga,32,2607,29,32,0,0,0,0.1,0.2,0,0,0,0,DF
1184,Alessandro Bianco,0,2024-2025,21,it ITA,2 Teams,it Serie A,35,2618,29.1,29,6,2,0,0,0,0,0,0,0,MF
1185,Manu Sánchez,0,2024-2025,23,es ESP,Alavés,es La Liga,33,2634,29.3,30,3,2,0,0,0,0,0,0,0,DF
1186,Ismaël Doukouré,0,2024-2025,21,fr FRA,Strasbourg,fr Ligue 1,31,2639,29.3,31,0,0,0,0,0.1,0,0,0,0,"DF,MF"
1187,Berat Djimsiti,0,2024-2025,31,al ALB,Atalanta,it Serie A,34,2640,29.3,32,2,1,0,0.1,0.1,0,0,0,0,DF
1188,Dimitris Giannoulis,0,2024-2025,28,gr GRE,Augsburg,de Bundesliga,31,2650,29.4,31,0,0,0,0.1,0.2,0,0,0,0,DF
1189,Pedro Pereira,0,2024-2025,26,pt POR,Monza,it Serie A,35,2665,29.6,32,3,1,0,0.1,0.1,0,0,0,0,DF
1190,Lassana Coulibaly,0,2024-2025,28,ml MLI,Lecce,it Serie A,38,2667,29.6,30,8,0,0,0,0,0,0,0,0,MF
1191,Emmanuel Agbadou,0,2024-2025,27,ci CIV,2 Teams,2 Comps,30,2670,29.7,30,0,0,0,0,0,0,0,0,0,DF
1192,Florent Hanin,0,2024-2025,34,dz ALG,Angers,fr Ligue 1,33,2672,29.7,31,2,1,0,0.1,0.1,0,0,0,0,DF
1193,Anthony Caci,0,2024-2025,27,fr FRA,Mainz 05,de Bundesliga,33,2684,29.8,33,0,0,0,0.2,0.3,0,0,0,0,DF
1194,Loïc Bade,0,2024-2025,24,fr FRA,Sevilla,es La Liga,32,2686,29.8,31,1,1,0,0,0.1,0,0,0,0,DF
1195,Cristian Cásseres Jr.,0,2024-2025,24,ve VEN,Toulouse,fr Ligue 1,32,2696,30,31,1,0,0,0.1,0.1,0,0,0,0,MF
1196,Alexsandro Ribeiro,0,2024-2025,24,br BRA,Lille,fr Ligue 1,30,2700,30,30,0,1,0,0,0.1,0,0,0,0,DF
1197,Guela Doué,0,2024-2025,21,ci CIV,Strasbourg,fr Ligue 1,32,2717,30.2,30,2,0,0,0.1,0.1,0,0,0,0,DF
1198,Rani Khedira,0,2024-2025,30,de GER,Union Berlin,de Bundesliga,32,2723,30.3,31,1,1,0,0,0.1,0,0,0,0,MF
1199,Angelo Stiller,0,2024-2025,23,de GER,Stuttgart,de Bundesliga,32,2741,30.5,31,1,0,0,0.3,0.3,0,0,0,0,MF
1200,Mario Gila,0,2024-2025,23,es ESP,Lazio,it Serie A,32,2741,30.5,31,1,2,0,0,0,0,0,0,0,DF
,,,,,,,,,,,,,,,,,,,,,
