Rk,Player,Gls/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,Pos
1415,Stoichkov,0,2024-2025,30,es ESP,Alavés,es La Liga,16,699,7.8,6,10,4,0,0.1,0.1,0,0,0,0,"MF,FW"
1416,Scott McKenna,0,2024-2025,27,sct SCO,Las Palmas,es La Liga,29,2466,27.4,28,1,1,0,0,0,0,0,0,0,DF
1417,Aurélien Tchouaméni,0,2024-2025,24,fr FRA,Real Madrid,es La Liga,32,2689,29.9,31,1,0,0,0,0,0,0,0,0,"DF,MF"
1418,Kalvin Phillips,0,2024-2025,28,eng ENG,Ipswich Town,eng Premier League,19,1237,13.7,14,5,6,0,0,0,0,0,0,0,MF
1419,Aaron Cresswell,0,2024-2025,34,eng ENG,West Ham,eng Premier League,18,824,9.2,10,8,13,0,0,0,0,0,0,0,DF
1420,Rui Modesto,0,2024-2025,24,ao ANG,Udinese,it Serie A,20,608,6.8,4,16,14,0,0.1,0.1,0,0,0,0,"DF,MF"
1421,Victor Bernth Kristiansen,0,2024-2025,21,dk DEN,Leicester City,eng Premier League,30,2482,27.6,29,1,5,0,0,0,0,0,0,0,DF
1422,Antonio Blanco,0,2024-2025,24,es ESP,Alavés,es La Liga,35,2727,30.3,32,3,1,0,0,0,0,0,0,0,MF
1423,Lucas Oliveira Rosa,0,2024-2025,24,br BRA,Valladolid,es La Liga,21,1890,21,21,0,0,0,0,0,0,0,0,0,DF
1424,Massadio Haïdara,0,2024-2025,31,ml MLI,2 Teams,fr Ligue 1,22,1678,18.6,20,2,2,0,0,0,0,0,0,0,DF
1425,Mohamed Kaba,0,2024-2025,22,fr FRA,Lecce,it Serie A,15,452,5,2,13,16,0,0,0,0,0,0,0,MF
1426,Oleksandr Zinchenko,0,2024-2025,27,ua UKR,Arsenal,eng Premier League,15,527,5.9,5,10,16,0,0.2,0.2,0,0,0,0,"DF,MF"
1427,Amos Pieper,0,2024-2025,26,de GER,Werder Bremen,de Bundesliga,23,1498,16.6,16,7,9,0,0,0,0,0,0,0,DF
1428,Alfred Duncan,0,2024-2025,31,gh GHA,Venezia,it Serie A,16,957,10.6,12,4,4,0,0,0,0,0,0,0,MF
1429,Pau Torres,0,2024-2025,27,es ESP,Aston Villa,eng Premier League,24,2020,22.4,23,1,4,0,0,0,0,0,0,0,DF
1430,Máximo Perrone,0,2024-2025,21,ar ARG,Como,it Serie A,26,1857,20.6,20,6,0,0,0.1,0.1,0,0,0,0,MF
1431,Drissa Camara,0,2024-2025,22,ci CIV,Parma,it Serie A,21,447,5,1,20,16,0,0,0,0,0,0,0,"MF,FW"
1432,Timo Becker,0,2024-2025,27,de GER,Holstein Kiel,de Bundesliga,30,2445,27.2,28,2,1,0,0.1,0.1,0,0,0,0,DF
1433,Julien Le Cardinal,0,2024-2025,26,fr FRA,Brest,fr Ligue 1,16,1378,15.3,15,1,8,0,0.1,0.1,0,0,0,0,DF
1434,Alan Matturro,0,2024-2025,19,uy URU,Genoa,it Serie A,13,900,10,9,4,12,0,0,0,0,0,0,0,DF
1435,Brooke Norton-Cuffy,0,2024-2025,20,eng ENG,Genoa,it Serie A,14,719,8,8,6,12,0,0,0,0,0,0,0,"DF,FW"
1436,Tommy Doyle,0,2024-2025,22,eng ENG,Wolves,eng Premier League,24,488,5.4,3,21,9,0,0.2,0.2,0,0,0,0,MF
1437,Mario Hermoso,0,2024-2025,29,es ESP,2 Teams,2 Comps,12,544,6,5,7,6,0,0,0,0,0,0,0,DF
1438,Clinton Mata,0,2024-2025,31,ao ANG,Lyon,fr Ligue 1,29,2370,26.3,27,2,2,0,0.2,0.2,0,0,0,0,DF
1439,Boubakar Kouyaté,0,2024-2025,27,ml MLI,Montpellier,fr Ligue 1,11,756,8.4,8,3,7,0,0,0,0,0,0,0,DF
1440,Derek Cornelius,0,2024-2025,26,ca CAN,Marseille,fr Ligue 1,21,1420,15.8,17,4,7,0,0,0,0,0,0,0,DF
1441,Ben Brereton,0,2024-2025,25,cl CHI,Southampton,eng Premier League,10,449,5,4,6,4,0,0,0,0,0,0,0,FW
1442,Mads Roerslev,0,2024-2025,25,dk DEN,2 Teams,2 Comps,26,1399,15.5,13,13,8,0,0.1,0.1,0,0,0,0,DF
1443,Tim Oermann,0,2024-2025,20,de GER,Bochum,de Bundesliga,29,2213,24.6,26,3,4,0,0.1,0.1,0,0,0,0,DF
1444,Tanguy Nianzou,0,2024-2025,22,fr FRA,Sevilla,es La Liga,6,518,5.8,6,0,4,0,0,0,0,0,0,0,DF
1445,Óscar Valentín,0,2024-2025,29,es ESP,Rayo Vallecano,es La Liga,34,1835,20.4,18,16,2,0,0,0,0,0,0,0,MF
1446,Marcus Pedersen,0,2024-2025,24,no NOR,Torino,it Serie A,29,1362,15.1,15,14,6,0,0,0,0,0,0,0,DF
1447,Iñigo Lekue,0,2024-2025,31,es ESP,Athletic Club,es La Liga,16,773,8.6,8,8,22,0,0,0,0,0,0,0,DF
1448,Ramon Hendriks,0,2024-2025,23,nl NED,Stuttgart,de Bundesliga,25,1154,12.8,10,15,8,0,0.1,0.1,0,0,0,0,DF
1449,Moi Gómez,0,2024-2025,30,es ESP,Osasuna,es La Liga,26,796,8.8,6,20,10,0,0,0,0,0,0,0,"MF,FW"
1450,Paul Joly,0,2024-2025,24,fr FRA,Auxerre,fr Ligue 1,26,1009,11.2,10,16,2,0,0.1,0.1,0,0,0,0,DF
1451,Castello Lukeba,0,2024-2025,21,fr FRA,RB Leipzig,de Bundesliga,23,1577,17.5,18,5,1,0,0,0,0,0,0,0,DF
1452,Igor Zubeldia,0,2024-2025,27,es ESP,Real Sociedad,es La Liga,28,2269,25.2,27,1,1,0,0,0,0,0,0,0,DF
1453,Filippo Terracciano,0,2024-2025,21,it ITA,Milan,it Serie A,13,539,6,6,7,25,0,0,0,0,0,0,0,"DF,MF"
1454,Tyrick Mitchell,0,2024-2025,24,eng ENG,Crystal Palace,eng Premier League,37,3092,34.4,37,0,1,0,0.1,0.1,0,0,0,0,DF
1455,Alejandro Balde,0,2024-2025,20,es ESP,Barcelona,es La Liga,32,2284,25.4,26,6,3,0,0.2,0.2,0,0,0,0,DF
1456,Frederic Guilbert,0,2024-2025,29,fr FRA,Lecce,it Serie A,31,2435,27.1,31,0,2,0,0,0,0,0,0,0,DF
1457,Nicolas Höfler,0,2024-2025,34,de GER,Freiburg,de Bundesliga,20,794,8.8,7,13,14,0,0,0,0,0,0,0,MF
1458,Pablo Maffeo,0,2024-2025,27,es ESP,Mallorca,es La Liga,30,2368,26.3,28,2,2,0,0.1,0.1,0,0,0,0,DF
1459,Danny da Costa,0,2024-2025,31,de GER,Mainz 05,de Bundesliga,25,2006,22.3,25,0,7,0,0,0,0,0,0,0,DF
1460,Axel Witsel,0,2024-2025,35,be BEL,Atlético Madrid,es La Liga,14,852,9.5,9,5,24,0,0.1,0.1,0,0,0,0,DF
1461,Baptiste Santamaria,0,2024-2025,29,fr FRA,2 Teams,fr Ligue 1,23,1409,15.7,16,7,9,0,0.1,0.1,0,0,0,0,MF
1462,Carlens Arcus,0,2024-2025,28,ht HAI,Angers,fr Ligue 1,28,2047,22.7,25,3,2,0,0,0,0,0,0,0,DF
1463,John Tolkin,0,2024-2025,22,us USA,Holstein Kiel,de Bundesliga,11,737,8.2,9,2,2,0,0.2,0.2,0,0,0,0,"DF,MF"
1464,Charalampos Lykogiannis,0,2024-2025,30,gr GRE,Bologna,it Serie A,17,1048,11.6,12,5,17,0,0.3,0.3,0,0,0,0,DF
1465,Gaby Jean,0,2024-2025,24,fr FRA,Lecce,it Serie A,19,1388,15.4,16,3,11,0,0,0,0,0,0,0,DF
1466,Alex Sola,0,2024-2025,25,es ESP,Getafe,es La Liga,19,1029,11.4,13,6,16,0,0.1,0.1,0,0,0,0,"MF,FW"
1467,Mateu Morey,0,2024-2025,24,es ESP,Mallorca,es La Liga,16,741,8.2,8,8,17,0,0,0,0,0,0,0,DF
1468,Gleison Bremer,0,2024-2025,27,br BRA,Juventus,it Serie A,6,540,6,6,0,0,0,0,0,0,0,0,0,DF
1469,José Campaña,0,2024-2025,31,es ESP,Las Palmas,es La Liga,25,1189,13.2,15,10,5,0,0.2,0.2,0,0,0,0,MF
1470,Stanley N'Soki,0,2024-2025,25,fr FRA,Hoffenheim,de Bundesliga,22,1308,14.5,16,6,8,0,0,0,0,0,0,0,DF
1471,Alberto Dossena,0,2024-2025,25,it ITA,Como,it Serie A,23,1825,20.3,20,3,3,0,0.1,0.1,0,0,0,0,DF
1472,Mamadou Sarr,0,2024-2025,18,fr FRA,Strasbourg,fr Ligue 1,27,2365,26.3,27,0,2,0,0,0,0,0,0,0,DF
1473,Radu Dr?gu?in,0,2024-2025,22,ro ROU,Tottenham,eng Premier League,16,1252,13.9,14,2,7,0,0,0,0,0,0,0,DF
1474,Oliver Skipp,0,2024-2025,23,eng ENG,Leicester City,eng Premier League,24,1129,12.5,10,14,11,0,0,0,0,0,0,0,MF
1475,Nicolai Remberg,0,2024-2025,24,de GER,Holstein Kiel,de Bundesliga,32,2417,26.9,26,6,0,0,0,0,0,0,0,0,MF
1476,Falaye Sacko,0,2024-2025,29,ml MLI,Montpellier,fr Ligue 1,16,1233,13.7,14,2,12,0,0.1,0.1,0,0,0,0,DF
1477,Pep Chavarría,0,2024-2025,26,es ESP,Rayo Vallecano,es La Liga,34,2585,28.7,28,6,2,0,0,0,0,0,0,0,"DF,FW"
1478,Alfonso Pedraza,0,2024-2025,28,es ESP,Villarreal,es La Liga,12,460,5.1,4,8,2,0,0.4,0.4,0,0,0,0,"DF,MF"
1479,Luca Marianucci,0,2024-2025,20,it ITA,Empoli,it Serie A,18,1069,11.9,12,6,17,0,0,0,0,0,0,0,DF
1480,Rodrigo Riquelme,0,2024-2025,24,es ESP,Atlético Madrid,es La Liga,16,516,5.7,4,12,19,0,0.2,0.2,0,0,0,0,"MF,DF"
1481,Tim Skarke,0,2024-2025,27,de GER,Union Berlin,de Bundesliga,33,1164,12.9,11,22,1,0,0.2,0.2,0,0,0,0,"FW,MF"
1482,Alexander Prass,0,2024-2025,23,at AUT,Hoffenheim,de Bundesliga,23,1566,17.4,19,4,4,0,0.1,0.1,0,0,0,0,DF
1483,Leny Yoro,0,2024-2025,18,fr FRA,Manchester Utd,eng Premier League,21,1165,12.9,12,9,0,0,0,0,0,0,0,0,DF
1484,Pedro Chirivella,0,2024-2025,27,es ESP,Nantes,fr Ligue 1,30,2348,26.1,28,2,1,0,0.1,0.1,0,0,0,0,MF
1485,Daley Blind,0,2024-2025,34,nl NED,Girona,es La Liga,34,2780,30.9,31,3,1,0,0.1,0.1,0,0,0,0,DF
1486,Moussa Diarra,0,2024-2025,23,ml MLI,Alavés,es La Liga,26,1866,20.7,20,6,8,0,0,0,0,0,0,0,DF
1487,James Hill,0,2024-2025,22,eng ENG,Bournemouth,eng Premier League,10,448,5,6,4,21,0,0.2,0.2,0,0,0,0,DF
1488,Willy Kambwala,0,2024-2025,19,fr FRA,Villarreal,es La Liga,19,1117,12.4,12,7,11,0,0,0,0,0,0,0,DF
1489,Wilfred Ndidi,0,2024-2025,27,ng NGA,Leicester City,eng Premier League,28,2324,25.8,28,0,0,0,0.2,0.2,0,0,0,0,MF
1490,Hamza Rafia,0,2024-2025,25,tn TUN,Lecce,it Serie A,18,1058,11.8,14,4,16,0,0,0,0,0,0,0,MF
1491,Ardian Ismajli,0,2024-2025,27,al ALB,Empoli,it Serie A,29,2508,27.9,29,0,0,0,0,0,0,0,0,0,DF
1492,Enzo Loiodice,0,2024-2025,23,fr FRA,Las Palmas,es La Liga,17,684,7.6,7,10,19,0,0,0,0,0,0,0,MF
1493,Carles Aleñá,0,2024-2025,26,es ESP,2 Teams,es La Liga,24,1542,17.1,18,6,8,0,0.1,0.1,0,0,0,0,"MF,FW"
1494,Sacha Boey,0,2024-2025,23,fr FRA,Bayern Munich,de Bundesliga,13,593,6.6,6,7,9,0,0.3,0.3,0,0,0,0,DF
1495,Kevin Danso,0,2024-2025,25,at AUT,2 Teams,2 Comps,22,1922,21.4,21,1,0,0,0,0,0,0,0,0,DF
1496,Kevin Akpoguma,0,2024-2025,29,ng NGA,Hoffenheim,de Bundesliga,32,2220,24.7,23,9,2,0,0,0,0,0,0,0,DF
1497,Facundo Medina,0,2024-2025,25,ar ARG,Lens,fr Ligue 1,29,2543,28.3,29,0,0,0,0,0,0,0,0,0,DF
1498,Andoni Gorosabel,0,2024-2025,27,es ESP,Athletic Club,es La Liga,20,1485,16.5,17,3,17,0,0.1,0.1,0,0,0,0,DF
1499,Douglas Luiz,0,2024-2025,26,br BRA,Juventus,it Serie A,19,529,5.9,3,16,6,0,0,0,0,0,0,0,MF
1500,Reda Belahyane,0,2024-2025,20,ma MAR,2 Teams,it Serie A,28,1856,20.6,18,10,8,0,0.1,0.1,0,0,0,0,MF
1501,Janik Haberer,0,2024-2025,30,de GER,Union Berlin,de Bundesliga,28,1696,18.8,21,7,6,0,0,0,0,0,0,0,"MF,DF"
1502,Max Moerstedt,0,2024-2025,,de GER,Hoffenheim,de Bundesliga,12,451,5,5,7,7,0,0,0,0,0,0,0,FW
1503,Lucas Tousart,0,2024-2025,27,fr FRA,Union Berlin,de Bundesliga,15,561,6.2,6,9,11,0,0.2,0.2,0,0,0,0,MF
1504,Arthur Vermeeren,0,2024-2025,19,be BEL,2 Teams,2 Comps,28,1572,17.5,18,10,5,0,0.1,0.1,0,0,0,0,MF
1505,Fran Garcia,0,2024-2025,24,es ESP,Real Madrid,es La Liga,31,2171,24.1,24,7,7,0,0.1,0.1,0,0,0,0,DF
1506,Idrissa Gana Gueye,0,2024-2025,34,sn SEN,Everton,eng Premier League,37,3063,34,35,2,0,0,0.1,0.1,0,0,0,0,MF
1507,Hiroki Sekine,0,2024-2025,21,jp JPN,Reims,fr Ligue 1,15,887,9.9,9,6,1,0,0,0,0,0,0,0,DF
1508,Lennard Maloney,0,2024-2025,24,us USA,2 Teams,de Bundesliga,16,786,8.7,10,6,10,0,0,0,0,0,0,0,MF
1509,Adrià Altimira,0,2024-2025,23,es ESP,Leganés,es La Liga,22,1630,18.1,19,3,14,0,0,0,0,0,0,0,"DF,FW"
1510,Javier Manquillo,0,2024-2025,30,es ESP,Celta Vigo,es La Liga,10,515,5.7,7,3,5,0,0,0,0,0,0,0,DF
1511,Kingsley Ehizibue,0,2024-2025,29,nl NED,Udinese,it Serie A,33,2498,27.8,30,3,1,0,0,0,0,0,0,0,DF
1512,Samu Costa,0,2024-2025,23,pt POR,Mallorca,es La Liga,32,2649,29.4,31,1,0,0,0.1,0.1,0,0,0,0,MF
1513,Nicolas Pallois,0,2024-2025,36,fr FRA,Nantes,fr Ligue 1,26,2017,22.4,23,3,6,0,0.1,0.1,0,0,0,0,DF
1514,Kenny Tete,0,2024-2025,28,nl NED,Fulham,eng Premier League,22,1774,19.7,21,1,2,0,0.1,0.1,0,0,0,0,DF
1515,Matteo Pessina,0,2024-2025,27,it ITA,Monza,it Serie A,11,854,9.5,10,1,3,0,0,0,0,0,0,0,MF
1516,Mirko Mari?,0,2024-2025,29,hr CRO,2 Teams,it Serie A,18,462,5.1,5,13,17,0,0,0,0,0,0,0,"FW,MF"
1517,Ola Solbakken,0,2024-2025,25,no NOR,Empoli,it Serie A,21,760,8.4,8,13,1,0,0,0,0,0,0,0,"MF,FW"
1518,Juan Jesus,0,2024-2025,33,br BRA,Napoli,it Serie A,15,1074,11.9,12,3,18,0,0.1,0.1,0,0,0,0,DF
1519,Lilian Raolisoa,0,2024-2025,24,fr FRA,Angers,fr Ligue 1,29,1318,14.6,14,15,1,0,0.2,0.2,0,0,0,0,"DF,FW"
1520,Pierrick Capelle,0,2024-2025,37,fr FRA,Angers,fr Ligue 1,16,483,5.4,3,13,10,0,0,0,0,0,0,0,MF
1521,Joe Gomez,0,2024-2025,27,eng ENG,Liverpool,eng Premier League,9,519,5.8,6,3,10,0,0,0,0,0,0,0,DF
1522,Kaishu Sano,0,2024-2025,23,jp JPN,Mainz 05,de Bundesliga,34,3043,33.8,34,0,0,0,0,0,0,0,0,0,MF
1523,Abdulai Juma Bah,0,2024-2025,18,sl SLE,2 Teams,2 Comps,22,1550,17.2,18,4,6,0,0,0,0,0,0,0,DF
1524,Sepp van den Berg,0,2024-2025,22,nl NED,Brentford,eng Premier League,31,2586,28.7,29,2,1,0,0,0,0,0,0,0,DF
1525,Leonardo Balerdi,0,2024-2025,25,ar ARG,Marseille,fr Ligue 1,27,2273,25.3,27,0,1,0,0,0,0,0,0,0,DF
1526,Destiny Udogie,0,2024-2025,21,it ITA,Tottenham,eng Premier League,25,1924,21.4,24,1,5,0,0,0,0,0,0,0,DF
1527,Josip Staniši?,0,2024-2025,24,hr CRO,Bayern Munich,de Bundesliga,14,876,9.7,9,5,2,0,0.2,0.2,0,0,0,0,DF
1528,Fikayo Tomori,0,2024-2025,26,eng ENG,Milan,it Serie A,22,1593,17.7,19,3,15,0,0.1,0.1,0,0,0,0,DF
1529,Flavius Daniliuc,0,2024-2025,23,at AUT,Hellas Verona,it Serie A,18,1004,11.2,9,9,17,0,0,0,0,0,0,0,DF
1530,Stefan Posch,0,2024-2025,27,at AUT,2 Teams,it Serie A,19,1101,12.2,11,8,6,0,0,0,0,0,0,0,DF
1531,Assane Dioussé,0,2024-2025,26,sn SEN,Auxerre,fr Ligue 1,17,663,7.4,7,10,17,0,0,0,0,0,0,0,MF
1532,Enzo Tchato,0,2024-2025,21,cm CMR,Montpellier,fr Ligue 1,27,1899,21.1,21,6,0,0,0,0,0,0,0,0,DF
1533,Ricardo Rodríguez,0,2024-2025,31,ch SUI,Betis,es La Liga,18,1274,14.2,15,3,17,0,0.1,0.1,0,0,0,0,DF
1534,Abdoulaye Bamba,0,2024-2025,34,ci CIV,Angers,fr Ligue 1,19,1510,16.8,16,3,12,0,0,0,0,0,0,0,DF
1535,Ayyoub Bouaddi,0,2024-2025,16,fr FRA,Lille,fr Ligue 1,24,1151,12.8,11,13,10,0,0.1,0.1,0,0,0,0,MF
1536,Jhon Lucumí,0,2024-2025,26,co COL,Bologna,it Serie A,32,2614,29,29,3,3,0,0,0,0,0,0,0,DF
1537,Krépin Diatta,0,2024-2025,25,sn SEN,Monaco,fr Ligue 1,19,508,5.6,3,16,5,0,0,0,0,0,0,0,"DF,FW"
1538,Marc-Oliver Kempf,0,2024-2025,29,de GER,Como,it Serie A,31,2615,29.1,30,1,1,0,0,0,0,0,0,0,DF
1539,Valentin Mihaila,0,2024-2025,24,ro ROU,Parma,it Serie A,21,1288,14.3,16,5,2,0,0.2,0.2,0,0,0,0,"FW,MF"
1540,Tyrone Mings,0,2024-2025,31,eng ENG,Aston Villa,eng Premier League,14,1120,12.4,12,2,13,0,0,0,0,0,0,0,DF
1541,Tomáš Suslov,0,2024-2025,22,sk SVK,Hellas Verona,it Serie A,31,2080,23.1,27,4,0,0,0,0,0,0,0,0,"MF,FW"
1542,Juanmi,0,2024-2025,31,es ESP,2 Teams,es La Liga,24,940,10.4,10,14,10,0,0,0,0,0,0,0,"FW,MF"
1543,Ryan Manning,0,2024-2025,28,ie IRL,Southampton,eng Premier League,24,1462,16.2,18,6,7,0,0.1,0.1,0,0,0,0,"DF,MF"
1544,Tim Iroegbunam,0,2024-2025,21,eng ENG,Everton,eng Premier League,18,574,6.4,5,13,4,0,0.2,0.2,0,0,0,0,MF
1545,Stefan Bell,0,2024-2025,32,de GER,Mainz 05,de Bundesliga,18,1436,16,15,3,5,0,0.1,0.1,0,0,0,0,DF
1546,Ivan Ordets,0,2024-2025,32,ua UKR,Bochum,de Bundesliga,22,1861,20.7,21,1,2,0,0,0,0,0,0,0,DF
1547,Kyle Walker,0,2024-2025,34,eng ENG,2 Teams,2 Comps,26,1629,18.1,16,10,2,0,0,0,0,0,0,0,DF
1548,Illia Zabarnyi,0,2024-2025,21,ua UKR,Bournemouth,eng Premier League,36,3109,34.5,35,1,0,0,0,0,0,0,0,0,DF
1549,Jean-Clair Todibo,0,2024-2025,24,fr FRA,West Ham,eng Premier League,27,1825,20.3,20,7,5,0,0,0,0,0,0,0,DF
1550,Manuel Akanji,0,2024-2025,29,ch SUI,Manchester City,eng Premier League,26,2014,22.4,23,3,2,0,0,0,0,0,0,0,DF
1551,Lameck Banda,0,2024-2025,23,zm ZAM,Lecce,it Serie A,15,610,6.8,6,9,7,0,0.1,0.1,0,0,0,0,"FW,MF"
1552,Arthur,0,2024-2025,21,br BRA,Leverkusen,de Bundesliga,20,752,8.4,7,13,11,0,0.1,0.1,0,0,0,0,DF
1553,Pascal Groß,0,2024-2025,33,de GER,Dortmund,de Bundesliga,30,2327,25.9,28,2,0,0,0.3,0.3,0,0,0,0,"MF,DF"
1554,Edson Álvarez,0,2024-2025,26,mx MEX,West Ham,eng Premier League,28,1772,19.7,20,8,2,0,0.1,0.1,0,0,0,0,MF
1555,Yann Karamoh,0,2024-2025,26,fr FRA,Torino,it Serie A,29,1046,11.6,10,19,7,0,0.1,0.1,0,0,0,0,"MF,FW"
1556,Jacques Ekomie,0,2024-2025,20,ga GAB,Angers,fr Ligue 1,18,697,7.7,7,11,10,0,0,0,0,0,0,0,"DF,FW"
1557,Sergio Carreira,0,2024-2025,23,es ESP,Celta Vigo,es La Liga,23,1656,18.4,19,4,9,0,0.2,0.2,0,0,0,0,"MF,DF"
1558,Adrien Tameze,0,2024-2025,30,cm CMR,Torino,it Serie A,20,649,7.2,9,11,14,0,0,0,0,0,0,0,"MF,DF"
1559,Toni Lato,0,2024-2025,26,es ESP,Mallorca,es La Liga,14,621,6.9,7,7,16,0,0,0,0,0,0,0,DF
1560,Ander Guevara,0,2024-2025,27,es ESP,Alavés,es La Liga,33,1947,21.6,20,13,5,0,0,0,0,0,0,0,MF
1561,Julian Araujo,0,2024-2025,22,mx MEX,Bournemouth,eng Premier League,12,497,5.5,7,5,7,0,0,0,0,0,0,0,DF
1562,Micky van de Ven,0,2024-2025,23,nl NED,Tottenham,eng Premier League,13,1015,11.3,12,1,6,0,0.2,0.2,0,0,0,0,DF
1563,Yehor Yarmoliuk,0,2024-2025,20,ua UKR,Brentford,eng Premier League,31,1450,16.1,15,16,7,0,0,0,0,0,0,0,MF
1564,Christopher Operi,0,2024-2025,27,ci CIV,Le Havre,fr Ligue 1,13,1169,13,13,0,0,0,0.2,0.2,0,0,0,0,"DF,FW"
1565,Santiago Mouriño,0,2024-2025,22,uy URU,Alavés,es La Liga,25,1849,20.5,20,5,7,0,0,0,0,0,0,0,DF
1566,Iñigo Ruiz de Galarreta,0,2024-2025,30,es ESP,Athletic Club,es La Liga,26,1477,16.4,18,8,1,0,0.2,0.2,0,0,0,0,MF
1567,Amadou Haidara,0,2024-2025,26,ml MLI,RB Leipzig,de Bundesliga,28,1320,14.7,16,12,2,0,0.1,0.1,0,0,0,0,MF
1568,Bazoumana Touré,0,2024-2025,18,ci CIV,Hoffenheim,de Bundesliga,13,609,6.8,7,6,1,0,0.4,0.4,0,0,0,0,"FW,MF"
1569,Sergi Altimira,0,2024-2025,22,es ESP,Betis,es La Liga,32,1972,21.9,22,10,6,0,0,0,0,0,0,0,MF
1570,Danilo,0,2024-2025,33,br BRA,Juventus,it Serie A,12,581,6.5,6,6,5,0,0.2,0.2,0,0,0,0,DF
1571,Jesús Areso,0,2024-2025,25,es ESP,Osasuna,es La Liga,36,3079,34.2,35,1,1,0,0.1,0.1,0,0,0,0,DF
1572,Marko Ivezi?,0,2024-2025,22,rs SRB,Holstein Kiel,de Bundesliga,23,1657,18.4,18,5,10,0,0,0,0,0,0,0,DF
1573,Álex Valle,0,2024-2025,20,es ESP,2 Teams,2 Comps,15,1030,11.4,12,3,3,0,0,0,0,0,0,0,DF
1574,Iglesias,0,2024-2025,26,es ESP,Getafe,es La Liga,37,2888,32.1,32,5,1,0,0,0,0,0,0,0,DF
1575,Kyle Walker-Peters,0,2024-2025,27,eng ENG,Southampton,eng Premier League,33,2918,32.4,33,0,2,0,0.1,0.1,0,0,0,0,DF
1576,Jon Moncayola,0,2024-2025,26,es ESP,Osasuna,es La Liga,32,2099,23.3,26,6,1,0,0,0,0,0,0,0,MF
1577,Hong Hyunseok,0,2024-2025,25,kr KOR,Mainz 05,de Bundesliga,23,530,5.9,4,19,9,0,0.2,0.2,0,0,0,0,MF
1578,Cenk Özkacar,0,2024-2025,23,tr TUR,2 Teams,es La Liga,11,757,8.4,8,3,19,0,0,0,0,0,0,0,DF
1579,Kirian Rodríguez,0,2024-2025,28,es ESP,Las Palmas,es La Liga,21,1758,19.5,21,0,0,0,0.2,0.2,0,0,0,0,MF
1580,Pica,0,2024-2025,22,es ESP,Alavés,es La Liga,9,499,5.5,5,4,26,0,0,0,0,0,0,0,DF
1581,Jefferson Lerma,0,2024-2025,29,co COL,Crystal Palace,eng Premier League,33,2274,25.3,26,7,1,0,0,0,0,0,0,0,"MF,DF"
1582,Gideon Mensah,0,2024-2025,26,gh GHA,Auxerre,fr Ligue 1,29,2280,25.3,26,3,0,0,0,0,0,0,0,0,DF
1583,Álex Suárez,0,2024-2025,31,es ESP,Las Palmas,es La Liga,30,2460,27.3,30,0,5,0,0,0,0,0,0,0,DF
1584,Daniele Ghilardi,0,2024-2025,21,it ITA,Hellas Verona,it Serie A,24,2029,22.5,21,3,11,0,0,0,0,0,0,0,DF
