Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
1614,Aïssa Mandi,0,2024-2025,32,dz ALG,Lille,fr Ligue 1,24,1733,19.3,20,4,10,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.06,0.3,0,0,0.1,33.3,9,0,DF
1615,Iñigo Martínez,0,2024-2025,33,es ESP,Barcelona,es La Liga,28,2490,27.7,28,0,6,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,0.5,0,0,0.1,15.4,13.5,0,DF
1616,Matteo Pessina,0,2024-2025,27,it ITA,Monza,it Serie A,11,854,9.5,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.3,0,,0,0,24.2,0.1,MF
1617,Djibril Sidibé,0,2024-2025,32,fr FRA,Toulouse,fr Ligue 1,28,2101,23.3,24,4,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0,0,0.08,0.2,0,0,0,20,12.8,0,DF
1618,Nathan Zeze,0,2024-2025,19,fr FRA,Nantes,fr Ligue 1,18,1512,16.8,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.4,0,0,0.1,33.3,10.5,0,DF
1619,Jaydee Canvot,0,2024-2025,18,fr FRA,Toulouse,fr Ligue 1,18,1106,12.3,12,6,6,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,-0.1,0.04,0.4,0,0,0.1,20,14.4,0,"DF,MF"
1620,Jarell Quansah,0,2024-2025,21,eng ENG,Liverpool,eng Premier League,13,495,5.5,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,,0,0,8.9,0,DF
1621,Malang Sarr,0,2024-2025,25,fr FRA,Lens,fr Ligue 1,21,1385,15.4,15,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,0,0.1,16.7,16.8,0,DF
1622,Anrie Chase,0,2024-2025,20,jp JPN,Stuttgart,de Bundesliga,12,734,8.2,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.03,0.6,0,,0,0,17.6,0,DF
1623,Florian Grillitsch,0,2024-2025,28,at AUT,2 Teams,2 Comps,21,1224,13.6,15,6,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.7,0,0,0.2,33.3,23.4,0,MF
1624,David Torres,0,2024-2025,21,es ESP,Valladolid,es La Liga,18,1387,15.4,15,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.2,0,0,0.1,33.3,10.1,0,DF
1625,Lewis Hall,0,2024-2025,19,eng ENG,Newcastle Utd,eng Premier League,27,2189,24.3,24,3,0,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0.04,0.5,0,0,0,9.1,18.8,0,DF
1626,Dimitri Foulquier,0,2024-2025,31,fr FRA,Valencia,es La Liga,32,2299,25.5,25,7,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.03,0.5,0,0,0.1,15.4,21.4,0,DF
1627,Jordan Lefort,0,2024-2025,30,fr FRA,Angers,fr Ligue 1,34,3060,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.3,0,0,0,11.1,12.9,0,DF
1628,Matteo Prati,0,2024-2025,20,it ITA,Cagliari,it Serie A,12,570,6.3,8,4,24,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.6,0,,0,0,27.9,0,MF
1629,Lukas Klostermann,0,2024-2025,28,de GER,RB Leipzig,de Bundesliga,28,1838,20.4,20,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.2,0.25,0.5,0.1,50,14.5,0,DF
1630,Jon Aramburu,0,2024-2025,22,ve VEN,Real Sociedad,es La Liga,35,2460,27.3,28,7,2,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.04,0.4,0.09,0.33,0.1,27.3,20.8,0,DF
1631,Armando Izzo,0,2024-2025,32,it ITA,Monza,it Serie A,30,2435,27.1,28,2,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.2,0.17,0.5,0.1,33.3,13.7,0,DF
1632,Massadio Haïdara,0,2024-2025,31,ml MLI,2 Teams,fr Ligue 1,22,1678,18.6,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.5,0,0,0.1,10,20.4,0,DF
1633,Carmona,0,2024-2025,22,es ESP,Sevilla,es La Liga,35,2942,32.7,35,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,-0.1,0.03,0.6,0,0,0.1,21.1,24.7,0,DF
1634,Danilo,0,2024-2025,33,br BRA,Juventus,it Serie A,12,581,6.5,6,6,5,0,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.2,0,,0,0,8.2,0,DF
1635,Finn Ole Becker,0,2024-2025,24,de GER,Hoffenheim,de Bundesliga,13,670,7.4,7,6,6,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0.03,0.5,0,0,0.3,50,28.4,0,MF
1636,Carlos Dominguez,0,2024-2025,23,es ESP,Celta Vigo,es La Liga,19,1181,13.1,13,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.2,0,0,0.1,33.3,8.5,0,DF
1637,Alejandro Francés,0,2024-2025,21,es ESP,Girona,es La Liga,18,1173,13,13,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.5,0,,0,0,20.7,0,DF
1638,Adrià Altimira,0,2024-2025,23,es ESP,Leganés,es La Liga,22,1630,18.1,19,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,0,0.1,28.6,24.1,0,"DF,FW"
1639,Milos Kerkez,0,2024-2025,20,hu HUN,Bournemouth,eng Premier League,38,3336,37.1,38,0,0,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.03,0.5,0.11,0.4,0.1,26.3,20.2,0,DF
1640,Abdukodir Khusanov,0,2024-2025,20,uz UZB,2 Teams,2 Comps,19,1478,16.4,17,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,0,0.2,57.1,24.5,0.1,DF
1641,Daley Blind,0,2024-2025,34,nl NED,Girona,es La Liga,34,2780,30.9,31,3,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.05,0.3,0,0,0.1,40,19,0,DF
1642,David Jurásek,0,2024-2025,23,cz CZE,Hoffenheim,de Bundesliga,14,619,6.9,6,8,10,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.02,0.7,0,0,0.3,40,27,0,DF
1643,Álex Moreno,0,2024-2025,31,es ESP,Nott'ham Forest,eng Premier League,15,955,10.6,11,4,12,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.03,0.6,0,,0,0,23.7,0,"DF,MF"
1644,André,0,2024-2025,23,br BRA,Wolves,eng Premier League,33,2472,27.5,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,0,0,10,25.5,0,MF
1645,Mika Mármol,0,2024-2025,23,es ESP,Las Palmas,es La Liga,30,2399,26.7,27,3,3,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,0.4,0,,0,0,15.9,0,DF
1646,Ismaël Bennacer,0,2024-2025,26,dz ALG,2 Teams,2 Comps,18,946,10.5,12,6,3,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0.03,0.6,0,0,0.2,33.3,28,0,MF
1647,Philipp Lienhart,0,2024-2025,28,at AUT,Freiburg,de Bundesliga,32,2770,30.8,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.3,0.13,1,0,12.5,13.8,0,DF
1648,Cenk Özkacar,0,2024-2025,23,tr TUR,2 Teams,es La Liga,11,757,8.4,8,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.2,0,,0,0,13.2,0,DF
1649,Becir Omeragic,0,2024-2025,22,ch SUI,Montpellier,fr Ligue 1,22,1799,20,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,0,0.2,42.9,18,0,DF
1650,Pawe? Dawidowicz,0,2024-2025,29,pl POL,Hellas Verona,it Serie A,26,1845,20.5,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.2,0,,0,0,14.2,0,"DF,MF"
1651,Kiko Femenía,0,2024-2025,33,es ESP,Villarreal,es La Liga,28,2227,24.7,27,1,2,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.12,0.1,0,,0,0,24.9,0,DF
1652,Lautaro Valenti,0,2024-2025,25,ar ARG,Parma,it Serie A,20,1556,17.3,18,2,10,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0.14,0.5,0.1,28.6,22.1,0,DF
1653,Vitaliy Mykolenko,0,2024-2025,25,ua UKR,Everton,eng Premier League,35,3082,34.2,35,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,0.4,0.07,1,0,7.1,20.6,0,DF
1654,Natan,0,2024-2025,23,br BRA,Betis,es La Liga,31,2175,24.2,23,8,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0.11,0.25,0.2,44.4,13.9,0,DF
1655,Oliver Scarles,0,2024-2025,18,eng ENG,West Ham,eng Premier League,15,665,7.4,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,,0,0,20.2,0,"DF,FW"
1656,Sander Berge,0,2024-2025,26,no NOR,Fulham,eng Premier League,31,2224,24.7,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.1,0,0,0,33.3,8.7,0,MF
1657,Elisha Owusu,0,2024-2025,26,gh GHA,Auxerre,fr Ligue 1,28,2344,26,28,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0.05,0.3,0.14,0.33,0.1,42.9,24.5,0,MF
1658,Alidu Seidu,0,2024-2025,24,gh GHA,Rennes,fr Ligue 1,11,803,8.9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.3,0,,0,0,19.9,0,DF
1659,Sam Morsy,0,2024-2025,32,eg EGY,Ipswich Town,eng Premier League,33,2751,30.6,31,2,2,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.03,0.4,0.08,0.33,0.1,23.1,27.2,0,MF
1660,Hiroki Sekine,0,2024-2025,21,jp JPN,Reims,fr Ligue 1,15,887,9.9,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.5,0,,0,0,17.7,0,DF
1661,Destiny Udogie,0,2024-2025,21,it ITA,Tottenham,eng Premier League,25,1924,21.4,24,1,5,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.06,0.2,0,0,0,20,15.1,0,DF
1662,Jakub Kiwior,0,2024-2025,24,pl POL,Arsenal,eng Premier League,17,1122,12.5,10,7,20,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.06,0.2,0.33,1,0.1,33.3,18.5,0,DF
1663,Jesus Vazquez,0,2024-2025,21,es ESP,Valencia,es La Liga,19,919,10.2,10,9,16,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.5,0,0,0.1,20,26.4,0,DF
1664,Woyo Coulibaly,0,2024-2025,25,ml MLI,2 Teams,2 Comps,18,1193,13.3,13,5,9,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,0.4,0,0,0.1,20,22,0,DF
1665,Ümit Akdag,0,2024-2025,20,ro ROU,Toulouse,fr Ligue 1,9,500,5.6,6,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,,0,0,24.3,0,DF
1666,Hugo Sotelo,0,2024-2025,20,es ESP,Celta Vigo,es La Liga,24,1254,13.9,15,9,12,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.05,0.3,0,,0,0,20.6,0,MF
1667,Mory Gbane,0,2024-2025,23,ci CIV,Reims,fr Ligue 1,13,1125,12.5,13,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.04,0.3,0,0,0.2,50,24.4,0,"DF,MF"
1668,Joe Scally,0,2024-2025,21,us USA,Gladbach,de Bundesliga,32,2578,28.6,30,2,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.2,0,0,0,16.7,19.7,0,DF
1669,Willian Pacho,0,2024-2025,22,ec ECU,Paris S-G,fr Ligue 1,28,2132,23.7,23,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.2,0,0,0,25,8.5,0,DF
1670,Oussama Targhalline,0,2024-2025,22,ma MAR,Le Havre,fr Ligue 1,14,990,11,12,2,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.5,0,,0,0,24.7,0,MF
1671,Aihen Muñoz,0,2024-2025,26,es ESP,Real Sociedad,es La Liga,21,1098,12.2,13,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.5,0,,0,0,30,0,DF
1672,Antoine Makoumbou,0,2024-2025,26,cg CGO,Cagliari,it Serie A,33,2150,23.9,27,6,3,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0.04,0.3,0,,0,0,22.4,0,MF
1673,Harry Winks,0,2024-2025,28,eng ENG,Leicester City,eng Premier League,22,1538,17.1,17,5,3,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.02,0.6,0,0,0.2,40,29.2,0,MF
1674,Facundo Garcés,0,2024-2025,24,my MAS,Alavés,es La Liga,10,678,7.5,7,3,10,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.02,0.7,0,0,0.1,20,15.5,0,DF
1675,Kilian Fischer,0,2024-2025,23,de GER,Wolfsburg,de Bundesliga,32,2297,25.5,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.2,0.17,1,0,16.7,20.5,0,DF
1676,Jonas Föhrenbach,0,2024-2025,28,de GER,Heidenheim,de Bundesliga,27,1832,20.4,22,5,6,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.03,0.4,0,0,0,12.5,21.8,0,DF
1677,Yanis Zouaoui,0,2024-2025,30,dz ALG,Le Havre,fr Ligue 1,17,976,10.8,9,8,13,0,0.2,0.2,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0,0,-0.1,0.03,0.5,0,0,0.2,40,28.6,0.2,"DF,FW"
1678,Ashley Young,0,2024-2025,39,eng ENG,Everton,eng Premier League,32,1875,20.8,19,13,4,0,0.1,0.2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,0.3,0.17,0.33,0.1,50,24.5,0.1,DF
1679,Ricardo Rodríguez,0,2024-2025,31,ch SUI,Betis,es La Liga,18,1274,14.2,15,3,17,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.4,0,0,0.1,20,26.3,0.1,DF
1680,Karol Mets,0,2024-2025,31,ee EST,St. Pauli,de Bundesliga,10,900,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.3,0,,0,0,14.8,0,DF
1681,Andrea Carboni,0,2024-2025,23,it ITA,Monza,it Serie A,26,2191,24.3,25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.3,0,0,0,12.5,18.3,0,DF
1682,Mads Roerslev,0,2024-2025,25,dk DEN,2 Teams,2 Comps,26,1399,15.5,13,13,8,0,0.1,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,-0.1,0.04,0.3,0,0,0.1,40,20.8,0,DF
1683,Matteo Ruggeri,0,2024-2025,22,it ITA,Atalanta,it Serie A,30,1751,19.5,19,11,6,0,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.1,0.08,0.2,0,0,0.1,66.7,20.4,0,DF
1684,Victor Bernth Kristiansen,0,2024-2025,21,dk DEN,Leicester City,eng Premier League,30,2482,27.6,29,1,5,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.11,0.1,0,,0,0,17.7,0,DF
1685,Rafael Tolói,0,2024-2025,33,it ITA,Atalanta,it Serie A,11,468,5.2,2,9,16,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.02,0.6,0,,0,0,19.2,0,DF
1686,Christopher Trimmel,0,2024-2025,37,at AUT,Union Berlin,de Bundesliga,26,1740,19.3,20,6,7,0,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0,0,0.03,0.5,0,0,0.2,33.3,22,0,"DF,MF"
1687,Aurélio Buta,0,2024-2025,27,pt POR,Reims,fr Ligue 1,27,1970,21.9,24,3,4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.03,0.4,0,0,0,12.5,21.1,0,DF
1688,Marin Pongra?i?,0,2024-2025,26,hr CRO,Fiorentina,it Serie A,20,1367,15.2,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.1,0,0,0.1,50,17.7,0,DF
1689,Michael Svoboda,0,2024-2025,25,at AUT,Venezia,it Serie A,16,1314,14.6,15,1,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.04,0.3,0.25,0.25,0.3,100,12.5,0,DF
1690,Cristhian Mosquera,0,2024-2025,20,es ESP,Valencia,es La Liga,37,3319,36.9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.1,0.2,0.5,0.1,40,10.5,0,DF
1691,Nahuel Estévez,0,2024-2025,28,ar ARG,Parma,it Serie A,14,657,7.3,7,7,10,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.02,0.7,0,0,0.1,20,25.3,0,MF
1692,Frederic Guilbert,0,2024-2025,29,fr FRA,Lecce,it Serie A,31,2435,27.1,31,0,2,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.03,0.4,0,,0,0,25.9,0,DF
1693,Diego Rico,0,2024-2025,31,es ESP,Getafe,es La Liga,33,2819,31.3,32,1,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.02,0.5,0,0,0.1,18.8,31.1,0,DF
1694,Stanislav Lobotka,0,2024-2025,29,sk SVK,Napoli,it Serie A,32,2636,29.3,31,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.05,0.2,0,,0,0,23.3,0,MF
1695,Ardian Ismajli,0,2024-2025,27,al ALB,Empoli,it Serie A,29,2508,27.9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.2,0,,0,0,9,0,DF
1696,Reda Belahyane,0,2024-2025,20,ma MAR,2 Teams,it Serie A,28,1856,20.6,18,10,8,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.04,0.3,0,0,0.1,33.3,23.9,0,MF
1697,Boubakary Soumaré,0,2024-2025,25,fr FRA,Leicester City,eng Premier League,31,2171,24.1,25,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.3,0,,0,0,23.4,0,MF
1698,Martin Frese,0,2024-2025,26,dk DEN,Hellas Verona,it Serie A,11,549,6.1,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.3,0,,0,0,23,0,DF
1699,Damián Rodríguez,0,2024-2025,21,es ESP,Celta Vigo,es La Liga,17,927,10.3,10,7,19,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.4,0,,0,0,27.5,0,MF
1700,Myles Lewis-Skelly,0,2024-2025,17,eng ENG,Arsenal,eng Premier League,23,1369,15.2,15,8,9,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.05,0.2,0.33,1,0.1,33.3,14.7,0,DF
1701,Axel Tuanzebe,0,2024-2025,26,cd COD,Ipswich Town,eng Premier League,22,1710,19,20,2,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.2,0,,0,0,15.7,0,DF
1702,Youssouf Sabaly,0,2024-2025,31,sn SEN,Betis,es La Liga,22,1581,17.6,20,2,7,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.04,0.3,0,,0,0,20.3,0,DF
1703,Henri Koudossou,0,2024-2025,24,de GER,Augsburg,de Bundesliga,21,748,8.3,4,17,5,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.04,0.2,0,,0,0,19.5,0,DF
1704,Anthony Losilla,0,2024-2025,38,fr FRA,Bochum,de Bundesliga,21,1137,12.6,13,8,11,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.03,0.4,0,,0,0,26.3,0,MF
1705,Domingos Duarte,0,2024-2025,29,pt POR,Getafe,es La Liga,22,1859,20.7,21,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0.33,1,0,33.3,13,0,DF
1706,Javi Galán,0,2024-2025,29,es ESP,Atlético Madrid,es La Liga,25,1784,19.8,21,4,11,0,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0.02,0.5,0,,0,0,24.3,0,DF
1707,Kyle Walker,0,2024-2025,34,eng ENG,2 Teams,2 Comps,26,1629,18.1,16,10,2,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,-0.1,0.03,0.4,0,0,0.1,28.6,28.9,0,DF
1708,Djené,0,2024-2025,32,tg TOG,Getafe,es La Liga,31,2548,28.3,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.2,0,,0,0,17.6,0,"DF,MF"
1709,Pablo Maffeo,0,2024-2025,27,es ESP,Mallorca,es La Liga,30,2368,26.3,28,2,2,0,0.1,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,-0.1,0.04,0.3,0,0,0,14.3,19,0,DF
1710,James Sands,0,2024-2025,24,us USA,St. Pauli,de Bundesliga,7,453,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.2,0,,0,0,9.5,0,"MF,DF"
1711,Flavius Daniliuc,0,2024-2025,23,at AUT,Hellas Verona,it Serie A,18,1004,11.2,9,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.3,0,0,0.1,33.3,18,0,DF
1712,Pablo Marí,0,2024-2025,30,es ESP,2 Teams,it Serie A,32,2726,30.3,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.2,0,0,0,14.3,18.1,0,DF
1713,Clément Akpa,0,2024-2025,22,ci CIV,Auxerre,fr Ligue 1,31,2486,27.6,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.2,0,0,0,16.7,15.1,0,DF
