Rk,Player,xG/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls,Ast,G+A,G-PK,PK,PKatt,PKm,xG/90,npxG,xAG,xG+xAG,xA,npxG+xAG,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Pos
1211,Saidou Sow,0,2024-2025,22,gn GUI,2 Teams,fr Ligue 1,21,1817,20.2,20,1,5,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.11,0.4,0.11,0.33,0.1,33.3,9.8,0,DF
1212,Jakov Medi?,0,2024-2025,25,hr CRO,Bochum,de Bundesliga,23,1603,17.8,17,6,10,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.8,0.07,0.33,0.2,21.4,14.6,0,DF
1213,Diogo Leite,0,2024-2025,25,pt POR,Union Berlin,de Bundesliga,30,2546,28.3,29,1,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.08,0.6,0.06,0.13,0.3,44.4,13.8,0,DF
1214,Alfonso Espino,0,2024-2025,32,uy URU,Rayo Vallecano,es La Liga,16,833,9.3,9,7,13,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,1.1,0,0,0.2,20,25.1,0,DF
1215,Stefan Bell,0,2024-2025,32,de GER,Mainz 05,de Bundesliga,18,1436,16,15,3,5,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.06,0.8,0,0,0.2,25,11.3,0,DF
1216,Nicola Zalewski,0,2024-2025,22,pl POL,2 Teams,it Serie A,23,968,10.8,8,15,8,0.1,0.1,0.2,0.1,0,0,0,0,0,0.2,0.3,0.2,0.3,0,0,-0.1,0.05,0.9,0.1,0.33,0.3,30,21.7,0,"DF,FW"
1217,Lilian Raolisoa,0,2024-2025,24,fr FRA,Angers,fr Ligue 1,29,1318,14.6,14,15,1,0,0.2,0.2,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0.1,0.05,1,0,0,0.1,7.1,23.2,0.1,"DF,FW"
1218,Óscar Mingueza,0,2024-2025,25,es ESP,Celta Vigo,es La Liga,34,2729,30.3,31,3,0,0.1,0.2,0.3,0.1,0,0,0,0,0,0.2,0.2,0.2,0.2,0.1,0.1,0,0.04,1.1,0.12,0.4,0.3,30.3,23.3,0.3,"MF,DF"
1219,Rani Khedira,0,2024-2025,30,de GER,Union Berlin,de Bundesliga,32,2723,30.3,31,1,1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.5,0.07,1,0,7.1,18.7,0,MF
1220,Thomas Kristensen,0,2024-2025,22,dk DEN,Udinese,it Serie A,24,1754,19.5,19,5,4,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.23,0.2,0.25,1,0.1,25,11,0,DF
1221,Gianluca Mancini,0,2024-2025,28,it ITA,Roma,it Serie A,37,3143,34.9,36,1,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.08,0.6,0.09,0.4,0.1,22.7,12.3,0,DF
1222,Nnamdi Collins,0,2024-2025,20,de GER,Eint Frankfurt,de Bundesliga,24,1489,16.5,15,9,7,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.16,0.3,0.2,0.5,0.1,40,15.1,0,DF
1223,Gaetano Castrovilli,0,2024-2025,27,it ITA,2 Teams,it Serie A,21,744,8.3,8,13,13,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,-0.1,0.05,1,0,,0,0,18,0.1,MF
1224,Ismaël Koné,0,2024-2025,22,ca CAN,2 Teams,fr Ligue 1,21,829,9.2,7,14,7,0.2,0.1,0.3,0.2,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,-0.1,0.04,1.1,0.2,0.67,0.3,30,24,0,"MF,FW"
1225,Youssouf Fofana,0,2024-2025,25,fr FRA,Milan,it Serie A,35,2504,27.8,29,6,0,0,0.2,0.3,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0.1,0.04,1.3,0.03,0.2,0.2,13.9,26.2,0,MF
1226,Kialonda,0,2024-2025,26,ao ANG,Lecce,it Serie A,24,2144,23.8,24,0,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.07,0.7,0,,0,0,10.7,0,DF
1227,Abner,0,2024-2025,24,br BRA,Lyon,fr Ligue 1,19,1090,12.1,12,7,13,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0,0,0.08,0.6,0.14,0.33,0.2,42.9,17.7,0,DF
1228,Julián Malatini,0,2024-2025,23,ar ARG,Werder Bremen,de Bundesliga,10,454,5,5,5,21,0.2,0.2,0.4,0.2,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.08,0.6,0.33,1,0.2,33.3,7.3,0,DF
1229,Lesley Ugochukwu,0,2024-2025,20,fr FRA,Southampton,eng Premier League,26,1655,18.4,18,8,6,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.09,0.5,0.1,1,0.1,10,17,0,MF
1230,Eric Bailly,0,2024-2025,30,ci CIV,Villarreal,es La Liga,12,617,6.9,8,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.6,0,,0,0,7.8,0,DF
1231,Mathis Amougou,0,2024-2025,18,fr FRA,2 Teams,2 Comps,18,867,9.6,9,9,4,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.7,0,0,0.1,14.3,18.9,0,MF
1232,Souleymane Touré,0,2024-2025,21,fr FRA,Udinese,it Serie A,12,733,8.1,11,1,5,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0.09,0.5,0.25,0.5,0.2,50,7,0,DF
1233,Jean-Kevin Duverne,0,2024-2025,27,ht HAI,Nantes,fr Ligue 1,9,537,6,7,2,6,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.07,0.7,0,,0,0,17,0,DF
1234,Morten Frendrup,0,2024-2025,23,dk DEN,Genoa,it Serie A,35,3103,34.5,35,0,1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.05,0.9,0.07,0.22,0.3,30,21.9,0,MF
1235,Emmanuel Agbadou,0,2024-2025,27,ci CIV,2 Teams,2 Comps,30,2670,29.7,30,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.7,0.05,0.2,0.2,22.7,28.4,0.1,DF
1236,Cheikh Niasse,0,2024-2025,24,sn SEN,Hellas Verona,it Serie A,11,755,8.4,8,3,2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.13,0.4,0,0,0.1,33.3,21.8,0,MF
1237,Mikayil Ngor Faye,0,2024-2025,20,sn SEN,Rennes,fr Ligue 1,11,688,7.6,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.8,0,0,0.4,50,16.6,0,DF
1238,Will Hughes,0,2024-2025,29,eng ENG,Crystal Palace,eng Premier League,33,2108,23.4,24,9,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0,0.05,0.9,0,0,0,4.5,22.3,0,MF
1239,Kevin Kampl,0,2024-2025,33,si SVN,RB Leipzig,de Bundesliga,26,1593,17.7,18,8,2,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.2,0.1,0,0,-0.1,0.12,0.4,0.14,0.5,0.1,28.6,18,0,MF
1240,Mats Hummels,0,2024-2025,35,de GER,Roma,it Serie A,14,915,10.2,11,3,19,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.8,0,0,0.1,12.5,15.3,0,DF
1241,James Justin,0,2024-2025,26,eng ENG,Leicester City,eng Premier League,36,2912,32.4,34,2,1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.8,0.08,0.33,0.2,24,16.2,0.1,DF
1242,Benjamin André,0,2024-2025,33,fr FRA,Lille,fr Ligue 1,30,2692,29.9,30,0,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.09,0.5,0,0,0.1,25,15.6,0,MF
1243,Niklas Stark,0,2024-2025,29,de GER,Werder Bremen,de Bundesliga,26,2106,23.4,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.5,0,0,0.1,25,15.9,0,DF
1244,Jackson Tchatchoua,0,2024-2025,22,cm CMR,Hellas Verona,it Serie A,36,3167,35.2,36,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.09,0.5,0.11,0.67,0.1,16.7,20.2,0,"DF,MF"
1245,Craig Dawson,0,2024-2025,34,eng ENG,Wolves,eng Premier League,15,971,10.8,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0.1,20,8.5,0,DF
1246,Jurriën Timber,0,2024-2025,23,nl NED,Arsenal,eng Premier League,30,2417,26.9,27,3,2,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0.1,0.09,0.5,0.07,0.25,0.1,28.6,14.1,0,DF
1247,Santiago Mouriño,0,2024-2025,22,uy URU,Alavés,es La Liga,25,1849,20.5,20,5,7,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.07,0.6,0,0,0.1,23.1,15.5,0,DF
1248,John Joe,0,2024-2025,20,ie IRL,2 Teams,2 Comps,17,593,6.6,5,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1.5,0,0,0.2,10,23.6,0,"MF,FW"
1249,Emil Holm,0,2024-2025,24,se SWE,Bologna,it Serie A,21,1137,12.6,12,9,9,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.06,0.8,0.1,0.33,0.2,30,18.8,0,DF
1250,Yassin Belkhdim,0,2024-2025,22,fr FRA,Angers,fr Ligue 1,29,1523,16.9,16,13,4,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.09,0.5,0.11,0.2,0.3,55.6,17.3,0,MF
1251,Benjamin Henrichs,0,2024-2025,27,de GER,RB Leipzig,de Bundesliga,15,935,10.4,10,5,0,0,0.2,0.2,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0,0,0.1,0.04,1.1,0,0,0.1,9.1,22.1,0.1,DF
1252,Eric Smith,0,2024-2025,27,se SWE,St. Pauli,de Bundesliga,32,2827,31.4,32,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.06,0.8,0.04,0.11,0.3,37.5,25,0.4,"DF,MF"
1253,Nahuel Molina,0,2024-2025,26,ar ARG,Atlético Madrid,es La Liga,30,1590,17.7,17,13,6,0,0.2,0.2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0.1,0.09,0.5,0,0,0.1,11.1,19.4,0,DF
1254,Sergi,0,2024-2025,32,es ESP,Leganés,es La Liga,36,2957,32.9,33,3,1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.11,0.4,0.15,0.4,0.2,38.5,10,0,DF
1255,Matteo Gabbia,0,2024-2025,24,it ITA,Milan,it Serie A,26,2152,23.9,24,2,8,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.08,0.6,0.14,0.5,0.2,28.6,11.3,0,DF
1256,Maximilian Wittek,0,2024-2025,28,de GER,Bochum,de Bundesliga,33,2706,30.1,32,1,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0,0,-0.1,0.03,1.4,0,0,0.2,17.1,26.4,0.2,DF
1257,Álvaro Tejero,0,2024-2025,28,es ESP,Espanyol,es La Liga,28,1238,13.8,13,15,9,0.1,0.3,0.4,0.1,0,0,0,0,0,0.2,0.3,0.3,0.3,0,0,0.1,0.04,1.2,0.06,0.25,0.3,23.5,26.1,0.4,"MF,DF"
1258,Kingsley Ehizibue,0,2024-2025,29,nl NED,Udinese,it Serie A,33,2498,27.8,30,3,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.09,0.5,0,0,0.1,28.6,15.9,0,DF
1259,Jhoanner Chávez,0,2024-2025,22,ec ECU,Lens,fr Ligue 1,10,596,6.6,7,3,5,0.2,0,0.2,0.2,0,0,0,0,0,0.1,0.2,0.2,0.2,0.1,0.1,-0.1,0.06,0.8,0.2,0.33,0.5,60,16.4,0,"DF,MF"
1260,Frans Krätzig,0,2024-2025,21,de GER,2 Teams,de Bundesliga,17,1273,14.1,16,1,5,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0,0.07,0.6,0.11,0.33,0.2,33.3,17.4,0,"DF,MF"
1261,Danilo D'Ambrosio,0,2024-2025,35,it ITA,Monza,it Serie A,20,1095,12.2,12,8,6,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.06,0.7,0,0,0.3,44.4,18,0.1,DF
1262,Jake O'Brien,0,2024-2025,23,ie IRL,Everton,eng Premier League,20,1571,17.5,17,3,17,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0.13,0.3,0.33,0.67,0.2,50,11.1,0,DF
1263,Saša Luki?,0,2024-2025,27,rs SRB,Fulham,eng Premier League,30,2344,26,28,2,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0,0.06,0.7,0,0,0.1,11.1,20.2,0,MF
1264,Eray Cömert,0,2024-2025,26,ch SUI,Valladolid,es La Liga,25,1779,19.8,21,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0.1,11.1,21.4,0.1,"DF,MF"
1265,Max Kilman,0,2024-2025,27,eng ENG,West Ham,eng Premier League,38,3348,37.2,38,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.13,0.3,0,0,0.1,15.4,8.9,0,DF
1266,Tim Siersleben,0,2024-2025,24,de GER,Heidenheim,de Bundesliga,16,1182,13.1,14,2,18,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.15,0.3,0,0,0.2,50,8.6,0,DF
1267,Nicolò Casale,0,2024-2025,26,it ITA,2 Teams,it Serie A,17,1035,11.5,11,6,17,0,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.4,0,0,0.2,40,10.1,0,DF
1268,Javier Muñoz,0,2024-2025,29,es ESP,Las Palmas,es La Liga,35,2588,28.8,28,7,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.05,0.9,0.04,0.17,0.2,24,21.8,0,"MF,DF"
1269,Pervis Estupiñán,0,2024-2025,26,ec ECU,Brighton,eng Premier League,30,2402,26.7,26,4,1,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,1,0.04,0.11,0.3,32.1,24.5,0.1,DF
1270,Alessandro Bianco,0,2024-2025,21,it ITA,2 Teams,it Serie A,35,2618,29.1,29,6,2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.05,0.9,0.04,0.17,0.2,23.1,23.7,0,MF
1271,Yannik Engelhardt,0,2024-2025,23,de GER,Como,it Serie A,26,1164,12.9,11,15,11,0.1,0.1,0.2,0.1,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0,0.07,0.6,0.13,0.5,0.2,25,13.7,0,"MF,DF"
1272,Enric Franquesa,0,2024-2025,27,es ESP,Leganés,es La Liga,12,616,6.8,7,5,1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0.1,0.4,0.33,1,0.1,33.3,16.8,0,"DF,FW"
1273,Sam Beukema,0,2024-2025,25,nl NED,Bologna,it Serie A,35,3012,33.5,33,2,3,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.4,0,0,0.1,26.7,10.6,0,DF
1274,Matt Doherty,0,2024-2025,32,ie IRL,Wolves,eng Premier League,30,2109,23.4,25,5,8,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0.4,0.2,0.67,0.1,30,11.4,0,DF
1275,Lars Ritzka,0,2024-2025,26,de GER,St. Pauli,de Bundesliga,21,922,10.2,11,10,8,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0.06,0.8,0.13,1,0.1,12.5,25,0,"DF,MF"
1276,Máximo Perrone,0,2024-2025,21,ar ARG,Como,it Serie A,26,1857,20.6,20,6,0,0,0.1,0.1,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0,0.09,0.5,0,0,0.1,20,22.2,0,MF
1277,Jefferson Lerma,0,2024-2025,29,co COL,Crystal Palace,eng Premier League,33,2274,25.3,26,7,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.04,1,0,0,0.3,30.8,19.8,0,"MF,DF"
1278,Pavel Kade?ábek,0,2024-2025,32,cz CZE,Hoffenheim,de Bundesliga,24,1576,17.5,18,6,4,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.2,0.1,0.2,0.1,0.1,-0.1,0.05,0.8,0.14,0.67,0.2,21.4,14.8,0,DF
1279,Ramon Hendriks,0,2024-2025,23,nl NED,Stuttgart,de Bundesliga,25,1154,12.8,10,15,8,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.11,0.4,0,0,0.1,20,11.1,0,DF
1280,Tuta,0,2024-2025,25,br BRA,Eint Frankfurt,de Bundesliga,30,2274,25.3,26,4,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.08,0.5,0.15,0.4,0.2,38.5,12.1,0,"DF,MF"
1281,Kevin Danso,0,2024-2025,25,at AUT,2 Teams,2 Comps,22,1922,21.4,21,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,-0.1,0.05,0.8,0,0,0.2,29.4,14.8,0,DF
1282,Enzo Boyomo,0,2024-2025,22,cm CMR,2 Teams,es La Liga,37,3257,36.2,36,1,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.11,0.4,0.14,0.67,0.1,21.4,12.3,0,DF
1283,Jarrad Branthwaite,0,2024-2025,22,eng ENG,Everton,eng Premier League,30,2511,27.9,28,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.12,0.4,0,0,0.1,30,8.2,0,DF
1284,Mikel Jauregizar,0,2024-2025,20,es ESP,Athletic Club,es La Liga,34,2244,24.9,25,9,2,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.05,0.8,0.1,0.25,0.3,38.1,22.1,0,MF
1285,Pierrick Capelle,0,2024-2025,37,fr FRA,Angers,fr Ligue 1,16,483,5.4,3,13,10,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0.3,0,0,-0.2,0.04,1.1,0,,0,0,22.5,0,MF
1286,Michael Kayode,0,2024-2025,20,it ITA,2 Teams,2 Comps,17,655,7.3,7,10,15,0,0.1,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,-0.1,0.1,0.4,0,,0,0,15,0,DF
1287,Arnau Martinez,0,2024-2025,21,es ESP,Girona,es La Liga,32,2624,29.2,30,2,5,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.07,0.7,0.11,0.33,0.2,31.6,15.4,0,"DF,MF"
1288,Stanko Juri?,0,2024-2025,27,hr CRO,Valladolid,es La Liga,26,1729,19.2,19,7,8,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.4,0,0,0.1,25,15,0,MF
1289,Boubacar Kamara,0,2024-2025,24,fr FRA,Aston Villa,eng Premier League,26,1726,19.2,20,6,1,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.08,0.5,0.1,0.33,0.2,30,19.6,0,MF
1290,Florian Tardieu,0,2024-2025,32,fr FRA,Saint-Étienne,fr Ligue 1,24,1252,13.9,13,11,7,0.1,0.3,0.4,0.1,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.04,1.2,0.13,0.67,0.2,18.8,22.2,0,MF
1291,Andrew Robertson,0,2024-2025,30,sct SCO,Liverpool,eng Premier League,33,2482,27.6,29,4,5,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,-0.1,0.08,0.5,0,0,0.1,13.3,14.9,0,DF
1292,Youssouf Ndayishimiye,0,2024-2025,25,bi BDI,Nice,fr Ligue 1,23,1932,21.5,22,1,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0.08,0.5,0.27,0.75,0.2,36.4,15,0,DF
1293,Mathías Olivera,0,2024-2025,26,uy URU,Napoli,it Serie A,32,2370,26.3,26,6,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.07,0.6,0,0,0.1,12.5,16.5,0,DF
1294,Leonardo Spinazzola,0,2024-2025,31,it ITA,Napoli,it Serie A,27,1517,16.9,17,10,6,0.1,0.1,0.1,0.1,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,-0.1,0.06,0.7,0.08,0.25,0.2,33.3,17.1,0,"DF,FW"
1295,Odilon Kossounou,0,2024-2025,23,ci CIV,2 Teams,2 Comps,18,1125,12.5,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.5,0,0,0.3,66.7,17.5,0,DF
1296,Soungoutou Magassa,0,2024-2025,20,fr FRA,Monaco,fr Ligue 1,21,1025,11.4,12,9,4,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.06,0.7,0,0,0.3,37.5,19,0,MF
1297,Anthony Rouault,0,2024-2025,23,fr FRA,2 Teams,2 Comps,29,2184,24.3,25,4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.09,0.5,0.08,0.25,0.2,33.3,9.1,0,DF
1298,Michel Ndary Adopo,0,2024-2025,24,fr FRA,Cagliari,it Serie A,35,2409,26.8,27,8,2,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.06,0.7,0.05,0.25,0.1,20,15.2,0,MF
1299,Iván Sánchez,0,2024-2025,31,es ESP,Valladolid,es La Liga,32,1404,15.6,11,21,6,0.1,0.1,0.2,0.1,0,0,0,0,0,0.2,0.2,0.2,0.2,0.1,0.1,-0.1,0.04,1,0.13,0.4,0.3,33.3,21.1,0.1,"MF,FW"
1300,Lucas Oliveira Rosa,0,2024-2025,24,br BRA,Valladolid,es La Liga,21,1890,21,21,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.11,0.4,0,0,0.1,37.5,18.3,0,DF
1301,William Carvalho,0,2024-2025,32,pt POR,Betis,es La Liga,14,484,5.4,6,8,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.06,0.7,0,0,0.2,25,16.7,0,MF
1302,Hamza Rafia,0,2024-2025,25,tn TUN,Lecce,it Serie A,18,1058,11.8,14,4,16,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,-0.1,0.05,0.9,0,0,0.2,20,23.3,0.1,MF
1303,Pedro Pereira,0,2024-2025,26,pt POR,Monza,it Serie A,35,2665,29.6,32,3,1,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0.09,0.4,0.08,0.17,0.2,46.2,15.3,0,DF
1304,Lukas Ullrich,0,2024-2025,20,de GER,Gladbach,de Bundesliga,26,1903,21.1,24,2,3,0,0.1,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0.11,0.4,0.13,0.5,0.1,25,13.2,0,DF
1305,Juan Bernat,0,2024-2025,31,es ESP,2 Teams,es La Liga,24,911,10.1,10,14,10,0,0.2,0.2,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,0.1,0.07,0.6,0,0,0.1,16.7,20.6,0,"DF,MF"
1306,Billy Gilmour,0,2024-2025,23,sct SCO,2 Teams,2 Comps,28,1275,14.2,14,14,9,0,0.1,0.1,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0,0,-0.1,0.06,0.7,0,0,0.1,10,22.6,0.1,MF
