Rk,Player,Gls/90,Season,Age,Nation,Team,Comp,MP,Min,90s,Starts,Subs,unSub,Gls/90,Ast,G+A,G-PK,PK,PKatt,PKm,Pos
889,Virgil van Dijk,0.1,2024-2025,33,nl NED,Liverpool,eng Premier League,37,3330,37,37,0,1,0.1,0,0.1,0.1,0,0,0,DF
890,Andrea Cambiaso,0.1,2024-2025,24,it ITA,Juventus,it Serie A,33,2221,24.7,25,8,0,0.1,0.1,0.2,0.1,0,0,0,"DF,FW"
891,Patrick Ciurria,0.1,2024-2025,29,it ITA,Monza,it Serie A,21,1111,12.3,12,9,8,0.1,0.1,0.2,0.1,0,0,0,"MF,DF"
892,Pontus Almqvist,0.1,2024-2025,25,se SWE,Parma,it Serie A,29,1112,12.4,10,19,7,0.1,0.1,0.2,0.1,0,0,0,"FW,MF"
893,Timothee Pembele,0.1,2024-2025,21,fr FRA,Le Havre,fr Ligue 1,20,1113,12.4,12,8,10,0.1,0,0.1,0.1,0,0,0,DF
894,Liberato Cacace,0.1,2024-2025,23,nz NZL,Empoli,it Serie A,33,2230,24.8,24,9,4,0.1,0.2,0.2,0.1,0,0,0,"MF,DF"
895,Marin Šverko,0.1,2024-2025,26,hr CRO,Venezia,it Serie A,16,1117,12.4,12,4,11,0.1,0,0.1,0.1,0,0,0,DF
896,Wahbi Khazri,0.1,2024-2025,33,tn TUN,Montpellier,fr Ligue 1,30,1118,12.4,10,20,2,0.1,0.1,0.2,0.1,0,0,0,"FW,MF"
897,Djaoui Cissé,0.1,2024-2025,20,fr FRA,Rennes,fr Ligue 1,14,1121,12.5,14,0,6,0.1,0,0.1,0.1,0,0,0,MF
898,Mikel Jauregizar,0.1,2024-2025,20,es ESP,Athletic Club,es La Liga,34,2244,24.9,25,9,2,0.1,0,0.1,0.1,0,0,0,MF
899,Jakub Kiwior,0.1,2024-2025,24,pl POL,Arsenal,eng Premier League,17,1122,12.5,10,7,20,0.1,0,0.1,0.1,0,0,0,DF
900,Ruben Aguilar,0.1,2024-2025,31,fr FRA,Lens,fr Ligue 1,16,1124,12.5,13,3,3,0.1,0.2,0.2,0.1,0,0,0,"DF,MF"
901,Caleb Okoli,0.1,2024-2025,23,it ITA,Leicester City,eng Premier League,19,1125,12.5,12,7,18,0.1,0,0.1,0.1,0,0,0,DF
902,Alejo Véliz,0.1,2024-2025,20,ar ARG,Espanyol,es La Liga,27,1127,12.5,10,17,11,0.1,0,0.1,0.1,0,0,0,FW
903,Christian Kouamé,0.1,2024-2025,26,ci CIV,2 Teams,it Serie A,26,1129,12.5,10,16,3,0.1,0.1,0.2,0.1,0,0,0,"FW,MF"
904,Julian Ryerson,0.1,2024-2025,26,no NOR,Dortmund,de Bundesliga,29,2259,25.1,27,2,0,0.1,0.1,0.2,0.1,0,0,0,DF
905,Tanguy Ndombele,0.1,2024-2025,27,fr FRA,Nice,fr Ligue 1,18,1131,12.6,12,6,1,0.1,0.2,0.2,0.1,0,0,0,MF
906,Peque,0.1,2024-2025,21,es ESP,Sevilla,es La Liga,26,1134,12.6,14,12,11,0.1,0.1,0.2,0.1,0,0,0,"MF,FW"
907,Tuta,0.1,2024-2025,25,br BRA,Eint Frankfurt,de Bundesliga,30,2274,25.3,26,4,0,0.1,0,0.1,0.1,0,0,0,"DF,MF"
908,Emil Holm,0.1,2024-2025,24,se SWE,Bologna,it Serie A,21,1137,12.6,12,9,9,0.1,0.1,0.2,0.1,0,0,0,DF
909,Leon Bailey,0.1,2024-2025,26,jm JAM,Aston Villa,eng Premier League,24,1139,12.7,14,10,5,0.1,0.2,0.2,0.1,0,0,0,"FW,MF"
910,Ian Maatsen,0.1,2024-2025,22,nl NED,Aston Villa,eng Premier League,29,1139,12.7,10,19,8,0.1,0.2,0.2,0.1,0,0,0,DF
911,Kim Min-jae,0.1,2024-2025,27,kr KOR,Bayern Munich,de Bundesliga,27,2283,25.4,27,0,3,0.1,0,0.1,0.1,0,0,0,DF
912,Dominik Kohr,0.1,2024-2025,30,de GER,Mainz 05,de Bundesliga,28,2295,25.5,28,0,0,0.1,0,0.1,0.1,0,0,0,"DF,MF"
913,Sandi Lovri?,0.1,2024-2025,26,si SVN,Udinese,it Serie A,36,2308,25.6,31,5,0,0.1,0.1,0.2,0.1,0,0,0,MF
914,Weston McKennie,0.1,2024-2025,25,us USA,Juventus,it Serie A,32,2310,25.7,27,5,3,0.1,0.2,0.2,0.1,0,0,0,"MF,DF"
915,Exequiel Palacios,0.1,2024-2025,25,ar ARG,Leverkusen,de Bundesliga,24,1155,12.8,11,13,6,0.1,0.5,0.5,0.1,0,0,0,MF
916,Issiaga Sylla,0.1,2024-2025,30,gn GUI,Montpellier,fr Ligue 1,19,1156,12.8,15,4,1,0.1,0,0.1,0.1,0,0,0,DF
917,Manolis Saliakas,0.1,2024-2025,27,gr GRE,St. Pauli,de Bundesliga,30,2314,25.7,26,4,1,0.1,0,0.1,0.1,0,0,0,"MF,DF"
918,Christian Günter,0.1,2024-2025,31,de GER,Freiburg,de Bundesliga,29,2314,25.7,27,2,5,0.1,0.1,0.2,0.1,0,0,0,DF
919,Yannik Engelhardt,0.1,2024-2025,23,de GER,Como,it Serie A,26,1164,12.9,11,15,11,0.1,0.1,0.2,0.1,0,0,0,"MF,DF"
920,Téji Savanier,0.1,2024-2025,32,fr FRA,Montpellier,fr Ligue 1,31,2363,26.3,27,4,1,0.1,0.2,0.3,0,0.1,0.1,0,MF
921,Marcos André,0.1,2024-2025,27,br BRA,Valladolid,es La Liga,22,1188,13.2,14,8,13,0.1,0.2,0.2,0.1,0,0,0,FW
922,Javi Hernández,0.1,2024-2025,26,es ESP,Leganés,es La Liga,31,2389,26.5,27,4,5,0.1,0,0.1,0.1,0,0,0,DF
923,Giovanni Leoni,0.1,2024-2025,17,it ITA,Parma,it Serie A,17,1199,13.3,14,3,17,0.1,0,0.1,0.1,0,0,0,DF
924,Fran Beltrán,0.1,2024-2025,25,es ESP,Celta Vigo,es La Liga,34,2421,26.9,29,5,4,0.1,0,0.1,0.1,0,0,0,MF
925,Hicham Boudaoui,0.1,2024-2025,24,dz ALG,Nice,fr Ligue 1,29,2435,27.1,27,2,0,0.1,0.1,0.2,0.1,0,0,0,MF
926,Ladislav Krej?í,0.1,2024-2025,25,cz CZE,Girona,es La Liga,28,2440,27.1,27,1,6,0.1,0,0.1,0.1,0,0,0,DF
927,Thomas Müller,0.1,2024-2025,34,de GER,Bayern Munich,de Bundesliga,30,1225,13.6,12,18,4,0.1,0.3,0.4,0.1,0,0,0,"MF,FW"
928,John Yeboah,0.1,2024-2025,24,ec ECU,Venezia,it Serie A,33,1226,13.6,11,22,0,0.1,0.1,0.1,0.1,0,0,0,"FW,MF"
929,Denis Vavro,0.1,2024-2025,28,sk SVK,Wolfsburg,de Bundesliga,29,2461,27.3,27,2,2,0.1,0,0.1,0.1,0,0,0,DF
930,Tanner Tessmann,0.1,2024-2025,22,us USA,Lyon,fr Ligue 1,25,1234,13.7,13,12,7,0.1,0,0.1,0.1,0,0,0,MF
931,Mikael Ellertsson,0.1,2024-2025,22,is ISL,Venezia,it Serie A,36,2470,27.4,29,7,1,0.1,0.1,0.1,0.1,0,0,0,"DF,MF"
932,Álvaro Tejero,0.1,2024-2025,28,es ESP,Espanyol,es La Liga,28,1238,13.8,13,15,9,0.1,0.3,0.4,0.1,0,0,0,"MF,DF"
933,Pablo Marín,0.1,2024-2025,21,es ESP,Real Sociedad,es La Liga,23,1239,13.8,14,9,11,0.1,0.1,0.2,0.1,0,0,0,MF
934,Noah Weißhaupt,0.1,2024-2025,22,de GER,2 Teams,de Bundesliga,22,1240,13.8,13,9,8,0.1,0,0.1,0.1,0,0,0,"FW,MF"
935,Junior Mwanga,0.1,2024-2025,21,fr FRA,2 Teams,fr Ligue 1,19,1248,13.9,13,6,9,0.1,0.1,0.2,0.1,0,0,0,MF
936,Max Rosenfelder,0.1,2024-2025,21,de GER,Freiburg,de Bundesliga,25,1249,13.9,13,12,2,0.1,0,0.1,0.1,0,0,0,DF
937,Marcos Llorente,0.1,2024-2025,29,es ESP,Atlético Madrid,es La Liga,33,2513,27.9,28,5,0,0.1,0.1,0.2,0.1,0,0,0,"DF,MF"
938,Gianluca Busio,0.1,2024-2025,22,us USA,Venezia,it Serie A,33,2518,28,28,5,1,0.1,0,0.1,0.1,0,0,0,MF
939,Diego Llorente,0.1,2024-2025,30,es ESP,Betis,es La Liga,30,2519,28,29,1,1,0.1,0,0.1,0.1,0,0,0,DF
940,Sergio Akieme,0.1,2024-2025,26,es ESP,Reims,fr Ligue 1,30,2523,28,29,1,0,0.1,0.1,0.2,0.1,0,0,0,DF
941,Ander Barrenetxea,0.1,2024-2025,22,es ESP,Real Sociedad,es La Liga,30,1263,14,14,16,3,0.1,0.2,0.3,0.1,0,0,0,"MF,FW"
942,Jan Bednarek,0.1,2024-2025,28,pl POL,Southampton,eng Premier League,30,2531,28.1,30,0,0,0.1,0,0.1,0.1,0,0,0,DF
943,Frans Krätzig,0.1,2024-2025,21,de GER,2 Teams,de Bundesliga,17,1273,14.1,16,1,5,0.1,0.1,0.2,0.1,0,0,0,"DF,MF"
944,Carlos Romero,0.1,2024-2025,22,es ESP,Espanyol,es La Liga,34,2554,28.4,28,6,2,0.1,0,0.1,0.1,0,0,0,DF
945,Roberto Navarro,0.1,2024-2025,22,es ESP,Mallorca,es La Liga,23,1278,14.2,15,8,2,0.1,0,0.1,0.1,0,0,0,"MF,FW"
946,Matthias Ginter,0.1,2024-2025,30,de GER,Freiburg,de Bundesliga,32,2561,28.5,28,4,1,0.1,0,0.1,0.1,0,0,0,DF
947,Max Geschwill,0.1,2024-2025,23,de GER,Holstein Kiel,de Bundesliga,19,1282,14.2,13,6,10,0.1,0.1,0.2,0.1,0,0,0,DF
948,Diego Moreira,0.1,2024-2025,19,be BEL,Strasbourg,fr Ligue 1,32,2568,28.5,29,3,0,0.1,0.2,0.3,0.1,0,0,0,"DF,MF"
949,Andreas Hanche-Olsen,0.1,2024-2025,27,no NOR,Mainz 05,de Bundesliga,22,1284,14.3,12,10,6,0.1,0.1,0.1,0.1,0,0,0,DF
950,Unai Gómez,0.1,2024-2025,21,es ESP,Athletic Club,es La Liga,32,1284,14.3,14,18,4,0.1,0.2,0.3,0.1,0,0,0,"MF,FW"
951,Manu Koné,0.1,2024-2025,23,fr FRA,Roma,it Serie A,34,2572,28.6,31,3,1,0.1,0,0.1,0.1,0,0,0,MF
952,Jordan Pefok,0.1,2024-2025,28,us USA,2 Teams,2 Comps,25,1288,14.3,16,9,2,0.1,0.1,0.1,0.1,0,0,0,FW
953,Pablo Ibáñez,0.1,2024-2025,25,es ESP,Osasuna,es La Liga,28,1294,14.4,13,15,10,0.1,0.1,0.1,0.1,0,0,0,MF
954,Jules Koundé,0.1,2024-2025,25,fr FRA,Barcelona,es La Liga,32,2605,28.9,29,3,1,0.1,0.1,0.2,0.1,0,0,0,DF
955,Bence Dárdai,0.1,2024-2025,18,hu HUN,Wolfsburg,de Bundesliga,21,1304,14.5,16,5,13,0.1,0.1,0.1,0.1,0,0,0,MF
956,Ibrahima Sissoko,0.1,2024-2025,26,ml MLI,Bochum,de Bundesliga,32,2610,29,30,2,0,0.1,0,0.1,0.1,0,0,0,MF
957,Pedro Porro,0.1,2024-2025,24,es ESP,Tottenham,eng Premier League,33,2610,29,28,5,5,0.1,0.2,0.3,0.1,0,0,0,DF
958,Atakan Karazor,0.1,2024-2025,27,,Stuttgart,de Bundesliga,32,2618,29.1,31,1,0,0.1,0.1,0.2,0.1,0,0,0,MF
959,Arnau Martinez,0.1,2024-2025,21,es ESP,Girona,es La Liga,32,2624,29.2,30,2,5,0.1,0.1,0.1,0.1,0,0,0,"DF,MF"
960,Aitor Ruibal,0.1,2024-2025,28,es ESP,Betis,es La Liga,29,1313,14.6,13,16,2,0.1,0.2,0.3,0.1,0,0,0,"DF,FW"
961,Michael Svoboda,0.1,2024-2025,25,at AUT,Venezia,it Serie A,16,1314,14.6,15,1,0,0.1,0,0.1,0.1,0,0,0,DF
962,Álex Grimaldo,0.1,2024-2025,28,es ESP,Leverkusen,de Bundesliga,32,2636,29.3,31,1,1,0.1,0.2,0.3,0.1,0,0,0,DF
963,Sorba Thomas,0.1,2024-2025,24,wls WAL,Nantes,fr Ligue 1,25,1321,14.7,15,10,4,0.1,0.2,0.3,0.1,0,0,0,"FW,MF"
964,Orel Mangala,0.1,2024-2025,26,be BEL,2 Teams,2 Comps,20,1328,14.8,15,5,1,0.1,0,0.1,0.1,0,0,0,MF
965,Óscar Rodríguez Arnaiz,0.1,2024-2025,26,es ESP,Leganés,es La Liga,29,1330,14.8,12,17,5,0.1,0.3,0.3,0.1,0,0,0,"MF,FW"
966,Pierre Højbjerg,0.1,2024-2025,28,dk DEN,Marseille,fr Ligue 1,30,2664,29.6,30,0,1,0.1,0.1,0.2,0.1,0,0,0,MF
967,Piero Hincapié,0.1,2024-2025,22,ec ECU,Leverkusen,de Bundesliga,32,2670,29.7,28,4,1,0.1,0.1,0.1,0.1,0,0,0,DF
968,Alessio Romagnoli,0.1,2024-2025,29,it ITA,Lazio,it Serie A,32,2672,29.7,31,1,2,0.1,0,0.1,0.1,0,0,0,DF
